[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
Tb427.02.1310	Tb427.02.1310-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 236,620 - 240,802 (+)	leucine-rich repeat protein (LRRP), frameshift	
Tb427.02.1330	Tb427.02.1330-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 245,716 - 247,586 (+)	retrotransposon hot spot protein 6 (RHS6), degenerate	
Tb427.02.1344	Tb427.02.1344-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 248,989 - 249,237 (+)	retrotransposon hot spot protein 1 (RHS1), interrupted	
Tb427.02.1350	Tb427.02.1350-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 249,036 - 249,815 (-)	retrotransposon hot spot protein 1 (RHS1), interrupted	
Tb427.02.1380	Tb427.02.1380-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 254,826 - 257,336 (+)	leucine-rich repeat protein (LRRP), putative	
Tb427.02.150	Tb427.02.150-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 9,273 - 9,515 (+)	hypothetical protein	
Tb427.02.1560	Tb427.02.1560-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 304,757 - 305,347 (-)	cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative	
Tb427.02.1600	Tb427.02.1600-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 306,757 - 307,689 (-)	hypothetical protein	
Tb427.02.1680	Tb427.02.1680-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 315,774 - 316,364 (+)	cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative	
Tb427.02.170	Tb427.02.170-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 11,925 - 16,157 (+)	leucine-rich repeat protein 1 (LRRP1), putative	
Tb427.02.1700	Tb427.02.1700-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 317,312 - 319,600 (+)	hypothetical protein, conserved	
Tb427.02.1720	Tb427.02.1720-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 321,374 - 321,742 (+)	hypothetical protein, conserved	
Tb427.02.1730	Tb427.02.1730-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 321,914 - 322,726 (+)	hypothetical protein, conserved	
Tb427.02.1740	Tb427.02.1740-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 322,850 - 323,467 (+)	hypothetical protein, conserved	
Tb427.02.1760	Tb427.02.1760-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 325,480 - 327,888 (+)	hypothetical protein, conserved	
Tb427.02.1770	Tb427.02.1770-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 328,516 - 328,794 (+)	hypothetical protein, conserved (pseudogene)	
Tb427.02.1780	Tb427.02.1780-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 329,068 - 330,435 (+)	UDP-GlcNAc:PI a1-6 GlcNAc-transferase	
Tb427.02.1790	Tb427.02.1790-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 330,899 - 331,246 (+)	hypothetical protein, conserved	
Tb427.02.1800	Tb427.02.1800-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 331,785 - 334,865 (+)	DNA polymerase delta catalytic subunit, putative	
Tb427.02.1810	Tb427.02.1810-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 335,560 - 339,042 (+)	transcription silencer	
Tb427.02.1820	Tb427.02.1820-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 339,891 - 341,756 (+)	protein kinase, putative	
Tb427.02.1850	Tb427.02.1850-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 345,148 - 346,560 (+)	hypothetical protein, conserved	
Tb427.02.1860	Tb427.02.1860-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 347,115 - 349,733 (+)	hypothetical protein, conserved	
Tb427.02.1890	Tb427.02.1890-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 350,972 - 351,856 (+)	E2-like ubiquitin-conjugation enzyme	
Tb427.02.1920	Tb427.02.1920-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 354,820 - 356,286 (+)	expression site-associated gene 5 (ESAG5) protein, putative	
Tb427.02.1931	Tb427.02.1931-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 370,049 - 372,299 (+)	18S ribosomal RNA	
Tb427.02.1942	Tb427.02.1942-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 372,638 - 372,809 (+)	M3 ribosomal RNA	
Tb427.02.1953	Tb427.02.1953-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 373,395 - 375,224 (+)	28S ribosomal RNA (LSU-alpha)	
Tb427.02.1964	Tb427.02.1964-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 375,420 - 375,634 (+)	M1 ribosomal RNA	
Tb427.02.1975	Tb427.02.1975-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 375,711 - 377,195 (+)	28S ribosomal RNA (LSU-beta)	
Tb427.02.1986	Tb427.02.1986-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 377,333 - 377,515 (+)	M2 ribosomal RNA	
Tb427.02.1997	Tb427.02.1997-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 377,839 - 377,916 (+)	M6 ribosomal RNA	
Tb427.02.2008	Tb427.02.2008-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 378,238 - 378,373 (+)	M4 ribosomal RNA	
Tb427.02.2020	Tb427.02.2020-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 387,658 - 388,809 (-)	expression site-associated gene 3 (ESAG3) protein, putative	
Tb427.02.2029	Tb427.02.2029-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 389,018 - 389,808 (-)	expression site-associated gene 3 (ESAG3), degenerate	
Tb427.02.2060	Tb427.02.2060-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 393,168 - 394,502 (-)	variant surface glycoprotein (VSG)-related, putative	
Tb427.02.2070	Tb427.02.2070-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 397,451 - 397,928 (-)	hypothetical protein	
Tb427.02.2090	Tb427.02.2090-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 398,990 - 401,926 (-)	hypothetical protein	
Tb427.02.2120	Tb427.02.2120-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 404,002 - 405,363 (-)	NIMA/Nek Serine/threonine-protein kinase family, putative	
Tb427.02.2130	Tb427.02.2130-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 407,436 - 408,128 (-)	small GTP-binding protein RAB6, putative	
Tb427.02.2190	Tb427.02.2190-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 416,698 - 418,755 (-)	histone deacetylase, putative	
Tb427.02.220	Tb427.02.220-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 23,778 - 24,599 (-)	retrotransposon hot spot protein 2 (RHS2), interrupted, degenerate	
Tb427.02.2200	Tb427.02.2200-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 419,791 - 420,363 (-)	hypothetical protein, conserved	
Tb427.02.2210	Tb427.02.2210-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 420,643 - 423,762 (-)	hypothetical protein, conserved	
Tb427.02.2220	Tb427.02.2220-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 424,328 - 425,269 (-)	hypothetical protein, conserved	
Tb427.02.2230	Tb427.02.2230-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 426,038 - 427,204 (-)	hypothetical protein, conserved	
Tb427.02.2240	Tb427.02.2240-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 427,836 - 431,495 (-)	exportin-T, putative	
Tb427.02.2260	Tb427.02.2260-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 433,504 - 446,337 (-)	phosphatidylinositol kinase domain protein, putative	
Tb427.02.2270	Tb427.02.2270-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 447,439 - 448,128 (-)	hypothetical protein, conserved	
Tb427.02.2320	Tb427.02.2320-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 451,367 - 451,630 (-)	hypothetical protein	
Tb427.02.2340	Tb427.02.2340-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 452,703 - 456,326 (-)	hypothetical protein, conserved	
Tb427.02.2360	Tb427.02.2360-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 458,074 - 460,116 (-)	hypothetical protein, conserved	
Tb427.02.2370	Tb427.02.2370-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 460,962 - 465,162 (-)	hypothetical protein, conserved	
Tb427.02.2380	Tb427.02.2380-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 465,992 - 468,616 (-)	hypothetical protein, conserved	
Tb427.02.2390	Tb427.02.2390-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 469,568 - 470,053 (-)	hypothetical protein, conserved	
Tb427.02.240	Tb427.02.240-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 25,531 - 27,555 (-)	retrotransposon hot spot protein 5 (RHS5), putative	
Tb427.02.2400	Tb427.02.2400-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 471,391 - 473,640 (-)	hypothetical protein, conserved	
Tb427.02.2410	Tb427.02.2410-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 474,120 - 476,063 (-)	hypothetical protein, conserved	
Tb427.02.2430	Tb427.02.2430-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 478,468 - 479,586 (-)	casein kinase II, alpha chain	
Tb427.02.2440	Tb427.02.2440-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 480,785 - 482,326 (-)	proteasome regulatory non-ATPase subunit 6	
Tb427.02.2450	Tb427.02.2450-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 482,931 - 484,229 (-)	ribosomal RNA methyltransferase, putative	
Tb427.02.2460	Tb427.02.2460-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 486,574 - 487,170 (-)	ubiquitin-conjugating enzyme e2, putative	
Tb427.02.2470	Tb427.02.2470-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 487,620 - 489,908 (-)	KREPA1	
Tb427.02.2490	Tb427.02.2490-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 491,226 - 492,056 (-)	hypothetical protein	
Tb427.02.2500	Tb427.02.2500-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 492,631 - 493,476 (-)	hypothetical protein, conserved	
Tb427.02.2510	Tb427.02.2510-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 494,463 - 495,275 (-)	hypothetical protein, conserved	
Tb427.02.2520	Tb427.02.2520-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 495,775 - 496,587 (-)	hypothetical protein, conserved	
Tb427.02.2530	Tb427.02.2530-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 498,104 - 500,603 (-)	hypothetical protein, conserved	
Tb427.02.2540	Tb427.02.2540-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 500,972 - 501,511 (-)	hypothetical protein, conserved	
Tb427.02.2550	Tb427.02.2550-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 502,012 - 503,556 (-)	hypothetical protein, conserved	
Tb427.02.2570	Tb427.02.2570-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 504,353 - 504,853 (-)	hypothetical protein, conserved	
Tb427.02.2580	Tb427.02.2580-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 507,267 - 510,440 (-)	hypothetical protein, conserved	
Tb427.02.2590	Tb427.02.2590-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 511,218 - 511,535 (-)	hypothetical protein, conserved	
Tb427.02.2650	Tb427.02.2650-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 520,092 - 530,384 (+)	hypothetical protein, conserved	
Tb427.02.2670	Tb427.02.2670-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 531,320 - 531,622 (+)	histone H4, putative	
Tb427.02.270	Tb427.02.270-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 30,954 - 32,745 (-)	retrotransposon hot spot protein 3 (RHS3), frameshift	
Tb427.02.2720	Tb427.02.2720-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 533,828 - 538,333 (+)	protein kinase, putative	
Tb427.02.280	Tb427.02.280-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 35,784 - 38,153 (-)	retrotransposon hot spot protein 2 (RHS2), putative	
Tb427.02.2830	Tb427.02.2830-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 546,914 - 547,840 (+)	hypothetical protein, conserved	
Tb427.02.2860	Tb427.02.2860-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 549,036 - 550,142 (+)	hypothetical protein, conserved	
Tb427.02.2880	Tb427.02.2880-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 551,767 - 553,059 (+)	hypothetical protein, conserved	
Tb427.02.2900	Tb427.02.2900-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 554,321 - 554,863 (+)	ARP2/3 complex subunit, putative	
Tb427.02.2910	Tb427.02.2910-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 555,244 - 556,461 (+)	hypothetical protein, conserved	
Tb427.02.2920	Tb427.02.2920-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 557,204 - 558,550 (+)	hypothetical protein, conserved	
Tb427.02.2940	Tb427.02.2940-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 559,832 - 560,731 (+)	hypothetical protein, conserved	
Tb427.02.2950	Tb427.02.2950-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 561,135 - 564,002 (+)	hypothetical protein, conserved	
Tb427.02.2970	Tb427.02.2970-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 564,536 - 565,474 (+)	mitochondrial carrier protein, putative	
Tb427.02.2990	Tb427.02.2990-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 567,751 - 569,442 (+)	hypothetical protein, conserved	
Tb427.02.300	Tb427.02.300-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 43,039 - 45,070 (-)	DNA-directed RNA polymerase, degenerate	
Tb427.02.3000	Tb427.02.3000-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 569,684 - 570,940 (+)	hypothetical protein, conserved	
Tb427.02.3020	Tb427.02.3020-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 571,468 - 574,566 (+)	hypothetical protein, conserved	
Tb427.02.3030	Tb427.02.3030-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 575,245 - 577,683 (+)	ATP-dependent Clp protease subunit, heat shock protein 78 (HSP78), putative	
Tb427.02.3080	Tb427.02.3080-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 579,518 - 580,744 (+)	fatty acid desaturase, putative	
Tb427.02.3160	Tb427.02.3160-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 585,809 - 587,098 (+)	hypothetical protein, conserved	
Tb427.02.3180	Tb427.02.3180-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 587,934 - 590,945 (+)	hypothetical protein, conserved	
Tb427.02.3190	Tb427.02.3190-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 592,220 - 592,687 (+)	hypothetical protein, conserved	
Tb427.02.3270	Tb427.02.3270-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 598,296 - 599,606 (+)	65 kDa invariant surface glycoprotein	
Tb427.02.3280	Tb427.02.3280-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 601,841 - 603,151 (+)	65 kDa invariant surface glycoprotein	
Tb427.02.3290	Tb427.02.3290-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 605,387 - 606,697 (+)	unspecified product	
Tb427.02.3300	Tb427.02.3300-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 608,929 - 610,239 (+)	unspecified product	
Tb427.02.3310	Tb427.02.3310-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 612,472 - 613,780 (+)	65 kDa invariant surface glycoprotein	
Tb427.02.3320	Tb427.02.3320-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 616,013 - 617,326 (+)	65 kDa invariant surface glycoprotein	
Tb427.02.3330	Tb427.02.3330-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 617,868 - 618,359 (+)	hypothetical protein	
Tb427.02.3340	Tb427.02.3340-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 619,738 - 620,385 (-)	hypothetical protein	
Tb427.02.3370	Tb427.02.3370-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 623,914 - 625,047 (-)	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	
Tb427.02.3390	Tb427.02.3390-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 626,449 - 628,734 (-)	hypothetical protein, conserved	
Tb427.02.340	Tb427.02.340-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 46,157 - 48,733 (-)	retrotransposon hot spot protein 4 (RHS4), putative	
Tb427.02.3400	Tb427.02.3400-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 629,184 - 630,188 (-)	hypothetical protein, conserved	
Tb427.02.3420	Tb427.02.3420-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 630,675 - 630,950 (-)	hypothetical protein, conserved	
Tb427.02.3440	Tb427.02.3440-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 631,894 - 632,715 (-)	cysteine peptidase, Clan CA, family C51, putative	
Tb427.02.3460	Tb427.02.3460-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 633,891 - 634,733 (-)	cysteine peptidase, Clan CA, family C51, putative	
Tb427.02.3480	Tb427.02.3480-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 635,822 - 636,967 (-)	hypothetical protein, conserved	
Tb427.02.3580	Tb427.02.3580-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 641,740 - 643,143 (-)	transcription elongation factor s-II, putative	
Tb427.02.3610	Tb427.02.3610-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 645,401 - 645,835 (-)	hypothetical protein, conserved	
Tb427.02.3620	Tb427.02.3620-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 646,755 - 649,169 (-)	GTP-binding elongation factor Tu family, putative	
Tb427.02.3660	Tb427.02.3660-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 650,536 - 661,269 (-)	paraflagellar rod component, putative	
Tb427.02.370	Tb427.02.370-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 55,778 - 58,339 (-)	retrotransposon hot spot protein 1 (RHS1), putative	
Tb427.02.3720	Tb427.02.3720-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 665,194 - 665,949 (-)	ubiquitin-conjugating enzyme, putative	
Tb427.02.3730	Tb427.02.3730-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 667,233 - 668,996 (-)	hypothetical protein, conserved	
Tb427.02.3750	Tb427.02.3750-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 669,746 - 671,962 (-)	hypothetical protein, conserved	
Tb427.02.3780	Tb427.02.3780-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 673,113 - 675,614 (-)	translation initiation factor IF-2, putative	
Tb427.02.380	Tb427.02.380-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 61,398 - 63,767 (-)	retrotransposon hot spot protein 2 (RHS2), putative	
Tb427.02.3800	Tb427.02.3800-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 677,910 - 679,388 (-)	mRNA processing protein, putative	
Tb427.02.3880	Tb427.02.3880-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 687,029 - 688,494 (-)	heterogeneous nuclear ribonucleoprotein H/F, putative	
Tb427.02.3910	Tb427.02.3910-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 691,408 - 692,910 (-)	beta-ketoacyl synthase family protein, putative	
Tb427.02.3920	Tb427.02.3920-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 693,345 - 693,830 (-)	hypothetical protein, conserved	
Tb427.02.3930	Tb427.02.3930-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 694,677 - 697,115 (-)	minichromosome maintenance (MCM) complex subunit, putative	
Tb427.02.3960	Tb427.02.3960-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 697,835 - 698,527 (-)	chaperone protein DNAj, putative	
Tb427.02.3970	Tb427.02.3970-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 698,866 - 699,777 (-)	hypothetical protein, conserved	
Tb427.02.3990	Tb427.02.3990-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 700,988 - 704,164 (-)	hypothetical protein, conserved	
Tb427.02.400	Tb427.02.400-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 66,765 - 69,134 (-)	retrotransposon hot spot protein 2 (RHS2), putative	
Tb427.02.4000	Tb427.02.4000-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 704,719 - 707,397 (-)	hypothetical protein, conserved	
Tb427.02.4020	Tb427.02.4020-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 707,885 - 709,696 (-)	ubiquitin activating enzyme, putative	
Tb427.02.4050	Tb427.02.4050-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 711,126 - 714,842 (-)	hypothetical protein, conserved	
Tb427.02.4060	Tb427.02.4060-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 715,698 - 718,292 (-)	dynein intermediate chain IC 138, putative	
Tb427.02.4090	Tb427.02.4090-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 718,936 - 719,748 (-)	hypothetical protein, conserved	
Tb427.02.4110	Tb427.02.4110-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 720,513 - 721,922 (-)	metallo-peptidase, Clan ME, Family M16	
Tb427.02.4130	Tb427.02.4130-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 722,790 - 725,201 (-)	enoyl-CoA hydratase/Enoyl-CoA isomerase/3-hydroxyacyl-CoA dehydrogenase, putative	
Tb427.02.4140	Tb427.02.4140-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 726,553 - 728,742 (-)	hypothetical protein, conserved	
Tb427.02.4150	Tb427.02.4150-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 729,452 - 730,411 (-)	hypothetical protein, conserved	
Tb427.02.4160	Tb427.02.4160-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 730,995 - 733,499 (-)	hypothetical protein, conserved	
Tb427.02.420	Tb427.02.420-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 74,036 - 76,067 (-)	DNA-directed RNA polymerase, degenerate	
Tb427.02.4200	Tb427.02.4200-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 737,147 - 740,260 (-)	protein kinase, putative	
Tb427.02.4210	Tb427.02.4210-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 741,421 - 742,998 (-)	glycosomal phosphoenolpyruvate carboxykinase	
Tb427.02.4230	Tb427.02.4230-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 744,057 - 755,000 (-)	NUP-1 protein, putative	
Tb427.02.4240	Tb427.02.4240-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 756,197 - 757,300 (-)	GTP binding protein, putative	
Tb427.02.4280	Tb427.02.4280-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 760,222 - 763,350 (-)	kinetoplastid-specific dual specificity phosphatase, putative	
Tb427.02.4330	Tb427.02.4330-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 765,403 - 767,691 (-)	PFR5	
Tb427.02.4340	Tb427.02.4340-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 768,200 - 769,492 (-)	hypothetical protein, conserved	
Tb427.02.4370	Tb427.02.4370-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 771,303 - 773,186 (-)	trypanothione synthetase	
Tb427.02.4380	Tb427.02.4380-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 773,669 - 774,904 (-)	hypothetical protein, conserved	
Tb427.02.4390	Tb427.02.4390-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 775,461 - 777,719 (-)	endo/exonuclease Mre11	
Tb427.02.4400	Tb427.02.4400-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 778,283 - 781,828 (-)	hypothetical protein, conserved	
Tb427.02.4410	Tb427.02.4410-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 783,806 - 784,480 (-)	hypothetical protein, conserved	
Tb427.02.4420	Tb427.02.4420-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 785,271 - 786,407 (-)	hypothetical protein, conserved	
Tb427.02.4440	Tb427.02.4440-t26_1	T. brucei Lister strain 427	Tb427_02_v4: 787,094 - 787,886 (-)	hypothetical protein	
