[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
Tb427.08.1370	Tb427.08.1370-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 445,109 - 445,615 (-)	hypothetical protein, conserved	
Tb427.08.1380	Tb427.08.1380-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 446,089 - 447,153 (+)	hypothetical protein, conserved	
Tb427.08.1381	Tb427.08.1381-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 454,171 - 454,289 (-)	5S(M5) ribosomal RNA	
Tb427.08.1382	Tb427.08.1382-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 454,907 - 455,025 (-)	5S(M5) ribosomal RNA	
Tb427.08.1383	Tb427.08.1383-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 455,644 - 455,762 (-)	5S(M5) ribosomal RNA	
Tb427.08.1384	Tb427.08.1384-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 456,382 - 456,500 (-)	5S(M5) ribosomal RNA	
Tb427.08.1385	Tb427.08.1385-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 457,120 - 457,238 (-)	5S(M5) ribosomal RNA	
Tb427.08.1386	Tb427.08.1386-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 457,858 - 457,976 (-)	5S(M5) ribosomal RNA	
Tb427.08.1387	Tb427.08.1387-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 458,597 - 458,715 (-)	5S(M5) ribosomal RNA	
Tb427.08.1388	Tb427.08.1388-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 459,332 - 459,450 (-)	5S(M5) ribosomal RNA	
Tb427.08.1389	Tb427.08.1389-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 460,482 - 460,512 (-)	5S(M5) ribosomal RNA, truncated	
Tb427.08.1390	Tb427.08.1390-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 460,899 - 461,822 (+)	hypothetical protein, conserved, degenerate	
Tb427.08.140	Tb427.08.140-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 11,394 - 11,696 (+)	variant surface glycoprotein, fragment, degenerate	
Tb427.08.1400	Tb427.08.1400-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 463,093 - 463,580 (+)	hypothetical protein, conserved, degenerate	
Tb427.08.1410	Tb427.08.1410-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 464,106 - 466,439 (+)	hypothetical protein, conserved	
Tb427.08.1420	Tb427.08.1420-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 466,846 - 468,405 (+)	acyl-CoA dehydrogenase, mitochondrial precursor, putative	
Tb427.08.1430	Tb427.08.1430-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 468,647 - 469,147 (+)	hypothetical protein, conserved	
Tb427.08.1440	Tb427.08.1440-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 469,319 - 469,807 (+)	maoC-like dehydratase, putative	
Tb427.08.1450	Tb427.08.1450-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 470,544 - 471,977 (+)	hypothetical protein, conserved	
Tb427.08.1460	Tb427.08.1460-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 472,582 - 473,805 (+)	hypothetical protein, conserved	
Tb427.08.1470	Tb427.08.1470-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 476,035 - 477,771 (+)	hypothetical protein, conserved	
Tb427.08.1480	Tb427.08.1480-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 478,213 - 485,619 (+)	hypothetical protein, conserved	
Tb427.08.1490	Tb427.08.1490-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 486,284 - 486,595 (+)	hypothetical protein, conserved	
Tb427.08.1500	Tb427.08.1500-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 487,446 - 489,251 (+)	hypothetical protein, conserved	
Tb427.08.1510	Tb427.08.1510-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 490,921 - 493,951 (+)	ATP-dependent DEAD/H RNA helicase, putative	
Tb427.08.1520	Tb427.08.1520-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 495,134 - 496,312 (+)	hypothetical protein, conserved	
Tb427.08.1530	Tb427.08.1530-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 496,757 - 498,205 (+)	hypothetical protein, conserved	
Tb427.08.1540	Tb427.08.1540-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 499,411 - 502,083 (+)	hypothetical protein, conserved	
Tb427.08.1550	Tb427.08.1550-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 503,313 - 505,649 (+)	paraflagellar rod component, putative	
Tb427.08.1560	Tb427.08.1560-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 508,353 - 510,203 (+)	hypothetical protein, conserved	
Tb427.08.1570	Tb427.08.1570-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 511,261 - 512,079 (+)	hypothetical protein, conserved	
Tb427.08.1580	Tb427.08.1580-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 514,133 - 514,966 (+)	hypothetical protein, conserved	
Tb427.08.1590	Tb427.08.1590-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 516,914 - 529,828 (+)	ubiquitin-protein ligase, putative	
Tb427.08.1600	Tb427.08.1600-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 531,515 - 533,269 (+)	lysyl-tRNA synthetase, putative	
Tb427.08.1610	Tb427.08.1610-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 537,165 - 538,910 (+)	MSP-B, putative	
Tb427.08.1620	Tb427.08.1620-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 539,341 - 541,104 (+)	MSP-B, putative	
Tb427.08.1630	Tb427.08.1630-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 541,535 - 543,298 (+)	MSP-B, putative	
Tb427.08.1640	Tb427.08.1640-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 543,729 - 545,492 (+)	MSP-B, putative	
Tb427.08.1650	Tb427.08.1650-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 546,767 - 548,542 (+)	hypothetical protein, conserved	
Tb427.08.1660	Tb427.08.1660-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 552,631 - 552,867 (+)	procyclin-associated gene (pseudogene), putative	
Tb427.08.1670	Tb427.08.1670-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 558,364 - 560,142 (-)	serine/threonine-protein kinase, putative	
Tb427.08.1680	Tb427.08.1680-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 560,982 - 561,584 (-)	hypothetical protein, conserved	
Tb427.08.1690	Tb427.08.1690-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 562,028 - 564,007 (-)	serine/threonine-protein kinase, putative	
Tb427.08.1700	Tb427.08.1700-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 564,898 - 567,153 (-)	hypothetical protein, conserved	
Tb427.08.1710	Tb427.08.1710-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 567,824 - 569,038 (-)	phosphotyrosyl phosphate activator protein, putative	
Tb427.08.1720	Tb427.08.1720-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 570,486 - 572,333 (-)	phosphatidylglycerophosphate synthase-like protein, putative	
Tb427.08.1730	Tb427.08.1730-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 572,724 - 573,176 (-)	hypothetical protein, conserved	
Tb427.08.1740	Tb427.08.1740-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 574,145 - 575,908 (-)	hypothetical protein, conserved	
Tb427.08.1750	Tb427.08.1750-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 576,561 - 576,935 (-)	hypothetical protein, conserved	
Tb427.08.1760	Tb427.08.1760-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 577,130 - 577,690 (-)	hypothetical protein	
Tb427.08.1770	Tb427.08.1770-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 579,809 - 581,371 (-)	hypothetical protein, conserved	
Tb427.08.1780	Tb427.08.1780-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 584,260 - 586,599 (-)	protein kinase, putative	
Tb427.08.1790	Tb427.08.1790-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 589,031 - 589,501 (-)	hypothetical protein, conserved	
Tb427.08.1800	Tb427.08.1800-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 590,102 - 591,850 (-)	hypothetical protein, conserved	
Tb427.08.1810	Tb427.08.1810-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 592,034 - 592,972 (-)	rhomboid-like protein	
Tb427.08.1820	Tb427.08.1820-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 593,395 - 594,624 (-)	nonspecific lipid-transfer protein, putative	
Tb427.08.1830	Tb427.08.1830-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 594,929 - 596,602 (-)	tRNA-methyl transferase, putative	
Tb427.08.1840	Tb427.08.1840-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 597,577 - 603,769 (-)	hypothetical protein, conserved	
Tb427.08.1850	Tb427.08.1850-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 604,295 - 605,527 (-)	hypothetical protein, conserved	
Tb427.08.1860	Tb427.08.1860-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 605,926 - 609,018 (-)	metallo-peptidase, Clan ME, Family M16C	
Tb427.08.1870	Tb427.08.1870-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 610,637 - 612,487 (-)	Golgi/lysosome glycoprotein 1	
Tb427.08.1880	Tb427.08.1880-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 613,065 - 613,637 (-)	hypothetical protein, conserved	
Tb427.08.1890	Tb427.08.1890-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 614,754 - 615,530 (-)	cytochrome c1, heme protein, mitochondrial precursor	
Tb427.08.1900	Tb427.08.1900-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 616,400 - 617,584 (-)	hypothetical protein, conserved	
Tb427.08.1910	Tb427.08.1910-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 618,042 - 619,226 (-)	acetylornithine deacetylase, putative	
Tb427.08.1920	Tb427.08.1920-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 620,151 - 621,038 (-)	unspecified product	
Tb427.08.1930	Tb427.08.1930-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 621,267 - 622,097 (-)	hypothetical protein, conserved	
Tb427.08.1940	Tb427.08.1940-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 622,335 - 624,221 (-)	endosomal integral membrane protein, putative	
Tb427.08.1950	Tb427.08.1950-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 627,425 - 629,557 (+)	hypothetical protein, conserved	
Tb427.08.1960	Tb427.08.1960-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 629,863 - 631,167 (+)	hypothetical protein, conserved	
Tb427.08.1970	Tb427.08.1970-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 631,511 - 632,425 (+)	hypothetical protein, conserved	
Tb427.08.1980	Tb427.08.1980-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 632,609 - 634,042 (+)	hypothetical protein, conserved	
Tb427.08.1990	Tb427.08.1990-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 634,295 - 634,975 (+)	peroxidoxin	
Tb427.08.2000	Tb427.08.2000-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 635,337 - 636,242 (+)	cyclophilin, putative	
Tb427.08.2010	Tb427.08.2010-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 636,543 - 637,103 (+)	hypothetical protein, conserved	
Tb427.08.2020	Tb427.08.2020-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 637,435 - 638,430 (+)	agmatinase, putative	
Tb427.08.2030	Tb427.08.2030-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 638,977 - 640,242 (+)	hypothetical protein, conserved	
Tb427.08.2040	Tb427.08.2040-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 640,729 - 641,484 (+)	hypothetical protein, conserved	
Tb427.08.2050	Tb427.08.2050-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 642,769 - 643,878 (+)	mannose-1-phosphate guanyltransferase, putative	
Tb427.08.2060	Tb427.08.2060-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 644,582 - 653,431 (+)	hypothetical protein, conserved	
Tb427.08.2070	Tb427.08.2070-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 654,489 - 655,088 (+)	hypothetical protein, conserved	
Tb427.08.2080	Tb427.08.2080-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 656,148 - 656,708 (+)	hypothetical protein, conserved	
Tb427.08.2090	Tb427.08.2090-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 657,875 - 658,459 (+)	cyclophilin type peptidyl-prolyl cis-trans isomerase, putative	
Tb427.08.2100	Tb427.08.2100-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 658,776 - 659,273 (+)	vacuolar ATP synthase 16 kDa proteolipid subunit, putative	
Tb427.08.2110	Tb427.08.2110-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 660,084 - 661,157 (+)	hypothetical protein, conserved	
Tb427.08.2120	Tb427.08.2120-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 661,623 - 662,723 (+)	hypothetical protein, conserved	
Tb427.08.2130	Tb427.08.2130-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 663,196 - 664,734 (+)	hypothetical protein, conserved	
Tb427.08.2140	Tb427.08.2140-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 665,235 - 665,933 (+)	hypothetical protein, conserved	
Tb427.08.2150	Tb427.08.2150-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 666,583 - 666,948 (+)	hypothetical protein, conserved	
Tb427.08.2160	Tb427.08.2160-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 667,962 - 672,707 (+)	multidrug resistance protein A	
Tb427.08.2170	Tb427.08.2170-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 673,725 - 674,039 (+)	hypothetical protein, conserved	
Tb427.08.2180	Tb427.08.2180-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 674,494 - 674,988 (+)	hypothetical protein, conserved	
Tb427.08.2190	Tb427.08.2190-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 675,787 - 676,356 (+)	hypothetical protein, conserved	
Tb427.08.2200	Tb427.08.2200-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 676,795 - 677,364 (+)	terbinafine resistance locus protein (yip1), putative	
Tb427.08.2210	Tb427.08.2210-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 677,755 - 678,864 (+)	pteridine reductase	
Tb427.08.2220	Tb427.08.2220-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 679,874 - 684,361 (+)	hypothetical protein, conserved	
Tb427.08.2230	Tb427.08.2230-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 685,051 - 686,076 (+)	hypothetical protein, conserved	
Tb427.08.2240	Tb427.08.2240-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 686,608 - 688,029 (+)	tryptophanyl-tRNA synthetase, putative	
Tb427.08.2250	Tb427.08.2250-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 688,274 - 690,817 (+)	hypothetical protein, conserved	
Tb427.08.2260	Tb427.08.2260-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 692,287 - 692,886 (+)	hypothetical protein, conserved	
Tb427.08.2270	Tb427.08.2270-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 693,950 - 694,549 (+)	hypothetical protein, conserved	
Tb427.08.2280	Tb427.08.2280-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 695,613 - 696,212 (+)	hypothetical protein, conserved	
Tb427.08.2290	Tb427.08.2290-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 697,315 - 697,974 (+)	hypothetical protein, conserved	
Tb427.08.2300	Tb427.08.2300-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 698,401 - 699,066 (+)	hypothetical protein, conserved	
Tb427.08.2310	Tb427.08.2310-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 699,675 - 700,004 (+)	(H+)-ATPase G subunit, putative	
Tb427.08.2320	Tb427.08.2320-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 700,552 - 701,178 (+)	hypothetical protein	
Tb427.08.2330	Tb427.08.2330-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 701,814 - 702,518 (+)	hypothetical protein, conserved	
Tb427.08.2340	Tb427.08.2340-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 703,410 - 703,763 (+)	hypothetical protein, conserved	
Tb427.08.2350	Tb427.08.2350-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 704,615 - 705,694 (+)	hypothetical protein, conserved	
Tb427.08.2360	Tb427.08.2360-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 706,056 - 706,616 (+)	hypothetical protein, conserved	
Tb427.08.2370	Tb427.08.2370-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 706,989 - 711,935 (+)	dicer-like protein	
Tb427.08.2380	Tb427.08.2380-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 713,197 - 716,673 (+)	ABC transporter, putative	
Tb427.08.2390	Tb427.08.2390-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 717,474 - 722,072 (+)	hypothetical protein, conserved	
Tb427.08.2400	Tb427.08.2400-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 723,604 - 724,389 (+)	hypothetical protein, conserved	
Tb427.08.2410	Tb427.08.2410-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 724,947 - 725,660 (+)	amidase, putative	
Tb427.08.2420	Tb427.08.2420-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 726,135 - 727,052 (+)	hypothetical protein, conserved	
Tb427.08.2430	Tb427.08.2430-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 727,684 - 731,223 (+)	hypothetical protein, conserved	
Tb427.08.2440	Tb427.08.2440-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 732,148 - 732,753 (+)	hypothetical protein, conserved	
Tb427.08.2450	Tb427.08.2450-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 733,391 - 734,323 (+)	hypothetical protein, conserved	
Tb427.08.2460	Tb427.08.2460-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 735,075 - 735,929 (+)	hypothetical protein, conserved	
Tb427.08.2470	Tb427.08.2470-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 736,934 - 737,218 (+)	hypothetical protein, conserved	
Tb427.08.2480	Tb427.08.2480-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 737,708 - 738,715 (+)	3-oxo-5-alpha-steroid 4-dehydrogenase-like, putative	
Tb427.08.2490	Tb427.08.2490-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 739,920 - 740,852 (+)	hypothetical protein, conserved	
Tb427.08.2500	Tb427.08.2500-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 741,273 - 742,040 (+)	ribosomal RNA methyltransferase, putative	
Tb427.08.2510	Tb427.08.2510-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 742,337 - 743,065 (+)	hypothetical protein, conserved	
Tb427.08.2520	Tb427.08.2520-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 743,542 - 745,563 (+)	acetyl-CoA synthetase, putative	
Tb427.08.2530	Tb427.08.2530-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 748,571 - 748,915 (+)	hypothetical protein, conserved	
Tb427.08.2540	Tb427.08.2540-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 749,692 - 751,008 (+)	3-ketoacyl-CoA thiolase, putative	
Tb427.08.2550	Tb427.08.2550-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 751,843 - 753,732 (+)	mitochondrial DNA primase	
Tb427.08.2560	Tb427.08.2560-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 755,750 - 756,217 (+)	spliceosomal U5 snRNP-specific protein, putative	
Tb427.08.2570	Tb427.08.2570-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 756,688 - 757,989 (+)	hypothetical protein, conserved	
Tb427.08.2580	Tb427.08.2580-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 758,661 - 762,002 (+)	hypothetical protein, conserved	
Tb427.08.2590	Tb427.08.2590-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 762,608 - 764,245 (+)	hypothetical protein, conserved	
Tb427.08.2600	Tb427.08.2600-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 765,108 - 767,048 (+)	hypothetical protein, conserved	
Tb427.08.2610	Tb427.08.2610-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 767,842 - 770,187 (+)	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase, putative	
Tb427.08.2620	Tb427.08.2620-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 771,114 - 773,618 (+)	hypothetical protein, conserved	
Tb427.08.2630	Tb427.08.2630-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 774,523 - 776,775 (+)	kinesin, putative	
Tb427.08.2640	Tb427.08.2640-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 779,376 - 782,543 (+)	ubiquitin-activating enzyme e1, putative	
Tb427.08.2650	Tb427.08.2650-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 783,735 - 784,796 (+)	hypothetical protein, conserved	
Tb427.08.2660	Tb427.08.2660-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 785,228 - 790,990 (+)	hypothetical protein, conserved	
Tb427.08.2663	Tb427.08.2663-t26_1	T. brucei Lister strain 427	Tb427_08_v4: 793,620 - 793,692 (+)	tRNA Asparagine	
