[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.17.1240	LmjF.17.1240:mRNA	L. major strain Friedlin	LmjF.17: 600,652 - 603,516 (+)	hypothetical protein, conserved	
LmjF.17.1250	LmjF.17.1250:mRNA	L. major strain Friedlin	LmjF.17: 604,189 - 607,431 (+)	RNA cytidine acetyltransferase	
LmjF.17.1260	LmjF.17.1260:mRNA	L. major strain Friedlin	LmjF.17: 608,718 - 610,079 (+)	Organic solute transport protein 1, putative	
LmjF.17.1270	LmjF.17.1270:mRNA	L. major strain Friedlin	LmjF.17: 611,439 - 612,392 (+)	hypothetical protein, conserved	
LmjF.17.1280	LmjF.17.1280:mRNA	L. major strain Friedlin	LmjF.17: 613,380 - 613,583 (+)	hypothetical protein, conserved	
LmjF.17.1290	LmjF.17.1290:mRNA	L. major strain Friedlin	LmjF.17: 614,550 - 616,679 (+)	eukaryotic translation initiation factor 3 subunit b	
LmjF.17.1300	LmjF.17.1300:mRNA	L. major strain Friedlin	LmjF.17: 618,613 - 619,179 (+)	hypothetical protein, conserved	
LmjF.17.1310	LmjF.17.1310:mRNA	L. major strain Friedlin	LmjF.17: 620,622 - 623,768 (+)	methyltransferase domain containing protein, putative	
LmjF.17.1315	LmjF.17.1315:mRNA	L. major strain Friedlin	LmjF.17: 625,229 - 626,800 (+)	hypothetical protein	
LmjF.17.1320	LmjF.17.1320:mRNA	L. major strain Friedlin	LmjF.17: 627,198 - 628,970 (+)	hypothetical protein, conserved	
LmjF.17.1330	LmjF.17.1330:mRNA	L. major strain Friedlin	LmjF.17: 631,956 - 632,681 (+)	hypothetical protein, conserved	
LmjF.17.1340	LmjF.17.1340:mRNA	L. major strain Friedlin	LmjF.17: 633,672 - 634,595 (+)	cytidylyltransferase, putative	
LmjF.17.1350	LmjF.17.1350:mRNA	L. major strain Friedlin	LmjF.17: 635,277 - 635,936 (+)	cytochrome b5-like Heme/Steroid binding domain containing protein, putative	
LmjF.17.1360	LmjF.17.1360:mRNA	L. major strain Friedlin	LmjF.17: 637,740 - 639,248 (+)	L-galactonolactone oxidase, putative	
LmjF.17.1370	LmjF.17.1370:mRNA	L. major strain Friedlin	LmjF.17: 642,250 - 644,847 (+)	NUC130/3NT domain/SDA1, putative	
LmjF.17.1375	LmjF.17.1375:mRNA	L. major strain Friedlin	LmjF.17: 645,602 - 645,988 (+)	hypothetical protein, conserved	
LmjF.17.1380	LmjF.17.1380:mRNA	L. major strain Friedlin	LmjF.17: 647,037 - 649,145 (+)	hypothetical protein, conserved	
LmjF.17.1390	LmjF.17.1390:mRNA	L. major strain Friedlin	LmjF.17: 650,271 - 651,137 (+)	myo-inositol-1(or 4)-monophosphatase 1, putative	
LmjF.17.1400	LmjF.17.1400:mRNA	L. major strain Friedlin	LmjF.17: 652,372 - 653,184 (+)	otubain cysteine peptidase, Clan CA, family C65, putative	
LmjF.17.1410	LmjF.17.1410:mRNA	L. major strain Friedlin	LmjF.17: 657,202 - 658,695 (+)	zinc-finger protein ZPR1, putative	
LmjF.17.1420	LmjF.17.1420:mRNA	L. major strain Friedlin	LmjF.17: 662,315 - 663,088 (+)	hypothetical protein, conserved	
LmjF.17.1430	LmjF.17.1430:mRNA	L. major strain Friedlin	LmjF.17: 665,834 - 667,336 (+)	major facilitator superfamily, putative	
LmjF.17.1440	LmjF.17.1440:mRNA	L. major strain Friedlin	LmjF.17: 669,283 - 673,527 (+)	ion transport protein, putative	
LmjF.17.1450	LmjF.17.1450:mRNA	L. major strain Friedlin	LmjF.17: 674,249 - 675,709 (+)	Rab-GTPase-TBC domain containing protein, putative	
LmjF.17.1460	LmjF.17.1460:mRNA	L. major strain Friedlin	LmjF.17: 678,917 - 680,074 (+)	ferrochelatase-like protein	
LmjF.17.1470	LmjF.17.1470:mRNA	L. major strain Friedlin	LmjF.17: 680,810 - 681,541 (+)	hypothetical protein, conserved	
LmjF.17.TRNAALA.01	LmjF.17.TRNAALA.01:tRNA	L. major strain Friedlin	LmjF.17: 344,273 - 344,345 (+)	tRNA-Ala	
LmjF.17.TRNAASP.01	LmjF.17.TRNAASP.01:tRNA	L. major strain Friedlin	LmjF.17: 343,982 - 344,053 (-)	tRNA-Asp	
LmjF.17.TRNASER.01	LmjF.17.TRNASER.01:tRNA	L. major strain Friedlin	LmjF.17: 344,131 - 344,214 (+)	tRNA-Ser	
LmjF.17.ncRNA1	LmjF.17.ncRNA1:ncRNA	L. major strain Friedlin	LmjF.17: 655,128 - 656,138 (+)	unspecified product	
