[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmjF.01.0470	LmjF.01.0470:mRNA	L. major strain Friedlin	LmjF.01: 121,759 - 123,849 (+)	fatty acyl CoA syntetase 1, putative	
LmjF.01.0480	LmjF.01.0480:mRNA	L. major strain Friedlin	LmjF.01: 124,711 - 125,790 (+)	beta eliminating lyase,putative	
LmjF.01.0490	LmjF.01.0490:mRNA	L. major strain Friedlin	LmjF.01: 127,704 - 129,800 (+)	long-chain-fatty-acid-CoA ligase, putative	
LmjF.01.0500	LmjF.01.0500:mRNA	L. major strain Friedlin	LmjF.01: 130,947 - 133,070 (+)	fatty acyl CoA synthetase 2, putative	
LmjF.01.0510	LmjF.01.0510:mRNA	L. major strain Friedlin	LmjF.01: 136,526 - 137,110 (+)	fatty acyl CoA synthetase 2, putative	
LmjF.01.0520	LmjF.01.0520:mRNA	L. major strain Friedlin	LmjF.01: 137,710 - 139,857 (+)	long-chain-fatty-acid-CoA ligase, putative	
LmjF.01.0530	LmjF.01.0530:mRNA	L. major strain Friedlin	LmjF.01: 143,750 - 148,573 (+)	long-chain-fatty-acid-CoA ligase, putative	
LmjF.01.0540	LmjF.01.0540:mRNA	L. major strain Friedlin	LmjF.01: 149,673 - 151,652 (+)	hypothetical protein, conserved	
LmjF.01.0550	LmjF.01.0550:mRNA	L. major strain Friedlin	LmjF.01: 152,788 - 153,657 (+)	hypothetical protein, conserved	
LmjF.01.0560	LmjF.01.0560:mRNA	L. major strain Friedlin	LmjF.01: 154,977 - 156,839 (+)	pre-mRNA processing factor 3 (PRP3)/Protein of unknown function (DUF1115), putative	
LmjF.01.0570	LmjF.01.0570:mRNA	L. major strain Friedlin	LmjF.01: 157,437 - 158,417 (+)	tricarboxylate carrier, putative	
LmjF.01.0580	LmjF.01.0580:mRNA	L. major strain Friedlin	LmjF.01: 159,196 - 162,105 (+)	hypothetical protein, conserved	
LmjF.01.0590	LmjF.01.0590.1:mRNA	L. major strain Friedlin	LmjF.01: 162,904 - 164,482 (+)	mitochondrial RNA editing ligase 1	
LmjF.01.0590	LmjF.01.0590.2:mRNA	L. major strain Friedlin	LmjF.01: 163,009 - 164,482 (+)	mitochondrial RNA editing ligase 1	
LmjF.01.0600	LmjF.01.0600:mRNA	L. major strain Friedlin	LmjF.01: 165,535 - 171,000 (+)	Rab-GTPase-TBC domain containing protein, putative	
LmjF.01.0610	LmjF.01.0610:mRNA	L. major strain Friedlin	LmjF.01: 171,562 - 172,734 (+)	DNA-damage inducible protein DDI1-like protein	
LmjF.01.0620	LmjF.01.0620:mRNA	L. major strain Friedlin	LmjF.01: 173,376 - 175,259 (+)	hypothetical protein, conserved	
LmjF.01.0630	LmjF.01.0630:mRNA	L. major strain Friedlin	LmjF.01: 177,152 - 179,605 (+)	hypothetical protein, unknown function	
LmjF.01.0640	LmjF.01.0640:mRNA	L. major strain Friedlin	LmjF.01: 181,458 - 184,796 (+)	HSP70-like protein	
LmjF.01.0650	LmjF.01.0650:mRNA	L. major strain Friedlin	LmjF.01: 185,785 - 187,269 (+)	mitochondrial-processing peptidase subunit beta, putative	
LmjF.01.0660	LmjF.01.0660:mRNA	L. major strain Friedlin	LmjF.01: 188,417 - 193,030 (+)	hypothetical protein, conserved	
LmjF.01.0670	LmjF.01.0670:mRNA	L. major strain Friedlin	LmjF.01: 194,045 - 194,962 (+)	hypothetical protein, conserved	
LmjF.01.0680	LmjF.01.0680:mRNA	L. major strain Friedlin	LmjF.01: 198,854 - 201,256 (+)	hypothetical protein, unknown function	
LmjF.01.0690	LmjF.01.0690:mRNA	L. major strain Friedlin	LmjF.01: 202,894 - 203,586 (+)	PLAC8 family, putative	
LmjF.01.0700	LmjF.01.0700:mRNA	L. major strain Friedlin	LmjF.01: 206,309 - 207,073 (+)	hypothetical protein, unknown function	
LmjF.01.0710	LmjF.01.0710:mRNA	L. major strain Friedlin	LmjF.01: 208,464 - 210,089 (+)	ubiquitin activating enzyme, putative	
LmjF.01.0720	LmjF.01.0720:mRNA	L. major strain Friedlin	LmjF.01: 210,558 - 215,417 (+)	hypothetical protein, conserved	
LmjF.01.0730	LmjF.01.0730:mRNA	L. major strain Friedlin	LmjF.01: 216,579 - 223,304 (+)	Meckel syndrome type 6 protein, putative	
LmjF.01.0740	LmjF.01.0740:mRNA	L. major strain Friedlin	LmjF.01: 223,998 - 226,253 (+)	hypothetical protein, conserved	
LmjF.01.0750	LmjF.01.0750:mRNA	L. major strain Friedlin	LmjF.01: 227,560 - 231,813 (+)	protein kinase, putative	
LmjF.01.0760	LmjF.01.0760:mRNA	L. major strain Friedlin	LmjF.01: 232,419 - 233,438 (+)	hypothetical protein, conserved	
LmjF.01.0770	LmjF.01.0770:mRNA	L. major strain Friedlin	LmjF.01: 234,392 - 235,603 (+)	Eukaryotic initiation factor 4A-1	
LmjF.01.0780	LmjF.01.0780:mRNA	L. major strain Friedlin	LmjF.01: 237,389 - 238,600 (+)	Eukaryotic initiation factor 4A-1	
LmjF.01.0790	LmjF.01.0790:mRNA	L. major strain Friedlin	LmjF.01: 240,769 - 242,355 (+)	hypothetical protein, conserved	
LmjF.01.0800	LmjF.01.0800:mRNA	L. major strain Friedlin	LmjF.01: 244,534 - 246,063 (+)	hypothetical protein, conserved	
LmjF.01.0810	LmjF.01.0810:mRNA	L. major strain Friedlin	LmjF.01: 247,550 - 250,603 (+)	calcium/potassium channel (CAKC), putative	
LmjF.01.0820	LmjF.01.0820:mRNA	L. major strain Friedlin	LmjF.01: 252,411 - 255,890 (+)	potassium channel subunit-like protein	
LmjF.01.0830	LmjF.01.0830:mRNA	L. major strain Friedlin	LmjF.01: 258,831 - 260,867 (+)	metallo-peptidase, Clan MA(E), Family M3	
