[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.25.0780	LmxM.25.0780.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 279,400 - 280,320 (+)	hypothetical protein, unknown function	
LmxM.25.0790	LmxM.25.0790.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 284,244 - 287,750 (+)	hypothetical protein, unknown function	
LmxM.25.0800	LmxM.25.0800.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 288,253 - 288,984 (+)	hypothetical protein, conserved	
LmxM.25.0810	LmxM.25.0810.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 292,870 - 295,929 (+)	hypothetical protein, conserved	
LmxM.25.0820	LmxM.25.0820.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 298,302 - 298,685 (+)	hypothetical protein, conserved	
LmxM.25.0830	LmxM.25.0830.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 301,674 - 304,766 (+)	hypothetical protein, conserved	
LmxM.25.0840	LmxM.25.0840.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 307,247 - 308,386 (+)	hypothetical protein, conserved	
LmxM.25.0850	LmxM.25.0850.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 313,364 - 316,780 (+)	hypothetical protein, conserved	
LmxM.25.0860	LmxM.25.0860.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 317,239 - 320,817 (+)	hypothetical protein, conserved	
LmxM.25.0870	LmxM.25.0870.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 325,415 - 326,299 (+)	protein kinase, putative	
LmxM.25.0880	LmxM.25.0880.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 327,683 - 331,642 (+)	hypothetical protein, conserved	
LmxM.25.0890	LmxM.25.0890.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 332,381 - 333,136 (+)	hypothetical protein, conserved	
LmxM.25.0900	LmxM.25.0900.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 333,870 - 334,892 (+)	hypothetical protein, unknown function	
LmxM.25.0910	LmxM.25.0910.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 335,544 - 336,077 (+)	cyclophilin a, putative	
LmxM.25.0920	LmxM.25.0920.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 338,626 - 341,247 (+)	hypothetical protein, conserved	
LmxM.25.0930	LmxM.25.0930.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 343,055 - 343,843 (+)	hypothetical protein, conserved	
LmxM.25.0940	LmxM.25.0940.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 344,203 - 346,254 (+)	hypothetical protein, conserved	
LmxM.25.0950	LmxM.25.0950.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 346,967 - 348,292 (+)	hypothetical protein, conserved	
LmxM.25.0960	LmxM.25.0960.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 349,263 - 350,606 (+)	tubulin gamma chain	
LmxM.25.0970	LmxM.25.0970.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 351,741 - 355,406 (+)	hypothetical protein, conserved	
LmxM.25.0980	LmxM.25.0980.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 356,453 - 370,561 (+)	dynein heavy chain, putative	
LmxM.25.0990	LmxM.25.0990.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 373,416 - 373,904 (+)	hypothetical protein, conserved	
LmxM.25.1000	LmxM.25.1000.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 375,079 - 377,355 (+)	hypothetical protein, conserved	
LmxM.25.1010	LmxM.25.1010.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 379,861 - 381,156 (+)	hypothetical protein, conserved	
LmxM.25.1015	LmxM.25.1015.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 382,349 - 382,558 (+)	protein transport protein Sec61 gamma subunit, putative	
LmxM.25.1020	LmxM.25.1020.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 384,241 - 385,536 (+)	dehydrogenase-like protein	
LmxM.25.1030	LmxM.25.1030.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 387,468 - 390,089 (+)	hypothetical protein, conserved	
LmxM.25.1040	LmxM.25.1040.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 392,047 - 394,296 (+)	hypothetical protein, conserved	
LmxM.25.1050	LmxM.25.1050.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 395,244 - 395,813 (+)	frataxin-like protein	
LmxM.25.1060	LmxM.25.1060.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 397,230 - 400,043 (+)	hypothetical protein, conserved	
LmxM.25.1070	LmxM.25.1070.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 403,657 - 406,233 (+)	hypothetical protein, conserved	
LmxM.25.1080	LmxM.25.1080.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 408,214 - 409,539 (+)	hypothetical protein, conserved	
LmxM.25.1090	LmxM.25.1090.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 411,872 - 413,110 (-)	hypothetical protein, conserved	
LmxM.25.1100	LmxM.25.1100.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 415,084 - 416,274 (-)	DNAj-like protein	
LmxM.25.1110	LmxM.25.1110.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 417,566 - 437,194 (-)	hypothetical protein, conserved	
LmxM.25.1120	LmxM.25.1120.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 440,734 - 442,233 (-)	aldehyde dehydrogenase, mitochondrial precursor	
LmxM.25.1130	LmxM.25.1130.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 444,649 - 445,146 (-)	cytochrome oxidase subunit VII	
LmxM.25.1140	LmxM.25.1140.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 446,771 - 448,390 (-)	hypothetical protein, unknown function	
LmxM.25.1150	LmxM.25.1150.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 451,284 - 452,021 (-)	hypothetical protein, conserved	
LmxM.25.1160	LmxM.25.1160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 453,227 - 454,669 (-)	hypothetical protein, conserved	
LmxM.25.1170	LmxM.25.1170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 458,026 - 459,603 (-)	ATP synthase subunit beta, mitochondrial, putative	
LmxM.25.1180	LmxM.25.1180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 461,432 - 463,035 (-)	ATP synthase subunit beta, mitochondrial, putative	
LmxM.25.1190	LmxM.25.1190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 463,913 - 464,275 (-)	ribosomal protein S25	
LmxM.25.1200	LmxM.25.1200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 464,960 - 467,503 (-)	modification methylase-like protein	
LmxM.25.1210	LmxM.25.1210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 468,456 - 471,647 (-)	hypothetical protein, conserved	
LmxM.25.1220	LmxM.25.1220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 472,242 - 474,074 (-)	hypothetical protein, conserved	
LmxM.25.1230	LmxM.25.1230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 475,010 - 481,657 (-)	hypothetical protein, conserved	
LmxM.25.1250	LmxM.25.1250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 481,861 - 487,521 (-)	hypothetical protein, conserved	
LmxM.25.1260	LmxM.25.1260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 488,487 - 495,371 (-)	hypothetical protein, conserved	
LmxM.25.1270	LmxM.25.1270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 497,722 - 499,254 (-)	hypothetical protein, conserved	
LmxM.25.1280	LmxM.25.1280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 500,401 - 503,604 (-)	hypothetical protein, conserved	
LmxM.25.1290	LmxM.25.1290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 504,485 - 506,380 (-)	hypothetical protein, conserved	
LmxM.25.1300	LmxM.25.1300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 506,760 - 508,745 (-)	hypothetical protein, conserved	
LmxM.25.1310	LmxM.25.1310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 509,908 - 510,675 (-)	hypothetical protein, conserved	
LmxM.25.1315	LmxM.25.1315.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 511,835 - 512,089 (-)	DNA-directed RNA polymerase I subunit RPB10, putative	
LmxM.25.1320	LmxM.25.1320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 513,349 - 514,302 (-)	serine/threonine-protein phosphatase	
LmxM.25.1330	LmxM.25.1330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 516,541 - 518,655 (-)	hypothetical protein, conserved	
LmxM.25.1340	LmxM.25.1340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 519,738 - 522,794 (-)	protein transport protein Sec24C, putative	
LmxM.25.1350	LmxM.25.1350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 523,473 - 531,188 (-)	hypothetical protein, conserved	
LmxM.25.1360	LmxM.25.1360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 531,976 - 534,873 (-)	hypothetical protein, conserved	
LmxM.25.1370	LmxM.25.1370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 536,621 - 538,042 (-)	hypothetical protein, conserved	
LmxM.25.1380	LmxM.25.1380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 539,077 - 539,787 (-)	hypothetical protein, conserved	
LmxM.25.1390	LmxM.25.1390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 540,688 - 541,488 (-)	hypothetical protein, conserved	
LmxM.25.1400	LmxM.25.1400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 542,840 - 544,027 (-)	hypothetical protein, conserved	
LmxM.25.1410	LmxM.25.1410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 545,255 - 547,033 (-)	DNA polymerase delta subunit 2, putative	
LmxM.25.1420	LmxM.25.1420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 549,154 - 549,804 (-)	GTP-binding protein, putative	
LmxM.25.1430	LmxM.25.1430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 551,388 - 552,830 (-)	Putative intraflagellar transport protein A1	
LmxM.25.1440	LmxM.25.1440.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 553,795 - 555,321 (-)	hypothetical protein, conserved	
LmxM.25.1443	LmxM.25.1443.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 561,057 - 561,842 (-)	hypothetical protein, conserved	
LmxM.25.1445	LmxM.25.1445.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 566,008 - 566,781 (-)	Present in the outer mitochondrial membrane proteome 23	
LmxM.25.1450	LmxM.25.1450.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 567,370 - 568,689 (-)	Peptide chain release factor 1, mitochondrial, putative	
LmxM.25.1460	LmxM.25.1460.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 569,269 - 571,590 (-)	cAMP response protein, putative	
LmxM.25.1470	LmxM.25.1470.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 572,792 - 573,721 (-)	cyclin	
LmxM.25.1480	LmxM.25.1480.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 579,466 - 581,583 (-)	calpain family cysteine protease-like protein	
LmxM.25.1490	LmxM.25.1490.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 582,659 - 586,393 (-)	hypothetical protein, conserved	
LmxM.25.1500	LmxM.25.1500.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 587,004 - 589,130 (-)	hypothetical protein, conserved	
LmxM.25.1510	LmxM.25.1510.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 589,785 - 591,425 (-)	hypothetical protein, conserved	
LmxM.25.1520	LmxM.25.1520.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 593,504 - 596,332 (-)	protein kinase, putative	
LmxM.25.1530	LmxM.25.1530.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 597,383 - 599,242 (-)	hypothetical protein, conserved	
LmxM.25.1540	LmxM.25.1540.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 600,107 - 602,350 (-)	hypothetical protein, conserved	
LmxM.25.1550	LmxM.25.1550.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 605,202 - 605,510 (-)	hypothetical protein, conserved	
LmxM.25.1560	LmxM.25.1560.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 607,311 - 609,902 (-)	protein kinase, putative	
LmxM.25.1570	LmxM.25.1570.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 611,885 - 618,754 (-)	hypothetical protein, conserved	
LmxM.25.1580	LmxM.25.1580.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 622,339 - 623,904 (-)	casein kinase I, putative	
LmxM.25.1590	LmxM.25.1590.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 624,557 - 628,003 (-)	hypothetical protein, conserved	
LmxM.25.1600	LmxM.25.1600.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 629,454 - 632,969 (-)	hypothetical protein, conserved	
LmxM.25.1610	LmxM.25.1610.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 634,197 - 635,177 (-)	Eukaryotic translation initiation factor 3 subunit F	
LmxM.25.1620	LmxM.25.1620.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 636,452 - 636,889 (-)	hypothetical protein, conserved	
LmxM.25.1630	LmxM.25.1630.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 638,594 - 640,432 (-)	diacylglycerol acyltransferase, putative	
LmxM.25.1640	LmxM.25.1640.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 641,700 - 643,097 (-)	hypothetical protein, conserved	
LmxM.25.1645	LmxM.25.1645.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 643,687 - 643,947 (-)	hypothetical protein, conserved	
LmxM.25.1650	LmxM.25.1650.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 644,692 - 645,393 (-)	hypothetical protein, conserved	
LmxM.25.1660	LmxM.25.1660.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 646,520 - 649,405 (-)	hypothetical protein, conserved	
LmxM.25.1670	LmxM.25.1670.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 650,313 - 650,918 (-)	Mad2-like HORMA domain containing protein	
LmxM.25.1680	LmxM.25.1680.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 652,319 - 658,129 (-)	hypothetical protein, unknown function	
LmxM.25.1690	LmxM.25.1690.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 658,998 - 659,852 (-)	hypothetical protein, conserved	
LmxM.25.1700	LmxM.25.1700.1	L. mexicana MHOM/GT/2001/U1103	LmxM.25: 661,568 - 665,053 (-)	hypothetical protein, conserved	
