[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
LmxM.23.1155	LmxM.23.1155.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 530,568 - 531,968 (-)	hypothetical protein, unknown function	
LmxM.23.1160	LmxM.23.1160.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 536,618 - 536,989 (+)	hypothetical protein, conserved	
LmxM.23.1165	LmxM.23.1165.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 537,271 - 538,803 (+)	coronin, putative	
LmxM.23.1170	LmxM.23.1170.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 542,439 - 544,034 (+)	membrane-bound acid phosphatase 2	
LmxM.23.1180	LmxM.23.1180.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 541,443 - 541,868 (+)	hypothetical protein, conserved	
LmxM.23.1190	LmxM.23.1190.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 540,027 - 541,082 (+)	hypothetical protein, conserved	
LmxM.23.1200	LmxM.23.1200.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 545,966 - 547,435 (+)	S-adenosyl-methyltransferase mraW-like protein	
LmxM.23.1210	LmxM.23.1210.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 548,477 - 549,439 (+)	sir2-family protein-like protein	
LmxM.23.1220	LmxM.23.1220.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 550,824 - 552,479 (+)	T-complex protein 1, gamma subunit, putative	
LmxM.23.1230	LmxM.23.1230.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 554,746 - 554,979 (+)	hypothetical protein, conserved	
LmxM.23.1240	LmxM.23.1240.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 556,112 - 558,235 (+)	hypothetical protein, conserved	
LmxM.23.1250	LmxM.23.1250.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 559,593 - 563,663 (+)	hypothetical protein, conserved	
LmxM.23.1260	LmxM.23.1260.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 566,479 - 571,059 (+)	Rapamycin-insensitive companion of TOR2	
LmxM.23.1263	LmxM.23.1263.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 571,755 - 572,564 (+)	hypothetical protein, conserved	
LmxM.23.1267	LmxM.23.1267.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 573,493 - 574,662 (+)	hypothetical protein, unknown function	
LmxM.23.1270	LmxM.23.1270.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 578,986 - 582,027 (+)	hypothetical protein, conserved	
LmxM.23.1280	LmxM.23.1280.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 585,209 - 588,667 (+)	hypothetical protein, conserved	
LmxM.23.1290	LmxM.23.1290.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 592,161 - 594,182 (+)	hypothetical protein, unknown function	
LmxM.23.1300	LmxM.23.1300.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 596,294 - 597,202 (+)	lathosterol oxidase-like protein	
LmxM.23.1310	LmxM.23.1310.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 599,991 - 614,264 (+)	dynein heavy chain, putative	
LmxM.23.1320	LmxM.23.1320.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 615,639 - 616,208 (+)	hypothetical protein, conserved	
LmxM.23.1330	LmxM.23.1330.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 617,445 - 626,624 (+)	DNA polymerase zeta catalytic subunit, putative	
LmxM.23.1340	LmxM.23.1340.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 627,488 - 629,536 (+)	hypothetical protein, conserved	
LmxM.23.1350	LmxM.23.1350.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 630,432 - 632,540 (+)	acetyltransferase-like protein	
LmxM.23.1360	LmxM.23.1360.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 633,434 - 634,681 (+)	hypothetical protein, conserved	
LmxM.23.1370	LmxM.23.1370.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 637,157 - 638,356 (+)	mitochondrial carrier protein-like protein	
LmxM.23.1380	LmxM.23.1380.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 642,605 - 648,253 (+)	DNA polymerase theta (helicase domain only), putative	
LmxM.23.1390	LmxM.23.1390.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 649,065 - 649,562 (+)	hypothetical protein, conserved	
LmxM.23.1400	LmxM.23.1400.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 650,206 - 650,847 (+)	Ran-binding protein, putative	
LmxM.23.1405	LmxM.23.1405.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 651,784 - 652,769 (+)	aminoacylase, putative	
LmxM.23.1410	LmxM.23.1410.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 654,206 - 654,949 (+)	hypothetical protein, conserved	
LmxM.23.1420	LmxM.23.1420.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 657,079 - 658,044 (+)	hypothetical protein, conserved	
LmxM.23.1430	LmxM.23.1430.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 659,051 - 660,409 (+)	DHHC zinc finger domain-like protein	
LmxM.23.1445	LmxM.23.1445.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 695,896 - 696,861 (+)	hypothetical protein, conserved	
LmxM.23.1450	LmxM.23.1450.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 697,206 - 698,678 (+)	hypothetical protein, conserved	
LmxM.23.1460	LmxM.23.1460.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 702,829 - 704,397 (+)	hypothetical protein, conserved	
LmxM.23.1470	LmxM.23.1470.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 705,422 - 706,081 (+)	hypothetical protein, conserved	
LmxM.23.1480	LmxM.23.1480.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 706,801 - 707,538 (+)	hypothetical protein, conserved	
LmxM.23.1490	LmxM.23.1490.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 709,025 - 709,942 (+)	hypothetical protein, unknown function	
LmxM.23.1500	LmxM.23.1500.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 712,411 - 713,817 (+)	hypothetical protein, conserved	
LmxM.23.1510	LmxM.23.1510.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 714,766 - 717,093 (+)	V-type proton ATPase subunit a, putative	
LmxM.23.1520	LmxM.23.1520.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 718,420 - 719,721 (+)	protoheme IX farnesyltransferase, putative	
LmxM.23.1530	LmxM.23.1530.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 722,987 - 724,942 (+)	hypothetical protein, conserved	
LmxM.23.1540	LmxM.23.1540.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 725,944 - 728,826 (+)	hypothetical protein, conserved	
LmxM.23.1550	LmxM.23.1550.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 729,768 - 732,152 (+)	hypothetical protein, conserved	
LmxM.23.1560	LmxM.23.1560.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 735,970 - 736,989 (+)	hypothetical protein, conserved	
LmxM.23.1570	LmxM.23.1570.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 738,100 - 740,877 (+)	neutral sphingomyelinase activation associated factor-like protein	
LmxM.23.1580	LmxM.23.1580.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 742,086 - 742,553 (+)	hypothetical protein, conserved	
LmxM.23.1590	LmxM.23.1590.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 205,511 - 206,908 (+)	oxidoreductase-like protein	
LmxM.23.1600	LmxM.23.1600.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 208,590 - 209,693 (+)	oxidoreductase-like protein	
LmxM.23.1610	LmxM.23.1610.1	L. mexicana MHOM/GT/2001/U1103	LmxM.23: 210,957 - 212,060 (+)	hypothetical protein, conserved	
