[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.503453.20	TcCLB.503453.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 87,363 - 88,442 (+)	hypothetical protein, conserved	
TcCLB.503453.30	TcCLB.503453.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 89,406 - 89,723 (+)	60S ribosomal protein L30, putative	
TcCLB.503453.4	TcCLB.503453.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 84,247 - 84,468 (+)	hypothetical protein, conserved	
TcCLB.503453.40	TcCLB.503453.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 89,999 - 90,316 (+)	60S ribosomal protein L30, putative	
TcCLB.503453.50	TcCLB.503453.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 90,658 - 92,607 (+)	hypothetical protein, conserved	
TcCLB.503453.60	TcCLB.503453.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 92,973 - 94,646 (+)	GTP-ase activating protein, putative	
TcCLB.503453.64	TcCLB.503453.64:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 95,115 - 95,354 (+)	hypothetical protein, conserved	
TcCLB.503453.70	TcCLB.503453.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 95,795 - 100,102 (+)	hypothetical protein, conserved	
TcCLB.503453.80	TcCLB.503453.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 100,630 - 101,682 (+)	hypothetical protein, conserved	
TcCLB.503453.90	TcCLB.503453.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 102,164 - 103,192 (+)	hypothetical protein, conserved	
TcCLB.503467.20	TcCLB.503467.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 366,152 - 367,600 (+)	hypothetical protein, conserved	
TcCLB.503467.30	TcCLB.503467.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 364,540 - 365,040 (+)	oligosaccharyl transferase subunit, putative	
TcCLB.503467.9	TcCLB.503467.9:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 368,882 - 370,645 (+)	NADH-dependent fumarate reductase, putative (fragment)	
TcCLB.503599.10	TcCLB.503599.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 348,757 - 350,265 (+)	protein kinase, putative	
TcCLB.503599.20	TcCLB.503599.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 351,311 - 352,378 (+)	hypothetical protein, conserved	
TcCLB.503599.30	TcCLB.503599.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 352,869 - 354,737 (+)	Tripartite attachment complex protein 65	
TcCLB.503599.40	TcCLB.503599.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 355,763 - 358,753 (+)	hypothetical protein, conserved	
TcCLB.503599.50	TcCLB.503599.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 359,060 - 360,160 (+)	hypothetical protein, conserved	
TcCLB.503599.60	TcCLB.503599.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 361,117 - 361,458 (+)	hypothetical protein, conserved	
TcCLB.503599.70	TcCLB.503599.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 361,702 - 361,881 (+)	hypothetical protein, conserved	
TcCLB.503659.10	TcCLB.503659.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 405,798 - 405,983 (+)	Mucin-associated surface protein (MASP) (fragment)	
TcCLB.503659.20	TcCLB.503659.20:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 404,595 - 405,260 (+)	mucin TcMUCII (pseudogene), putative	
TcCLB.503659.30	TcCLB.503659.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 402,410 - 403,201 (+)	trans-sialidase, putative	
TcCLB.503841.10	TcCLB.503841.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 200,666 - 201,349 (+)	proteasome activator protein pa26, putative	
TcCLB.503841.20	TcCLB.503841.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 202,378 - 203,880 (+)	AMP-activated protein kinase, gamma regulatory subunit	
TcCLB.503841.30	TcCLB.503841.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 204,733 - 206,181 (+)	rRNA dimethyltransferase, putative	
TcCLB.503841.40	TcCLB.503841.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 206,739 - 208,019 (+)	actin, putative	
TcCLB.503841.50	TcCLB.503841.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 208,256 - 209,308 (+)	hypothetical protein, conserved	
TcCLB.503841.60	TcCLB.503841.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 209,471 - 211,438 (+)	hypothetical protein, conserved	
TcCLB.503841.70	TcCLB.503841.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 212,037 - 213,251 (+)	aspartate aminotransferase, putative	
TcCLB.503841.80	TcCLB.503841.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 214,017 - 214,679 (-)	NADH-dependent fumarate reductase, putative	
TcCLB.504929.10	TcCLB.504929.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 342,584 - 343,576 (+)	casein kinase, delta isoform, putative	
TcCLB.504929.15	TcCLB.504929.15:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 341,802 - 342,074 (+)	casein kinase, delta isoform, putative	
TcCLB.504929.5	TcCLB.504929.5:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 344,747 - 345,541 (+)	zinc finger CCCH domain containing protein 11	
TcCLB.508121.101	TcCLB.508121.101:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 489,579 - 490,376 (-)	mucin TcMUCII (pseudogene), putative	
TcCLB.508121.110	TcCLB.508121.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 487,758 - 488,906 (-)	Mucin-associated surface protein (MASP), subgroup S025	
TcCLB.508121.120	TcCLB.508121.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 486,679 - 487,260 (-)	mucin TcMUCII, putative	
TcCLB.508121.130	TcCLB.508121.130:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 484,647 - 486,119 (-)	mucin-associated surface protein (MASP, pseudogene), putative	
TcCLB.508121.15	TcCLB.508121.15:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 503,089 - 506,172 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.508121.150	TcCLB.508121.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 480,707 - 483,376 (-)	trans-sialidase, Group V, putative	
TcCLB.508121.155	TcCLB.508121.155:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 478,194 - 478,865 (-)	mucin TcMUCII (pseudogene), putative	
TcCLB.508121.160	TcCLB.508121.160:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 476,525 - 477,748 (-)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.508121.30	TcCLB.508121.30:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 499,696 - 501,852 (-)	trans-sialidase (pseudogene), putative	
TcCLB.508121.43	TcCLB.508121.43:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 498,031 - 498,363 (-)	elongation factor 1-gamma (EF-1-gamma, pseudogene), putative	
TcCLB.508121.56	TcCLB.508121.56:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 496,932 - 497,744 (-)	mucin-associated surface protein (MASP, pseudogene), putative	
TcCLB.508121.70	TcCLB.508121.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 495,278 - 495,787 (-)	hypothetical protein	
TcCLB.508121.80	TcCLB.508121.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 494,134 - 494,817 (-)	mucin TcMUCII, putative	
TcCLB.508121.90	TcCLB.508121.90:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 492,404 - 493,669 (-)	mucin-associated surface protein (MASP, pseudogene), putative	
TcCLB.508123.10	TcCLB.508123.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 437,223 - 437,759 (+)	hypothetical protein, conserved	
TcCLB.508125.100	TcCLB.508125.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 422,700 - 423,275 (+)	mucin TcMUCII, putative	
TcCLB.508125.110	TcCLB.508125.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 422,191 - 422,523 (+)	hypothetical protein	
TcCLB.508125.120	TcCLB.508125.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 421,059 - 421,598 (+)	hypothetical protein	
TcCLB.508125.130	TcCLB.508125.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 416,753 - 417,430 (-)	mucin TcMUCII, putative	
TcCLB.508125.14	TcCLB.508125.14:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 436,320 - 437,003 (+)	Mucin-associated surface protein (MASP) (fragment)	
TcCLB.508125.140	TcCLB.508125.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 415,021 - 416,187 (-)	Mucin-associated surface protein (MASP), subgroup S100	
TcCLB.508125.149	TcCLB.508125.149:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 412,167 - 413,738 (-)	trans-sialidase, putative (fragment)	
TcCLB.508125.22	TcCLB.508125.22:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 435,106 - 435,780 (+)	mucin TcMUCII (pseudogene), putative	
TcCLB.508125.30	TcCLB.508125.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 432,955 - 433,446 (+)	mucin TcMUCII, putative	
TcCLB.508125.40	TcCLB.508125.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 432,068 - 432,577 (+)	hypothetical protein	
TcCLB.508125.50	TcCLB.508125.50:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 429,634 - 430,911 (+)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.508125.65	TcCLB.508125.65:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 428,885 - 429,397 (+)	elongation factor 1-gamma (EF-1-gamma, pseudogene), putative	
TcCLB.508125.80	TcCLB.508125.80:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 424,895 - 427,390 (+)	trans-sialidase (pseudogene), putative	
TcCLB.508535.10	TcCLB.508535.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 216,447 - 220,094 (+)	NADH-dependent fumarate reductase, putative	
TcCLB.508535.20	TcCLB.508535.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 220,936 - 221,853 (+)	nuclear transmembrane protein, putative	
TcCLB.508535.30	TcCLB.508535.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 222,467 - 224,128 (+)	hypothetical protein, conserved	
TcCLB.508535.40	TcCLB.508535.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 224,743 - 226,050 (+)	hypothetical protein, conserved	
TcCLB.508535.50	TcCLB.508535.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 227,039 - 227,434 (-)	tyrosine aminotransferase	
TcCLB.508537.10	TcCLB.508537.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 228,854 - 229,594 (-)	glyceraldehyde 3-phosphate dehydrogenase, cytosolic, putative	
TcCLB.508537.15	TcCLB.508537.15:snoRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 228,224 - 228,287 (-)	H/ACA snoRNA, TC10C1H1	
TcCLB.508537.25	TcCLB.508537.25:snoRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 228,325 - 228,415 (-)	C/D small nucleolar RNA (snoRNA), TB10C1C1	
TcCLB.508537.5	TcCLB.508537.5:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 227,720 - 227,905 (-)	tyrosine aminotransferase, putative (fragment)	
TcCLB.508539.10	TcCLB.508539.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 234,239 - 235,060 (+)	hypothetical protein, conserved	
TcCLB.508539.110	TcCLB.508539.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 254,511 - 255,296 (+)	Mucin-associated surface protein (MASP), subgroup S070	
TcCLB.508539.130	TcCLB.508539.130:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 256,654 - 258,989 (+)	trans-sialidase (pseudogene), putative	
TcCLB.508539.150	TcCLB.508539.150:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 260,555 - 262,204 (+)	surface protease GP63 (pseudogene), putative	
TcCLB.508539.155	TcCLB.508539.155:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 264,339 - 265,007 (+)	mucin TcMUCII, putative	
TcCLB.508539.160	TcCLB.508539.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 265,438 - 266,241 (+)	Mucin-associated surface protein (MASP), subgroup S061	
TcCLB.508539.169	TcCLB.508539.169:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 267,498 - 269,176 (+)	trans-sialidase (pseudogene), putative	
TcCLB.508539.20	TcCLB.508539.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 235,419 - 235,919 (+)	hypothetical protein, conserved	
TcCLB.508539.30	TcCLB.508539.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 236,195 - 236,908 (+)	hypothetical protein, conserved	
TcCLB.508539.40	TcCLB.508539.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 237,780 - 240,194 (+)	hypothetical protein, conserved	
TcCLB.508539.50	TcCLB.508539.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 241,985 - 245,185 (+)	hypothetical protein, conserved	
TcCLB.508539.60	TcCLB.508539.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 246,700 - 247,509 (+)	Mucin-associated surface protein (MASP), subgroup S061	
TcCLB.508539.71	TcCLB.508539.71:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 248,696 - 249,349 (+)	elongation factor 1-gamma (EF-1-gamma, pseudogene), putative	
TcCLB.508539.80	TcCLB.508539.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 249,592 - 250,812 (+)	Mucin-associated surface protein (MASP), subgroup S099	
TcCLB.508539.95	TcCLB.508539.95:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 251,894 - 252,325 (+)	surface protease GP63 (pseudogene), putative	
TcCLB.508541.10	TcCLB.508541.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 299,612 - 300,133 (+)	elongation factor 1-gamma (EF-1-gamma, pseudogene), putative	
TcCLB.508541.100	TcCLB.508541.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 309,383 - 309,976 (+)	surface protease GP63, putative	
TcCLB.508541.110	TcCLB.508541.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 312,338 - 313,057 (+)	Mucin-associated surface protein (MASP), subgroup S068	
TcCLB.508541.120	TcCLB.508541.120:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 314,314 - 316,755 (+)	trans-sialidase (pseudogene), putative	
TcCLB.508541.125	TcCLB.508541.125:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 318,414 - 318,743 (+)	elongation factor 1-gamma (EF-1-gamma, pseudogene), putative	
TcCLB.508541.130	TcCLB.508541.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 319,014 - 320,234 (+)	Mucin-associated surface protein (MASP), subgroup S100	
TcCLB.508541.140	TcCLB.508541.140:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 321,357 - 322,283 (+)	surface protease GP63 (pseudogene), putative	
TcCLB.508541.160	TcCLB.508541.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 323,832 - 324,392 (+)	hypothetical protein, conserved	
TcCLB.508541.170	TcCLB.508541.170:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 325,044 - 325,709 (+)	hypothetical protein, conserved	
TcCLB.508541.190	TcCLB.508541.190:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 327,288 - 329,309 (+)	cell cycle sequence binding phosphoprotein (RBP33), putative	
TcCLB.508541.20	TcCLB.508541.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 300,510 - 301,271 (+)	Mucin-associated surface protein (MASP), subgroup S070	
TcCLB.508541.200	TcCLB.508541.200:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 331,415 - 333,589 (+)	hypothetical protein, conserved	
TcCLB.508541.210	TcCLB.508541.210:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 333,816 - 335,690 (+)	hypothetical protein, conserved	
TcCLB.508541.220	TcCLB.508541.220:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 336,492 - 337,430 (+)	casein kinase, putative	
TcCLB.508541.225	TcCLB.508541.225:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 337,695 - 338,546 (+)	casein kinase, putative	
TcCLB.508541.230	TcCLB.508541.230:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 339,198 - 340,190 (+)	casein kinase, putative	
TcCLB.508541.240	TcCLB.508541.240:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 340,700 - 341,692 (+)	casein kinase, putative	
TcCLB.508541.30	TcCLB.508541.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 301,750 - 302,097 (+)	hypothetical protein	
TcCLB.508541.40	TcCLB.508541.40:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 302,507 - 304,456 (+)	surface protease GP63 (pseudogene), putative	
TcCLB.508541.80	TcCLB.508541.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 306,524 - 307,213 (+)	mucin TcMUCII, putative	
TcCLB.508541.90	TcCLB.508541.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 307,640 - 308,539 (+)	Mucin-associated surface protein (MASP), subgroup S078	
TcCLB.508803.10	TcCLB.508803.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,050,716 - 1,051,207 (+)	hypothetical protein	
TcCLB.508803.19	TcCLB.508803.19:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,051,403 - 1,058,019 (+)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.508803.5	TcCLB.508803.5:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,049,748 - 1,050,263 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.508805.10	TcCLB.508805.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,310,544 - 1,312,442 (+)	pre-mRNA splicing factor ATP-dependent RNA helicase (pseudogene), putative	
TcCLB.508805.100	TcCLB.508805.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,322,905 - 1,325,355 (+)	hypothetical protein, conserved	
TcCLB.508805.110	TcCLB.508805.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,325,763 - 1,326,125 (+)	hypothetical protein	
TcCLB.508805.120	TcCLB.508805.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,326,447 - 1,327,580 (+)	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	
TcCLB.508805.136	TcCLB.508805.136:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,329,067 - 1,330,008 (+)	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative (fragment)	
TcCLB.508805.20	TcCLB.508805.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,312,835 - 1,313,530 (+)	hypothetical protein, conserved	
TcCLB.508805.30	TcCLB.508805.30:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,314,867 - 1,316,741 (+)	choline/ethanolamine kinase (pseudogene), putative	
TcCLB.508805.80	TcCLB.508805.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,320,739 - 1,321,635 (+)	short chain dehydrogenase, putative	
TcCLB.508805.90	TcCLB.508805.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 1,322,189 - 1,322,566 (+)	hypothetical protein, conserved	
TcCLB.510205.10	TcCLB.510205.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 474,388 - 474,870 (-)	trans-sialidase, putative	
TcCLB.510205.15	TcCLB.510205.15:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 471,760 - 472,560 (-)	mucin TcMUCII (pseudogene), putative	
TcCLB.510205.20	TcCLB.510205.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 469,956 - 471,059 (-)	Mucin-associated surface protein (MASP), subgroup S010	
TcCLB.510205.30	TcCLB.510205.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 469,161 - 469,466 (+)	hypothetical protein	
TcCLB.510205.40	TcCLB.510205.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 463,714 - 466,038 (+)	trans-sialidase, Group V, putative	
TcCLB.510205.50	TcCLB.510205.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 461,594 - 462,427 (+)	Mucin-associated surface protein (MASP), subgroup S061	
TcCLB.510205.60	TcCLB.510205.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 460,008 - 460,442 (-)	hypothetical protein	
TcCLB.510205.70	TcCLB.510205.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 458,618 - 459,577 (+)	surface protease GP63, putative	
TcCLB.510205.80	TcCLB.510205.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 456,996 - 457,778 (+)	Mucin-associated surface protein (MASP)	
TcCLB.510207.10	TcCLB.510207.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 455,483 - 456,160 (+)	mucin TcMUCII, putative	
TcCLB.510207.21	TcCLB.510207.21:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 449,213 - 450,187 (-)	mucin-associated surface protein (MASP, pseudogene), putative	
TcCLB.510207.30	TcCLB.510207.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 445,458 - 447,956 (-)	trans-sialidase, Group V, putative	
TcCLB.510207.35	TcCLB.510207.35:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 442,833 - 443,636 (-)	mucin TcMUCII (pseudogene), putative	
TcCLB.510207.40	TcCLB.510207.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 440,985 - 442,130 (-)	Mucin-associated surface protein (MASP), subgroup S030	
TcCLB.510207.50	TcCLB.510207.50:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr38-S: 439,022 - 439,750 (-)	trans-sialidase (pseudogene), putative	
