[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.506221.110	TcCLB.506221.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 830,085 - 830,780 (+)	chromosomal passenger protein, putative	
TcCLB.506221.120	TcCLB.506221.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 831,195 - 831,992 (+)	hypothetical protein, conserved	
TcCLB.506221.129	TcCLB.506221.129:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 832,510 - 833,475 (+)	hypothetical protein, conserved (fragment)	
TcCLB.506221.20	TcCLB.506221.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 810,501 - 812,672 (+)	hypothetical protein, conserved	
TcCLB.506221.30	TcCLB.506221.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 813,712 - 814,905 (+)	protein phosphatase 2C, putative	
TcCLB.506221.40	TcCLB.506221.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 816,708 - 817,718 (+)	mitochondrial carrier protein, putative	
TcCLB.506221.50	TcCLB.506221.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 818,042 - 819,016 (+)	coatomer subunit epsilon	
TcCLB.506221.60	TcCLB.506221.60:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 819,350 - 821,329 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.506221.70	TcCLB.506221.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 822,140 - 823,171 (+)	Paraflagellar Rod Proteome Component 9, putative	
TcCLB.506221.80	TcCLB.506221.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 823,969 - 824,853 (+)	NAD+ synthase, putative	
TcCLB.506221.90	TcCLB.506221.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 825,215 - 827,155 (+)	hypothetical protein, conserved	
TcCLB.506223.10	TcCLB.506223.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 842,940 - 843,779 (+)	hypothetical protein, conserved	
TcCLB.506223.100	TcCLB.506223.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 860,785 - 862,365 (+)	hypothetical protein, conserved	
TcCLB.506223.110	TcCLB.506223.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 862,671 - 863,495 (+)	hypothetical protein, conserved	
TcCLB.506223.120	TcCLB.506223.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 863,716 - 872,409 (+)	phosphatidylinositol 3-related kinase, putative	
TcCLB.506223.130	TcCLB.506223.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 872,609 - 873,223 (+)	hypothetical protein, conserved	
TcCLB.506223.20	TcCLB.506223.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 844,230 - 845,006 (+)	hypothetical protein, conserved	
TcCLB.506223.30	TcCLB.506223.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 845,497 - 847,923 (+)	hypothetical protein, conserved	
TcCLB.506223.40	TcCLB.506223.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 848,339 - 849,427 (+)	hypothetical protein, conserved	
TcCLB.506223.50	TcCLB.506223.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 850,268 - 851,395 (+)	hypothetical protein, conserved	
TcCLB.506223.60	TcCLB.506223.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 851,779 - 853,143 (+)	hypothetical protein, conserved	
TcCLB.506223.70	TcCLB.506223.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 853,554 - 854,639 (+)	hypothetical protein	
TcCLB.506223.80	TcCLB.506223.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 855,049 - 857,100 (+)	Metalloprotease M41 FtsH, putative	
TcCLB.506223.84	TcCLB.506223.84:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 857,722 - 858,765 (+)	hypothetical protein, conserved	
TcCLB.506223.90	TcCLB.506223.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 859,105 - 859,701 (+)	hypothetical protein, conserved	
TcCLB.506545.10	TcCLB.506545.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 562,170 - 562,682 (-)	hypothetical protein	
TcCLB.506545.5	TcCLB.506545.5:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 563,114 - 563,485 (+)	mucin TcMUCI, putative	
TcCLB.507035.11	TcCLB.507035.11:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 57,738 - 59,387 (-)	trans-sialidase, putative (fragment)	
TcCLB.507035.110	TcCLB.507035.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 95,232 - 97,358 (-)	cAMP response protein 1, putative	
TcCLB.507035.120	TcCLB.507035.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 97,700 - 98,419 (-)	hypothetical protein, conserved	
TcCLB.507035.130	TcCLB.507035.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 98,515 - 100,851 (-)	hypothetical protein, conserved	
TcCLB.507035.20	TcCLB.507035.20:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 63,011 - 66,037 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.507035.30	TcCLB.507035.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 68,291 - 78,745 (-)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.507035.70	TcCLB.507035.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 85,490 - 85,858 (-)	hypothetical protein	
TcCLB.507035.75	TcCLB.507035.75:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 86,619 - 88,412 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.507035.80	TcCLB.507035.80:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 90,784 - 92,964 (-)	trans-sialidase (pseudogene), putative	
TcCLB.507037.10	TcCLB.507037.10:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 387,381 - 388,061 (+)	proteasome regulatory non-ATPase subunit 7 (pseudogene), putative	
TcCLB.507037.20	TcCLB.507037.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 388,400 - 389,860 (+)	RNA-binding protein, putative	
TcCLB.507037.40	TcCLB.507037.40:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 390,270 - 393,788 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.507037.50	TcCLB.507037.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 394,659 - 395,609 (+)	exonuclease, putative	
TcCLB.507037.60	TcCLB.507037.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 396,063 - 399,062 (+)	hypothetical protein, conserved	
TcCLB.507037.70	TcCLB.507037.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 400,522 - 402,057 (+)	hypothetical protein, conserved	
TcCLB.507037.80	TcCLB.507037.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 402,680 - 404,644 (+)	hypothetical protein, conserved	
TcCLB.507037.89	TcCLB.507037.89:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 405,211 - 405,827 (+)	hypothetical protein, conserved	
TcCLB.507039.10	TcCLB.507039.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 418,965 - 419,306 (+)	iron superoxide dismutase, putative	
TcCLB.507039.20	TcCLB.507039.20:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 420,296 - 420,919 (+)	GDP-mannose 4,6 dehydratase (pseudogene), putative	
TcCLB.507039.30	TcCLB.507039.30:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 421,415 - 423,223 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.507039.41	TcCLB.507039.41:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 423,984 - 425,093 (+)	hypothetical protein, conserved	
TcCLB.507041.10	TcCLB.507041.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 532,986 - 535,151 (+)	hypothetical protein, conserved	
TcCLB.507041.100	TcCLB.507041.100:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 553,560 - 554,990 (+)	ATP-dependent protease binding subunit (pseudogene), putative	
TcCLB.507041.120	TcCLB.507041.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 556,026 - 557,168 (+)	variant-surface-glycoprotein phospholipase C, putative	
TcCLB.507041.132	TcCLB.507041.132:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 557,449 - 558,150 (+)	hypothetical protein (fragment)	
TcCLB.507041.20	TcCLB.507041.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 536,523 - 538,034 (+)	hypothetical protein, conserved	
TcCLB.507041.30	TcCLB.507041.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 538,401 - 538,892 (+)	hypothetical protein, conserved	
TcCLB.507041.40	TcCLB.507041.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 539,255 - 542,239 (+)	hypothetical protein, conserved	
TcCLB.507041.50	TcCLB.507041.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 542,847 - 543,224 (+)	hypothetical protein, conserved	
TcCLB.507041.55	TcCLB.507041.55:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 543,497 - 543,787 (+)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.507041.60	TcCLB.507041.60:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 544,165 - 546,003 (+)	syntaxin binding protein (pseudogene), putative	
TcCLB.507041.65	TcCLB.507041.65:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 546,402 - 547,040 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.507041.71	TcCLB.507041.71:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 547,909 - 548,259 (+)	mucin TcMUCI, putative	
TcCLB.507041.76	TcCLB.507041.76:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 549,420 - 550,490 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.507041.80	TcCLB.507041.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 550,548 - 551,201 (+)	hypothetical protein	
TcCLB.507041.85	TcCLB.507041.85:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 552,123 - 552,629 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.507041.90	TcCLB.507041.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 552,694 - 553,188 (+)	hypothetical protein	
TcCLB.507043.10	TcCLB.507043.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 558,976 - 559,332 (+)	mucin TcMUCI, putative	
TcCLB.507043.21	TcCLB.507043.21:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 561,481 - 561,759 (+)	mucin TcMUCI, putative (fragment)	
TcCLB.507089.100	TcCLB.507089.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 199,282 - 201,117 (-)	hypothetical protein, conserved	
TcCLB.507089.110	TcCLB.507089.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 201,680 - 203,803 (-)	hypothetical protein, conserved	
TcCLB.507089.120	TcCLB.507089.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 204,121 - 205,086 (-)	hypothetical protein, conserved	
TcCLB.507089.130	TcCLB.507089.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 205,381 - 207,570 (-)	hypothetical protein, conserved	
TcCLB.507089.140	TcCLB.507089.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 208,238 - 210,133 (-)	hypothetical protein, conserved	
TcCLB.507089.154	TcCLB.507089.154:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 210,791 - 217,153 (-)	hypothetical protein, conserved	
TcCLB.507089.170	TcCLB.507089.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 218,560 - 220,323 (-)	hypothetical protein, conserved	
TcCLB.507089.180	TcCLB.507089.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 220,837 - 222,537 (-)	hypothetical protein, conserved	
TcCLB.507089.190	TcCLB.507089.190:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 223,047 - 225,002 (-)	hypothetical protein, conserved	
TcCLB.507089.200	TcCLB.507089.200:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 225,920 - 228,640 (-)	chloride channel protein, putative	
TcCLB.507089.210	TcCLB.507089.210:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 229,180 - 230,733 (-)	hypothetical protein, conserved	
TcCLB.507089.220	TcCLB.507089.220:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 231,283 - 233,745 (-)	hypothetical protein, conserved	
TcCLB.507089.230	TcCLB.507089.230:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 234,363 - 237,239 (-)	hypothetical protein, conserved	
TcCLB.507089.240	TcCLB.507089.240:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 237,823 - 238,179 (-)	hypothetical protein, conserved	
TcCLB.507089.260	TcCLB.507089.260:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 240,192 - 241,325 (-)	CYC2-like cyclin, putative	
TcCLB.507089.270	TcCLB.507089.270:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 242,743 - 244,176 (-)	dihydrolipoyl dehydrogenase, putative	
TcCLB.507089.280	TcCLB.507089.280:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 244,860 - 245,219 (-)	chaperone DnaJ protein (pseudogene), putative	
TcCLB.507089.30	TcCLB.507089.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 183,271 - 184,626 (-)	Zinc finger protein, C3H1 type-like	
TcCLB.507089.40	TcCLB.507089.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 186,394 - 187,632 (-)	CMP-sialic acid transporter, putative	
TcCLB.507089.50	TcCLB.507089.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 188,164 - 189,909 (-)	ATP-dependent DEAD/H RNA helicase, putative	
TcCLB.507089.60	TcCLB.507089.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 190,935 - 192,659 (-)	hypothetical protein, conserved	
TcCLB.507089.70	TcCLB.507089.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 193,101 - 194,396 (-)	RNA-binding protein, putative	
TcCLB.507089.80	TcCLB.507089.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 194,712 - 195,548 (-)	exosome-associated protein 2, putative	
TcCLB.507089.90	TcCLB.507089.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 196,179 - 198,101 (-)	hypothetical protein, conserved	
TcCLB.507105.10	TcCLB.507105.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 455,987 - 458,653 (+)	beta prime cop protein, putative	
TcCLB.507105.100	TcCLB.507105.100:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 473,026 - 475,584 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.507105.120	TcCLB.507105.120:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 476,430 - 479,315 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.507105.132	TcCLB.507105.132:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 480,183 - 480,863 (+)	ATP-dependent DEAD/H RNA helicase (pseudogene), putative	
TcCLB.507105.20	TcCLB.507105.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 459,185 - 460,003 (+)	mitochondrial RNA binding complex 1 subunit, putative	
TcCLB.507105.30	TcCLB.507105.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 460,284 - 461,870 (+)	hypothetical protein, conserved	
TcCLB.507105.40	TcCLB.507105.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 462,209 - 462,529 (+)	60S ribosomal protein L44	
TcCLB.507105.50	TcCLB.507105.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 462,781 - 463,260 (+)	hypothetical protein	
TcCLB.507105.60	TcCLB.507105.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr35-S: 463,835 - 465,076 (+)	hypothetical protein, conserved	
