[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.508837.120	TcCLB.508837.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 88,493 - 89,311 (-)	prohibitin, putative	
TcCLB.508837.130	TcCLB.508837.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 90,375 - 92,219 (-)	eukaryotic translation initiation factor 4 gamma 3	
TcCLB.508837.140	TcCLB.508837.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 92,632 - 93,456 (-)	U1 small nuclear ribonucleoprotein, putative	
TcCLB.508837.147	TcCLB.508837.147:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 93,841 - 96,861 (-)	kinesin, putative	
TcCLB.508837.154	TcCLB.508837.154:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 97,516 - 98,412 (-)	hypothetical protein, conserved	
TcCLB.508837.160	TcCLB.508837.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 98,762 - 100,765 (-)	hypothetical protein, conserved	
TcCLB.508837.170	TcCLB.508837.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 101,385 - 105,014 (-)	hypothetical protein, conserved	
TcCLB.508837.180	TcCLB.508837.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 105,572 - 109,579 (-)	DNA polymerase I alpha catalytic subunit, putative	
TcCLB.508837.189	TcCLB.508837.189:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 109,938 - 111,269 (-)	endoplasmic reticulum oxidoreductin, putative	
TcCLB.508837.34	TcCLB.508837.34:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 55,971 - 64,484 (-)	dispersed gene family protein 1 (DGF-1), putative (fragment)	
TcCLB.508837.39	TcCLB.508837.39.1	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 64,776 - 65,057 (-)	trans-sialidase, putative (pseudogene)	
TcCLB.508837.70	TcCLB.508837.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 66,007 - 68,193 (-)	trans-sialidase, Group II, putative	
TcCLB.508837.74	TcCLB.508837.74:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 68,833 - 69,489 (-)	small GTP-binding protein Rab18, putative	
TcCLB.508837.80	TcCLB.508837.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 70,578 - 82,064 (-)	Flagellar Member 3	
TcCLB.508837.90	TcCLB.508837.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 82,772 - 84,892 (-)	hypothetical protein, conserved	
TcCLB.508839.20	TcCLB.508839.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 154,483 - 155,760 (+)	hypothetical protein, conserved	
TcCLB.508839.30	TcCLB.508839.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 156,209 - 156,790 (+)	trafficking protein particle complex subunit 3, putative	
TcCLB.508839.40	TcCLB.508839.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 157,052 - 157,867 (+)	hypothetical protein, conserved	
TcCLB.508839.50	TcCLB.508839.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 158,819 - 161,362 (+)	hypothetical protein, conserved	
TcCLB.508839.60	TcCLB.508839.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 162,607 - 163,203 (+)	ADP-ribosylation factor, putative	
TcCLB.508839.70	TcCLB.508839.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 164,583 - 164,963 (+)	hypothetical protein, conserved	
TcCLB.508839.80	TcCLB.508839.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 165,880 - 167,679 (+)	hypothetical protein, conserved	
TcCLB.508839.89	TcCLB.508839.89:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 168,992 - 171,343 (+)	DNA-directed rna polymerase I largest subunit, putative (fragment)	
TcCLB.508841.10	TcCLB.508841.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 253,037 - 254,008 (+)	Trypomastigote, Alanine, Serine and Valine rich protein (TASV), subfamily A	
TcCLB.508977.10	TcCLB.508977.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 429,708 - 432,191 (+)	trans-sialidase, Group V, putative	
TcCLB.508977.111	TcCLB.508977.111:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 411,711 - 412,166 (+)	elongation factor 1-gamma (EF-1-gamma, pseudogene), putative	
TcCLB.508977.120	TcCLB.508977.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 407,808 - 410,579 (+)	trans-sialidase, Group V, putative	
TcCLB.508977.130	TcCLB.508977.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 405,110 - 406,516 (+)	Mucin-associated surface protein (MASP), subgroup S121	
TcCLB.508977.20	TcCLB.508977.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 427,006 - 428,424 (+)	Mucin-associated surface protein (MASP), subgroup S133	
TcCLB.508977.31	TcCLB.508977.31:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 426,277 - 426,774 (+)	elongation factor 1-gamma (EF-1-gamma, pseudogene), putative	
TcCLB.508977.40	TcCLB.508977.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 422,410 - 425,184 (+)	trans-sialidase, Group V, putative	
TcCLB.508977.50	TcCLB.508977.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 419,701 - 421,131 (+)	Mucin-associated surface protein (MASP), subgroup S121	
TcCLB.508977.65	TcCLB.508977.65:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 418,959 - 419,459 (+)	elongation factor 1-gamma (EF-1-gamma, pseudogene), putative	
TcCLB.508977.80	TcCLB.508977.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 415,123 - 417,885 (+)	trans-sialidase, Group V, putative	
TcCLB.508977.99	TcCLB.508977.99:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 412,408 - 413,826 (+)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.509391.10	TcCLB.509391.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 304,815 - 305,450 (+)	flagellar calcium-binding 24 kDa protein	
TcCLB.509391.20	TcCLB.509391.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 303,873 - 304,508 (+)	flagellar calcium-binding 24 kDa protein	
TcCLB.509391.30	TcCLB.509391.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 302,930 - 303,565 (+)	flagellar calcium-binding 24 kDa protein	
TcCLB.509393.10	TcCLB.509393.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 287,170 - 287,829 (-)	hypothetical protein, conserved	
TcCLB.509393.20	TcCLB.509393.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 285,555 - 286,790 (-)	hypothetical protein, conserved	
TcCLB.509393.30	TcCLB.509393.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 283,194 - 285,167 (-)	hypothetical protein, conserved	
TcCLB.509393.40	TcCLB.509393.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 279,029 - 282,853 (-)	hypothetical protein	
TcCLB.509393.50	TcCLB.509393.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 275,758 - 278,577 (-)	hypothetical protein, conserved	
TcCLB.511215.10	TcCLB.511215.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 113,316 - 116,546 (+)	hypothetical protein, conserved	
TcCLB.511215.100	TcCLB.511215.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 140,381 - 141,025 (+)	hypothetical protein	
TcCLB.511215.110	TcCLB.511215.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 141,258 - 145,796 (+)	hypothetical protein, conserved	
TcCLB.511215.119	TcCLB.511215.119:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 146,024 - 147,826 (+)	Paraflagellar rod protein 2	
TcCLB.511215.14	TcCLB.511215.14:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 116,998 - 117,342 (+)	hypothetical protein, conserved	
TcCLB.511215.20	TcCLB.511215.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 117,683 - 124,372 (+)	hypothetical protein	
TcCLB.511215.30	TcCLB.511215.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 124,649 - 126,070 (+)	hypothetical protein	
TcCLB.511215.40	TcCLB.511215.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 126,347 - 127,900 (+)	hypothetical protein, conserved	
TcCLB.511215.50	TcCLB.511215.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 128,260 - 129,102 (+)	hypothetical protein, conserved	
TcCLB.511215.60	TcCLB.511215.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr25-S: 129,577 - 131,283 (+)	hypothetical protein, conserved	
