[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.506773.40	TcCLB.506773.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 243,930 - 245,780 (-)	3-methylcrotonoyl-CoA carboxylase beta subunit, putative	
TcCLB.506773.44	TcCLB.506773.44:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 247,082 - 247,483 (-)	cytochrome b5, putative	
TcCLB.506773.50	TcCLB.506773.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 249,759 - 251,105 (-)	nucleoside transporter-like, putative	
TcCLB.506773.70	TcCLB.506773.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 252,020 - 254,977 (-)	transcription modulator/accessory protein, putative	
TcCLB.506773.80	TcCLB.506773.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 255,571 - 257,412 (-)	hypothetical protein, conserved	
TcCLB.506773.90	TcCLB.506773.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 258,255 - 259,766 (-)	amino acid permease/transporter, putative	
TcCLB.506775.100	TcCLB.506775.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 307,411 - 310,566 (-)	DNA repair and recombination helicase protein PIF2, putative	
TcCLB.506775.110	TcCLB.506775.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 311,799 - 314,498 (-)	hypothetical protein, conserved	
TcCLB.506775.130	TcCLB.506775.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 315,087 - 320,153 (-)	hypothetical protein, conserved	
TcCLB.506775.14	TcCLB.506775.14:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 284,195 - 285,171 (-)	hypothetical protein, conserved	
TcCLB.506775.140	TcCLB.506775.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 320,438 - 321,085 (-)	hypothetical protein, conserved	
TcCLB.506775.150	TcCLB.506775.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 321,548 - 322,786 (-)	hypothetical protein, conserved	
TcCLB.506775.160	TcCLB.506775.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 323,462 - 325,105 (-)	hypothetical protein, conserved	
TcCLB.506775.170	TcCLB.506775.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 325,606 - 326,772 (-)	NADH-cytochrome b5 reductase, putative	
TcCLB.506775.180	TcCLB.506775.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 327,582 - 329,393 (-)	hypothetical protein, conserved	
TcCLB.506775.190	TcCLB.506775.190:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 330,731 - 332,653 (-)	serine/threonine protein kinase, putative	
TcCLB.506775.22	TcCLB.506775.22:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 285,420 - 286,451 (-)	hypothetical protein, conserved	
TcCLB.506775.30	TcCLB.506775.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 287,570 - 290,464 (-)	tubulin-tyrosine ligase-like protein, putative	
TcCLB.506775.40	TcCLB.506775.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 290,803 - 292,173 (-)	hypothetical protein, conserved	
TcCLB.506775.50	TcCLB.506775.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 292,687 - 295,533 (-)	hypothetical protein, conserved	
TcCLB.506775.60	TcCLB.506775.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 296,469 - 298,109 (-)	hypothetical protein, conserved	
TcCLB.506775.70	TcCLB.506775.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 298,509 - 299,207 (-)	hypothetical protein, conserved	
TcCLB.506775.80	TcCLB.506775.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 301,668 - 302,426 (-)	14-3-3 protein 2, putative	
TcCLB.506775.90	TcCLB.506775.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 303,805 - 306,606 (-)	PIF1 helicase-like protein, putative	
TcCLB.506777.10	TcCLB.506777.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 345,888 - 347,822 (-)	ATP-dependent DEAD/H RNA helicase, putative	
TcCLB.506777.100	TcCLB.506777.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 366,153 - 367,022 (-)	hypothetical protein, conserved	
TcCLB.506777.110	TcCLB.506777.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 367,238 - 371,329 (-)	hypothetical protein, conserved	
TcCLB.506777.120	TcCLB.506777.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 371,885 - 372,580 (-)	protein kinase, putative	
TcCLB.506777.20	TcCLB.506777.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 348,007 - 348,597 (-)	cytoplasmic translation machinery associated protein, putative	
TcCLB.506777.24	TcCLB.506777.24:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 349,368 - 349,910 (-)	hypothetical protein, conserved	
TcCLB.506777.30	TcCLB.506777.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 350,332 - 353,454 (-)	hypothetical protein, conserved	
TcCLB.506777.40	TcCLB.506777.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 353,931 - 355,583 (-)	hypothetical protein, conserved	
TcCLB.506777.50	TcCLB.506777.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 356,345 - 357,247 (-)	cell cycle sequence binding phosphoprotein (RBP45), putative	
TcCLB.506777.60	TcCLB.506777.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 357,746 - 358,606 (-)	NGG1 interacting factor 3, putative	
TcCLB.506777.64	TcCLB.506777.64:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 359,101 - 359,661 (-)	hypothetical protein, conserved	
TcCLB.506777.70	TcCLB.506777.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 360,150 - 361,361 (-)	cdc2-related kinase 8, putative	
TcCLB.506777.80	TcCLB.506777.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 362,249 - 363,682 (-)	seryl-tRNA synthetase	
TcCLB.506777.90	TcCLB.506777.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 363,957 - 365,900 (-)	hypothetical protein, conserved	
TcCLB.506779.10	TcCLB.506779.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 405,056 - 405,709 (+)	nexin-dynein regulatory complex 2	
TcCLB.506779.100	TcCLB.506779.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 421,778 - 422,620 (+)	RNA-binding protein, putative	
TcCLB.506779.110	TcCLB.506779.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 422,764 - 424,191 (+)	phopshatase, putative	
TcCLB.506779.120	TcCLB.506779.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 424,783 - 425,415 (+)	hypothetical protein, conserved	
TcCLB.506779.130	TcCLB.506779.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 425,815 - 427,341 (+)	hypothetical protein	
TcCLB.506779.140	TcCLB.506779.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 427,740 - 429,407 (+)	hypothetical protein, conserved	
TcCLB.506779.150	TcCLB.506779.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 430,316 - 430,747 (+)	Histone H2B variant V	
TcCLB.506779.160	TcCLB.506779.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 431,458 - 432,339 (+)	palmitoyl acyltransferase 9, putative	
TcCLB.506779.170	TcCLB.506779.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 433,373 - 434,353 (+)	haloacid dehalogenase hydrolase, putative	
TcCLB.506779.172	TcCLB.506779.172:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 435,478 - 435,547 (+)	H/ACA snoRNA, TC6C1H1	
TcCLB.506779.174	TcCLB.506779.174:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 435,597 - 435,673 (+)	H/ACA snoRNA, TC6C1H2	
TcCLB.506779.176	TcCLB.506779.176:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 435,714 - 435,801 (+)	C/D small nucleolar RNA (snoRNA), TB6C1C3	
TcCLB.506779.178	TcCLB.506779.178:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 436,090 - 436,156 (+)	H/ACA snoRNA, TC6C1H3	
TcCLB.506779.180	TcCLB.506779.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 436,422 - 438,707 (+)	surface protease GP63, putative	
TcCLB.506779.182	TcCLB.506779.182:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 439,465 - 439,534 (+)	H/ACA snoRNA, TC6C1H1	
TcCLB.506779.184	TcCLB.506779.184:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 439,584 - 439,660 (+)	H/ACA snoRNA, TC6C1H2	
TcCLB.506779.186	TcCLB.506779.186:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 439,701 - 439,788 (+)	C/D small nucleolar RNA (snoRNA), TB6C1C3	
TcCLB.506779.188	TcCLB.506779.188:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 440,077 - 440,143 (+)	H/ACA snoRNA, TC6C1H3	
TcCLB.506779.190	TcCLB.506779.190:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 440,622 - 444,308 (+)	Unconventional myosin	
TcCLB.506779.192	TcCLB.506779.192:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 440,163 - 440,238 (+)	H/ACA snoRNA, TC6C1H4	
TcCLB.506779.20	TcCLB.506779.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 406,126 - 407,643 (+)	hypothetical protein, conserved	
TcCLB.506779.200	TcCLB.506779.200:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 444,867 - 445,964 (+)	glycerol-3-phosphate dehydrogenase (pseudogene), putative	
TcCLB.506779.30	TcCLB.506779.30:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 408,050 - 409,573 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.506779.44	TcCLB.506779.44:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 410,103 - 410,339 (+)	hypothetical protein, conserved	
TcCLB.506779.50	TcCLB.506779.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 410,643 - 411,260 (+)	proteasome beta 3 subunit, putative	
TcCLB.506779.60	TcCLB.506779.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 411,565 - 412,068 (+)	DNA-direcetd RNA polymerase II, subunit 9, putative	
TcCLB.506779.70	TcCLB.506779.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 412,290 - 412,841 (+)	hypothetical protein, conserved	
TcCLB.506779.80	TcCLB.506779.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 413,445 - 417,887 (+)	pantothenate kinase subunit, putative	
TcCLB.506779.90	TcCLB.506779.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 419,526 - 421,046 (+)	hypothetical protein, conserved	
TcCLB.506825.10	TcCLB.506825.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 685,667 - 687,529 (+)	RNA-binding protein, putative	
TcCLB.506825.100	TcCLB.506825.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 655,674 - 658,454 (+)	hypothetical protein, conserved	
TcCLB.506825.120	TcCLB.506825.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 648,603 - 654,710 (+)	hypothetical protein, conserved	
TcCLB.506825.130	TcCLB.506825.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 647,152 - 647,748 (+)	hypothetical protein, conserved	
TcCLB.506825.140	TcCLB.506825.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 646,223 - 646,777 (+)	hypothetical protein, conserved	
TcCLB.506825.150	TcCLB.506825.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 642,706 - 644,904 (+)	hypothetical protein, conserved	
TcCLB.506825.160	TcCLB.506825.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 639,913 - 641,076 (+)	hypothetical protein, conserved	
TcCLB.506825.170	TcCLB.506825.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 635,911 - 638,619 (+)	lanosterol synthase, putative	
TcCLB.506825.180	TcCLB.506825.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 630,020 - 635,215 (+)	protein kinase, putative	
TcCLB.506825.190	TcCLB.506825.190:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 627,867 - 629,234 (+)	hypothetical protein	
TcCLB.506825.20	TcCLB.506825.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 681,050 - 683,686 (+)	hypothetical protein, conserved	
TcCLB.506825.200	TcCLB.506825.200:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 625,573 - 627,318 (+)	hypothetical protein	
TcCLB.506825.210	TcCLB.506825.210:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 621,954 - 624,716 (+)	hypothetical protein, conserved	
TcCLB.506825.219	TcCLB.506825.219:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 619,120 - 621,219 (+)	hypothetical protein, conserved	
TcCLB.506825.230	TcCLB.506825.230:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 614,413 - 617,865 (+)	hypothetical protein, conserved	
TcCLB.506825.24	TcCLB.506825.24:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 679,668 - 680,693 (+)	hypothetical protein, conserved	
TcCLB.506825.30	TcCLB.506825.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 677,976 - 679,412 (+)	hypothetical protein, conserved	
TcCLB.506825.40	TcCLB.506825.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 674,103 - 675,650 (+)	hypothetical protein, conserved	
TcCLB.506825.50	TcCLB.506825.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 670,999 - 673,224 (+)	hypothetical protein, conserved	
TcCLB.506825.60	TcCLB.506825.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 667,841 - 670,459 (+)	hypothetical protein, conserved	
TcCLB.506825.70	TcCLB.506825.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 665,019 - 666,050 (+)	serine-threonine dehydratase, putative	
TcCLB.506825.80	TcCLB.506825.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 662,363 - 664,453 (+)	hypothetical protein, conserved	
TcCLB.506825.90	TcCLB.506825.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 659,298 - 661,391 (+)	hypothetical protein, conserved	
TcCLB.507559.10	TcCLB.507559.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 771,223 - 772,134 (+)	surface protease GP63, putative	
TcCLB.507559.100	TcCLB.507559.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 788,922 - 790,772 (+)	hypothetical protein, conserved	
TcCLB.507559.105	TcCLB.507559.105:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 791,262 - 791,348 (+)	C/D small nucleolar RNA (snoRNA), TB6C1C3	
TcCLB.507559.110	TcCLB.507559.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 791,965 - 793,932 (+)	surface protease GP63, putative	
TcCLB.507559.120	TcCLB.507559.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 795,703 - 796,080 (+)	surface protease GP63, putative (fragment)	
TcCLB.507559.130	TcCLB.507559.130:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 794,764 - 794,833 (+)	H/ACA snoRNA, TC6C1H1	
TcCLB.507559.140	TcCLB.507559.140:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 794,883 - 794,959 (+)	H/ACA snoRNA, TC6C1H2	
TcCLB.507559.150	TcCLB.507559.150:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 795,000 - 795,086 (+)	C/D small nucleolar RNA (snoRNA), TB6C1C3	
TcCLB.507559.20	TcCLB.507559.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 772,967 - 774,256 (+)	hypothetical protein, conserved	
TcCLB.507559.30	TcCLB.507559.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 774,651 - 776,585 (+)	hypothetical protein, conserved	
TcCLB.507559.40	TcCLB.507559.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 776,997 - 777,650 (+)	hypothetical protein, conserved	
TcCLB.507559.50	TcCLB.507559.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 778,324 - 780,156 (+)	kinesin, putative	
TcCLB.507559.60	TcCLB.507559.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 780,427 - 782,217 (+)	hypothetical protein, conserved	
TcCLB.507559.70	TcCLB.507559.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 783,187 - 784,140 (+)	hypothetical protein, conserved	
TcCLB.507559.80	TcCLB.507559.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 784,540 - 785,364 (+)	deoxyribose-phosphate aldolase, putative	
TcCLB.507559.90	TcCLB.507559.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 786,071 - 787,756 (+)	hypothetical protein	
TcCLB.508037.10	TcCLB.508037.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 1,297 - 2,442 (-)	retrotransposon hot spot (RHS) protein, putative	
TcCLB.508039.10	TcCLB.508039.10:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 2,546 - 3,718 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.508039.30	TcCLB.508039.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 4,547 - 6,529 (-)	retrotransposon hot spot (RHS) protein, putative	
TcCLB.508039.50	TcCLB.508039.50:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr27-S: 9,622 - 10,860 (-)	dispersed gene family protein 1 (DGF-1, pseudogene), putative	
