[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
Tb927.11.18710	Tb927.11.18710.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 6,254 - 6,937 (+)	hypothetical protein, conserved	
Tb927.11.18720	Tb927.11.18720.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 7,988 - 14,972 (-)	variant surface protein (VSG), putative	
Tb927.11.18730	Tb927.11.18730.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 16,797 - 17,432 (-)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.18740	Tb927.11.18740.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 21,876 - 23,666 (-)	variant surface protein (VSG), putative	
Tb927.11.18750	Tb927.11.18750.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 25,135 - 26,589 (-)	variant surface protein (VSG), putative	
Tb927.11.18760	Tb927.11.18760.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 28,872 - 30,177 (-)	variant surface protein (VSG), putative	
Tb927.11.18770	Tb927.11.18770.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 32,568 - 34,085 (+)	variant surface protein (VSG), putative	
Tb927.11.18780	Tb927.11.18780.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 35,719 - 36,252 (+)	hypothetical protein, conserved	
Tb927.11.18790	Tb927.11.18790.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 37,008 - 37,793 (+)	variant surface protein (VSG), putative	
Tb927.11.18800	Tb927.11.18800.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 40,863 - 41,231 (+)	expression site-associated gene 3 (ESAG3) protein, putative	
Tb927.11.18810	Tb927.11.18810.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 41,978 - 43,444 (+)	variant surface protein (VSG, atypical), putative (pseudogene)	
Tb927.11.18820	Tb927.11.18820.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 43,736 - 51,319 (+)	variant surface protein (VSG, atypical), putative	
Tb927.11.18830	Tb927.11.18830.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 59,355 - 60,712 (+)	variant surface protein (VSG, atypical), putative	
Tb927.11.18840	Tb927.11.18840.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 62,331 - 63,930 (+)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.18850	Tb927.11.18850.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 65,520 - 66,691 (+)	variant surface protein (VSG), putative	
Tb927.11.18860	Tb927.11.18860.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 66,797 - 70,596 (+)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.18870	Tb927.11.18870.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 71,855 - 73,558 (+)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.18880	Tb927.11.18880.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 75,410 - 76,717 (+)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.18890	Tb927.11.18890.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 81,895 - 85,810 (-)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.18900	Tb927.11.18900.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 86,174 - 87,820 (-)	variant surface protein (VSG), putative	
Tb927.11.18910	Tb927.11.18910.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 89,819 - 91,309 (-)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.18920	Tb927.11.18920.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 92,655 - 93,751 (-)	variant surface protein (VSG, atypical), putative	
Tb927.11.18930	Tb927.11.18930.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 96,355 - 99,382 (-)	variant surface protein (VSG), putative	
Tb927.11.18940	Tb927.11.18940.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 100,894 - 102,070 (+)	variant surface protein (VSG), putative	
Tb927.11.18950	Tb927.11.18950.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 103,839 - 105,278 (+)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.18960	Tb927.11.18960:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 109,049 - 114,811 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.18970	Tb927.11.18970:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 116,435 - 117,868 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.18980	Tb927.11.18980:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 118,980 - 120,383 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.18990	Tb927.11.18990:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 121,739 - 124,713 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19000	Tb927.11.19000:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 125,968 - 127,548 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19010	Tb927.11.19010:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 129,385 - 130,938 (+)	variant surface glycoprotein (VSG), putative	
Tb927.11.19020	Tb927.11.19020.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 134,621 - 135,586 (+)	hypothetical protein (pseudogene)	
Tb927.11.19030	Tb927.11.19030.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 137,622 - 138,203 (-)	expression site-associated gene 1 (ESAG1) protein, putative (pseudogene)	
Tb927.11.19040	Tb927.11.19040:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 145,692 - 147,206 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19050	Tb927.11.19050:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 149,024 - 150,562 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19060	Tb927.11.19060:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 152,742 - 154,139 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19100	Tb927.11.19100:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 156,706 - 158,094 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19110	Tb927.11.19110:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 158,920 - 159,786 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19120	Tb927.11.19120.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 161,114 - 161,602 (+)	expression site-associated gene 3 (ESAG3) protein, putative (pseudogene)	
Tb927.11.19130	Tb927.11.19130:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 162,309 - 163,871 (+)	variant surface glycoprotein (VSG), putative	
Tb927.11.19140	Tb927.11.19140:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 164,982 - 171,979 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19150	Tb927.11.19150:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 174,064 - 175,659 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19160	Tb927.11.19160:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 176,441 - 176,545 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19170	Tb927.11.19170:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 178,333 - 179,905 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19180	Tb927.11.19180:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 181,091 - 184,218 (+)	variant surface glycoprotein (VSG, atypical), putative	
Tb927.11.19190	Tb927.11.19190:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 184,360 - 185,916 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19200	Tb927.11.19200:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 187,760 - 189,449 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19210	Tb927.11.19210:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 191,103 - 192,509 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19220	Tb927.11.19220:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 201,231 - 202,969 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19240	Tb927.11.19240:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 204,065 - 205,528 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19270	Tb927.11.19270:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 207,286 - 214,555 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19290	Tb927.11.19290:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 216,223 - 217,452 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19350	Tb927.11.19350:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 223,285 - 225,000 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19380	Tb927.11.19380:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 226,933 - 228,489 (-)	variant surface glycoprotein (VSG), putative	
Tb927.11.19390	Tb927.11.19390:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 229,912 - 231,483 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19400	Tb927.11.19400:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 233,464 - 234,996 (-)	variant surface glycoprotein (VSG), putative	
Tb927.11.19410	Tb927.11.19410:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 236,150 - 237,625 (-)	variant surface glycoprotein (VSG), putative	
Tb927.11.19420	Tb927.11.19420:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 242,828 - 244,383 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19430	Tb927.11.19430:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 244,761 - 245,267 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19440	Tb927.11.19440:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 247,396 - 248,847 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19450	Tb927.11.19450:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 258,104 - 259,522 (-)	variant surface glycoprotein (VSG), putative	
Tb927.11.19460	Tb927.11.19460:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 267,088 - 273,730 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19470	Tb927.11.19470:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 271,046 - 280,404 (+)	expression site-associated gene 3 (ESAG3), frameshifted and degenerate	
Tb927.11.19480	Tb927.11.19480:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 280,574 - 282,079 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19490	Tb927.11.19490:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 284,088 - 285,550 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19500	Tb927.11.19500:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 287,721 - 289,196 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19510	Tb927.11.19510:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 297,171 - 298,703 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19520	Tb927.11.19520:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 300,966 - 302,471 (+)	variant surface glycoprotein (VSG), putative	
Tb927.11.19530	Tb927.11.19530:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 305,088 - 306,638 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19540	Tb927.11.19540:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 308,399 - 310,622 (+)	variant surface glycoprotein (VSG, atypical), putative	
Tb927.11.19550	Tb927.11.19550:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 312,371 - 313,867 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19560	Tb927.11.19560:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 320,098 - 321,510 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19570	Tb927.11.19570:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 323,073 - 324,549 (+)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19580	Tb927.11.19580:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 330,431 - 331,834 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19590	Tb927.11.19590:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 333,937 - 335,414 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19600	Tb927.11.19600:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 345,770 - 346,788 (+)	expression site-associated gene 3 (ESAG3), degenerate and frameshifted	
Tb927.11.19610	Tb927.11.19610:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 352,834 - 354,332 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19620	Tb927.11.19620:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 356,140 - 357,612 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19630	Tb927.11.19630:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 359,329 - 360,834 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19640	Tb927.11.19640:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 362,733 - 364,495 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19650	Tb927.11.19650:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 364,669 - 365,765 (-)	expression site-associated gene 3 (ESAG3), degenerate and frameshifted	
Tb927.11.19660	Tb927.11.19660:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 366,656 - 368,017 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19670	Tb927.11.19670:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 369,538 - 371,183 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19680	Tb927.11.19680:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 372,207 - 373,665 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19690	Tb927.11.19690:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 375,586 - 377,179 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19700	Tb927.11.19700:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 377,547 - 378,233 (-)	hypothetical protein, conserved, degenerate	
Tb927.11.19710	Tb927.11.19710:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 379,651 - 381,157 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19720	Tb927.11.19720:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 382,039 - 383,690 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19730	Tb927.11.19730:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 383,880 - 384,305 (-)	expression site-associated gene 3 (ESAG3), degenerate and frameshifted	
Tb927.11.19740	Tb927.11.19740:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 385,224 - 386,685 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19750	Tb927.11.19750:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 387,344 - 388,768 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19760	Tb927.11.19760:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 388,935 - 389,980 (-)	expression site-associated gene 3 (ESAG3), degenerate and frameshifted	
Tb927.11.19770	Tb927.11.19770:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 391,431 - 391,910 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19780	Tb927.11.19780:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 392,288 - 393,739 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19790	Tb927.11.19790:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 395,699 - 407,334 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19800	Tb927.11.19800.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 413,630 - 414,371 (-)	hypothetical protein	
Tb927.11.19810	Tb927.11.19810.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 415,533 - 416,111 (-)	hypothetical protein	
Tb927.11.19820	Tb927.11.19820.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 416,138 - 417,413 (-)	hypothetical protein	
Tb927.11.19830	Tb927.11.19830.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 418,099 - 419,095 (-)	hypothetical protein	
Tb927.11.19840	Tb927.11.19840.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 420,132 - 420,782 (-)	hypothetical protein	
Tb927.11.19850	Tb927.11.19850.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 422,519 - 425,717 (-)	hypothetical protein (pseudogene)	
Tb927.11.19870	Tb927.11.19870:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 431,660 - 433,204 (-)	variant surface glycoprotein (VSG, atypical), putative	
Tb927.11.19880	Tb927.11.19880:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 434,189 - 435,760 (-)	variant surface glycoprotein (VSG), point mutation	
Tb927.11.19890	Tb927.11.19890:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 437,857 - 439,243 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19900	Tb927.11.19900:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 439,669 - 440,767 (-)	expression site-associated gene 3 (ESAG3), degenerate and frameshifted	
Tb927.11.19910	Tb927.11.19910:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 441,979 - 443,444 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19920	Tb927.11.19920:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 445,337 - 446,929 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19930	Tb927.11.19930:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 448,629 - 450,091 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19940	Tb927.11.19940:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 450,200 - 451,156 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19950	Tb927.11.19950:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 453,194 - 454,543 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19960	Tb927.11.19960:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 457,536 - 459,062 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19970	Tb927.11.19970:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 460,248 - 464,874 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.19990	Tb927.11.19990.1	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 465,860 - 466,780 (-)	variant surface protein (VSG), putative (pseudogene)	
Tb927.11.20010	Tb927.11.20010:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 468,793 - 470,295 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.20020	Tb927.11.20020:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 473,438 - 475,009 (-)	variant surface glycoprotein (VSG), frameshifted and point mutation	
Tb927.11.20030	Tb927.11.20030:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 476,828 - 478,297 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.20040	Tb927.11.20040:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 479,903 - 481,489 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.20050	Tb927.11.20050:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 484,221 - 484,565 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.20060	Tb927.11.20060:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 485,292 - 486,817 (-)	variant surface glycoprotein (VSG), putative	
Tb927.11.20070	Tb927.11.20070:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 487,527 - 488,570 (-)	expression site-associated gene 3 (ESAG3), degenerate	
Tb927.11.20080	Tb927.11.20080:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 489,824 - 491,466 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.20090	Tb927.11.20090:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 493,378 - 494,871 (-)	variant surface glycoprotein (VSG, atypical), putative	
Tb927.11.20100	Tb927.11.20100:mRNA	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 496,624 - 498,157 (-)	variant surface glycoprotein (VSG, atypical), putative	
Tb927.11.20110	Tb927.11.20110:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 499,566 - 501,101 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.20120	Tb927.11.20120:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 502,340 - 504,899 (-)	variant surface glycoprotein (VSG), frameshifted and degenerate	
Tb927.11.20130	Tb927.11.20130:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 506,617 - 508,257 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.20140	Tb927.11.20140:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 509,571 - 511,211 (-)	variant surface glycoprotein (VSG), frameshifted and degenerate	
Tb927.11.20150	Tb927.11.20150:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 511,387 - 512,368 (-)	expression site-associated gene 3 (ESAG3), frameshifted and degenerate	
Tb927.11.20160	Tb927.11.20160:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 513,167 - 514,619 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
Tb927.11.20170	Tb927.11.20170:pseudogenic_transcript	T. brucei brucei TREU927	Tb927_11_RH_fork_v5.1: 516,057 - 516,365 (-)	variant surface glycoprotein (VSG, pseudogene), putative	
