[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.503577.9	TcCLB.503577.9:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 948,050 - 948,808 (-)	delta-1-pyrroline-5-carboxylate dehydrogenase (pseudogene), putative	
TcCLB.503643.10	TcCLB.503643.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 289,255 - 291,813 (+)	KU70 protein, putative	
TcCLB.503643.20	TcCLB.503643.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 284,466 - 288,695 (+)	Flagellar Member 6	
TcCLB.503643.3	TcCLB.503643.3:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 293,867 - 294,352 (+)	60S ribosomal protein L4, putative (fragment)	
TcCLB.503643.30	TcCLB.503643.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 283,341 - 283,925 (+)	hypothetical protein, conserved	
TcCLB.503643.39	TcCLB.503643.39:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 282,317 - 283,063 (+)	hypothetical protein, conserved	
TcCLB.503643.6	TcCLB.503643.6:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 292,078 - 293,652 (+)	hypothetical protein, conserved	
TcCLB.503671.10	TcCLB.503671.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 593,476 - 594,204 (-)	Aminopeptidase M1, putative (fragment)	
TcCLB.503671.20	TcCLB.503671.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 591,657 - 592,976 (-)	hypothetical protein, conserved	
TcCLB.503671.30	TcCLB.503671.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 590,169 - 591,317 (-)	leucine-rich repeat-containing protein	
TcCLB.503671.39	TcCLB.503671.39:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 588,861 - 589,705 (-)	dynamin-1-like protein (fragment)	
TcCLB.503683.11	TcCLB.503683.11:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 353,041 - 354,450 (+)	Double RNA binding domain protein 6A	
TcCLB.503683.20	TcCLB.503683.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 351,058 - 352,434 (+)	hypothetical protein, conserved	
TcCLB.503683.30	TcCLB.503683.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 347,535 - 348,611 (+)	RNA-binding protein, putative	
TcCLB.503685.10	TcCLB.503685.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 343,931 - 345,151 (+)	serine/threonine-protein kinase, putative	
TcCLB.503685.20	TcCLB.503685.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 342,425 - 343,516 (+)	hypothetical protein, conserved	
TcCLB.503685.30	TcCLB.503685.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 340,407 - 340,904 (+)	carnitine/choline acetyltransferase, putative	
TcCLB.503685.5	TcCLB.503685.5:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 346,291 - 346,590 (+)	RNA-binding protein, putative (fragment)	
TcCLB.503697.100	TcCLB.503697.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,013,133 - 1,018,463 (-)	hypothetical protein, conserved	
TcCLB.503697.110	TcCLB.503697.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,018,800 - 1,019,876 (-)	hypothetical protein, conserved	
TcCLB.503697.120	TcCLB.503697.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,021,144 - 1,022,868 (-)	hypothetical protein, conserved	
TcCLB.503697.130	TcCLB.503697.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,023,598 - 1,027,260 (-)	hypothetical protein, conserved	
TcCLB.503697.140	TcCLB.503697.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,028,518 - 1,028,940 (-)	hypothetical protein	
TcCLB.503697.20	TcCLB.503697.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 991,991 - 994,555 (-)	hypothetical protein, conserved	
TcCLB.503697.30	TcCLB.503697.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 995,011 - 999,114 (-)	hook complex protein, conserved	
TcCLB.503697.40	TcCLB.503697.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,001,482 - 1,002,318 (-)	hypothetical protein	
TcCLB.503697.50	TcCLB.503697.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,002,703 - 1,005,021 (-)	hypothetical protein, conserved	
TcCLB.503697.60	TcCLB.503697.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,005,266 - 1,008,385 (-)	nuclear cap binding complex subunit CBP110, putative	
TcCLB.503697.70	TcCLB.503697.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,009,714 - 1,010,064 (-)	hypothetical protein, conserved	
TcCLB.503697.9	TcCLB.503697.9:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 990,662 - 991,453 (-)	proteasome regulatory non-ATPase subunit 11, putative (fragment)	
TcCLB.503697.90	TcCLB.503697.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,010,424 - 1,012,670 (-)	Translation factor GUF1, mitochondrial, putative	
TcCLB.503745.10	TcCLB.503745.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,147,214 - 1,148,464 (-)	hypothetical protein, conserved	
TcCLB.503745.20	TcCLB.503745.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,145,113 - 1,146,879 (-)	hypothetical protein, conserved	
TcCLB.503745.25	TcCLB.503745.25:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,143,778 - 1,144,041 (-)	hypothetical protein, conserved	
TcCLB.503745.30	TcCLB.503745.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,142,201 - 1,143,187 (-)	ascorbate peroxidase	
TcCLB.503811.10	TcCLB.503811.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 181,799 - 182,758 (-)	heat shock protein 90, putative	
TcCLB.503811.20	TcCLB.503811.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 179,198 - 181,069 (-)	U3 small nucleolar ribonucleoprotein protein MPP10, putative	
TcCLB.503811.40	TcCLB.503811.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 176,476 - 177,234 (-)	peroxisomal targeting signal 2 receptor, putative	
TcCLB.503811.45	TcCLB.503811.45:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 175,606 - 176,061 (-)	hypothetical protein, conserved	
TcCLB.503811.50	TcCLB.503811.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 173,886 - 175,133 (-)	hypothetical protein, conserved	
TcCLB.503811.60	TcCLB.503811.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 172,690 - 173,526 (-)	Elongation factor Ts, mitochondrial, putative	
TcCLB.503811.70	TcCLB.503811.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 169,326 - 171,608 (-)	bardet-biedl syndrome 7 protein	
TcCLB.503811.80	TcCLB.503811.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 167,260 - 169,125 (-)	hypothetical protein, conserved	
TcCLB.503903.10	TcCLB.503903.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 742,062 - 742,604 (+)	hypothetical protein	
TcCLB.503903.20	TcCLB.503903.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 740,757 - 741,737 (+)	hypothetical protein, conserved	
TcCLB.503903.30	TcCLB.503903.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 738,793 - 740,307 (+)	hypothetical protein	
TcCLB.503903.50	TcCLB.503903.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 735,229 - 737,124 (+)	hypothetical protein, conserved	
TcCLB.503903.60	TcCLB.503903.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 734,262 - 734,576 (+)	hypothetical protein, conserved	
TcCLB.503903.70	TcCLB.503903.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 732,984 - 733,955 (+)	hypothetical protein, conserved	
TcCLB.503903.79	TcCLB.503903.79:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 729,987 - 732,359 (+)	hypothetical protein	
TcCLB.503959.10	TcCLB.503959.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,093,315 - 1,095,021 (-)	hypothetical protein, conserved	
TcCLB.503959.20	TcCLB.503959.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,090,812 - 1,093,004 (-)	hypothetical protein, conserved	
TcCLB.503959.30	TcCLB.503959.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,088,454 - 1,090,547 (-)	hypothetical protein, conserved	
TcCLB.503959.40	TcCLB.503959.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,086,064 - 1,087,668 (-)	hypothetical protein	
TcCLB.503959.50	TcCLB.503959.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,083,846 - 1,085,750 (-)	hypothetical protein, conserved	
TcCLB.503959.60	TcCLB.503959.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,082,653 - 1,083,522 (-)	hypothetical protein, conserved	
TcCLB.503959.78	TcCLB.503959.78:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,077,601 - 1,078,837 (-)	hypothetical protein, conserved	
TcCLB.504029.101	TcCLB.504029.101:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 309,244 - 310,413 (+)	hypothetical protein, conserved	
TcCLB.504029.21	TcCLB.504029.21:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 325,673 - 328,297 (+)	lipase, putative (fragment)	
TcCLB.504029.40	TcCLB.504029.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 319,597 - 324,045 (+)	COPII coat assembly protein sec16, putative	
TcCLB.504029.50	TcCLB.504029.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 318,186 - 319,220 (+)	hypothetical protein, conserved	
TcCLB.504029.60	TcCLB.504029.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 316,641 - 317,861 (+)	hypothetical protein, conserved	
TcCLB.504029.70	TcCLB.504029.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 314,794 - 316,020 (+)	hypothetical protein, conserved	
TcCLB.504029.80	TcCLB.504029.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 312,152 - 313,930 (+)	serine/threonine protein phosphatase, putative	
TcCLB.504029.90	TcCLB.504029.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 311,043 - 312,098 (+)	hypothetical protein, conserved	
TcCLB.504119.10	TcCLB.504119.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,067,741 - 1,068,880 (-)	eukaryotic translation initiation factor 5, putative	
TcCLB.504119.20	TcCLB.504119.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,069,121 - 1,071,115 (-)	hypothetical protein, conserved	
TcCLB.504119.29	TcCLB.504119.29:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,071,703 - 1,073,112 (-)	deoxyhypusine synthase, putative	
TcCLB.504119.4	TcCLB.504119.4:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,066,160 - 1,066,902 (-)	DNA-directed RNA polymerase III subunit C1, putative (fragment)	
TcCLB.504143.10	TcCLB.504143.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 261,194 - 262,051 (+)	hypothetical protein, conserved	
TcCLB.504143.20	TcCLB.504143.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 263,390 - 264,943 (+)	hypothetical protein, conserved	
TcCLB.504143.30	TcCLB.504143.30:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 265,249 - 266,421 (+)	kinesin protein (pseudogene), putative	
TcCLB.504431.10	TcCLB.504431.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 215,011 - 216,141 (-)	hypothetical protein, conserved	
TcCLB.504431.100	TcCLB.504431.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 227,135 - 228,493 (-)	guanine deaminase, putative	
TcCLB.504431.109	TcCLB.504431.109:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 230,752 - 231,315 (-)	cytochrome b5, putative	
TcCLB.504431.118	TcCLB.504431.118:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 232,212 - 232,760 (-)	hypothetical protein, conserved	
TcCLB.504431.20	TcCLB.504431.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 216,333 - 216,776 (-)	hypothetical protein	
TcCLB.504431.30	TcCLB.504431.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 217,097 - 218,368 (-)	Present in the outer mitochondrial membrane proteome 25	
TcCLB.504431.40	TcCLB.504431.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 219,137 - 220,567 (-)	hypothetical protein, conserved	
TcCLB.504431.50	TcCLB.504431.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 220,867 - 221,979 (-)	hypothetical protein, conserved	
TcCLB.504431.64	TcCLB.504431.64:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 222,736 - 223,548 (-)	High mobility group protein TDP1	
TcCLB.504431.80	TcCLB.504431.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 224,253 - 225,704 (-)	hypothetical protein	
TcCLB.504431.90	TcCLB.504431.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 225,899 - 226,243 (-)	U2 small nuclear ribonucleoprotein B, putative	
TcCLB.504433.10	TcCLB.504433.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 233,845 - 234,381 (-)	ADP-ribosylation factor-like protein 3, putative	
TcCLB.504433.14	TcCLB.504433.14:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 234,755 - 235,792 (-)	ADP-ribosylation factor-like protein 3A, putative	
TcCLB.504433.20	TcCLB.504433.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 236,348 - 236,818 (-)	hypothetical protein, conserved	
TcCLB.504867.10	TcCLB.504867.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 951,341 - 952,708 (-)	hypothetical protein, conserved	
TcCLB.504867.110	TcCLB.504867.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 971,610 - 972,785 (-)	hypothetical protein, conserved	
TcCLB.504867.114	TcCLB.504867.114:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 973,275 - 974,273 (-)	tyrosine phosphatase, putative	
TcCLB.504867.120	TcCLB.504867.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 974,769 - 977,987 (-)	hypothetical protein	
TcCLB.504867.129	TcCLB.504867.129:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 978,502 - 979,299 (-)	hypothetical protein, conserved	
TcCLB.504867.20	TcCLB.504867.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 953,030 - 955,201 (-)	ABC transporter, putative	
TcCLB.504867.30	TcCLB.504867.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 955,481 - 955,873 (-)	hypothetical protein, conserved	
TcCLB.504867.40	TcCLB.504867.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 956,143 - 956,754 (-)	acetyltransferase, putative	
TcCLB.504867.50	TcCLB.504867.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 957,330 - 959,228 (-)	hypothetical protein, conserved	
TcCLB.504867.60	TcCLB.504867.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 959,663 - 961,957 (-)	hypothetical protein, conserved	
TcCLB.504867.70	TcCLB.504867.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 962,594 - 963,283 (-)	cytochrome c oxidase assembly protein, putative	
TcCLB.504867.80	TcCLB.504867.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 963,852 - 965,582 (-)	DNA primase large subunit, putative	
TcCLB.504867.90	TcCLB.504867.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 966,255 - 968,369 (-)	glycerol-3-phosphate acyltransferase, putative	
TcCLB.504867.99	TcCLB.504867.99:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 968,804 - 971,305 (-)	hypothetical protein, conserved	
TcCLB.506237.10	TcCLB.506237.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 445,517 - 447,490 (-)	mismatch repair protein MSH5, putative	
TcCLB.506237.19	TcCLB.506237.19:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 444,285 - 445,011 (-)	hypothetical protein, conserved	
TcCLB.506343.10	TcCLB.506343.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 16,557 - 17,252 (-)	serine/threonine protein kinase, putative	
TcCLB.506343.20	TcCLB.506343.20:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 12,191 - 13,747 (-)	dispersed gene family protein 1 (DGF-1, pseudogene), putative	
TcCLB.506343.30	TcCLB.506343.30:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 6,965 - 9,934 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.506343.41	TcCLB.506343.41:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 4,078 - 5,982 (-)	trans-sialidase (pseudogene), putative	
TcCLB.506343.51	TcCLB.506343.51:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 103 - 612 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.506407.10	TcCLB.506407.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,118,683 - 1,121,616 (-)	lysosomal alpha-mannosidase precursor, putative	
TcCLB.506407.100	TcCLB.506407.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,096,338 - 1,097,480 (-)	hypothetical protein, conserved	
TcCLB.506407.110	TcCLB.506407.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,095,451 - 1,095,825 (-)	hypothetical protein, conserved	
TcCLB.506407.20	TcCLB.506407.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,116,488 - 1,117,390 (-)	hypothetical protein, conserved	
TcCLB.506407.30	TcCLB.506407.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,113,691 - 1,116,123 (-)	hypothetical protein, conserved	
TcCLB.506407.40	TcCLB.506407.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,111,624 - 1,113,501 (-)	hypothetical protein, conserved	
TcCLB.506407.50	TcCLB.506407.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,109,680 - 1,111,146 (-)	hypothetical protein, conserved	
TcCLB.506407.60	TcCLB.506407.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,107,777 - 1,108,367 (-)	hypothetical protein, conserved	
TcCLB.506407.70	TcCLB.506407.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,105,505 - 1,106,308 (-)	hypothetical protein, conserved	
TcCLB.506407.80	TcCLB.506407.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,102,557 - 1,104,908 (-)	intraflagellar transport protein 81, putative	
TcCLB.506407.90	TcCLB.506407.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 1,097,912 - 1,102,126 (-)	hypothetical protein, conserved	
TcCLB.506591.10	TcCLB.506591.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 184,481 - 185,017 (-)	hypothetical protein, conserved	
TcCLB.506591.120	TcCLB.506591.120:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 199,602 - 203,273 (-)	receptor-type adenylate cyclase (pseudogene), putative	
TcCLB.506591.130	TcCLB.506591.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 203,955 - 204,962 (-)	hypothetical protein, conserved	
TcCLB.506591.20	TcCLB.506591.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 186,419 - 188,236 (-)	U-box domain protein, putative	
TcCLB.506591.30	TcCLB.506591.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 188,939 - 189,778 (-)	hypothetical protein, conserved	
TcCLB.506591.4	TcCLB.506591.4:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 183,224 - 183,928 (-)	heat shock protein 90, putative	
TcCLB.506591.50	TcCLB.506591.50:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 190,150 - 193,737 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.506591.69	TcCLB.506591.69:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 194,055 - 195,578 (-)	hypothetical protein, conserved	
TcCLB.506591.81	TcCLB.506591.81:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 196,949 - 197,797 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.506591.90	TcCLB.506591.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 198,020 - 198,409 (-)	hypothetical protein, conserved	
TcCLB.506691.14	TcCLB.506691.14:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 815,516 - 817,888 (+)	ATP-dependent DEAD/H RNA helicase, putative (fragment)	
TcCLB.506691.22	TcCLB.506691.22:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 811,895 - 814,309 (+)	hypothetical protein, conserved	
TcCLB.506691.30	TcCLB.506691.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 805,430 - 811,288 (+)	hypothetical protein, conserved	
TcCLB.506691.40	TcCLB.506691.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 804,121 - 804,828 (+)	hypothetical protein, conserved	
TcCLB.506691.50	TcCLB.506691.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 801,594 - 803,900 (+)	hypothetical protein, conserved	
TcCLB.506691.60	TcCLB.506691.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 800,037 - 801,191 (+)	hypothetical protein, conserved	
TcCLB.506691.64	TcCLB.506691.64:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr36-S: 799,308 - 799,532 (+)	cytochrome c oxidase copper chaperone, putative	
