[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.503789.40	TcCLB.503789.40:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 581,350 - 582,813 (-)	signal recognition particle (pseudogene), putative	
TcCLB.503789.60	TcCLB.503789.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 578,914 - 580,728 (-)	hypothetical protein, conserved	
TcCLB.503789.70	TcCLB.503789.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 577,077 - 578,189 (-)	hypothetical protein, conserved	
TcCLB.503885.10	TcCLB.503885.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 151,965 - 153,053 (+)	hypothetical protein, conserved	
TcCLB.503885.100	TcCLB.503885.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 168,686 - 170,212 (+)	hypothetical protein, conserved	
TcCLB.503885.20	TcCLB.503885.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 153,499 - 156,267 (+)	hypothetical protein, conserved	
TcCLB.503885.30	TcCLB.503885.30:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 156,606 - 158,360 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.503885.40	TcCLB.503885.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 158,605 - 159,324 (+)	hypothetical protein, conserved	
TcCLB.503885.50	TcCLB.503885.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 159,594 - 160,853 (+)	hypothetical protein, conserved	
TcCLB.503885.60	TcCLB.503885.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 161,300 - 162,733 (+)	hypothetical protein, conserved	
TcCLB.503885.70	TcCLB.503885.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 163,067 - 163,432 (+)	hypothetical protein, conserved	
TcCLB.503885.80	TcCLB.503885.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 163,788 - 164,993 (+)	hypothetical protein, conserved	
TcCLB.503885.90	TcCLB.503885.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 165,549 - 168,188 (+)	hypothetical protein, conserved	
TcCLB.503981.20	TcCLB.503981.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 635,910 - 636,506 (-)	hypothetical protein, conserved	
TcCLB.503981.30	TcCLB.503981.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 633,752 - 635,560 (-)	hypothetical protein, conserved	
TcCLB.503981.40	TcCLB.503981.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 630,919 - 633,201 (-)	DnaJ chaperone protein, putative	
TcCLB.503981.50	TcCLB.503981.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 629,815 - 630,573 (-)	hypothetical protein, conserved	
TcCLB.503981.60	TcCLB.503981.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 627,881 - 629,317 (-)	hypothetical protein, conserved	
TcCLB.503981.70	TcCLB.503981.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 626,460 - 627,605 (-)	hypothetical protein, conserved	
TcCLB.503981.80	TcCLB.503981.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 621,432 - 626,159 (-)	hypothetical protein, conserved	
TcCLB.503981.9	TcCLB.503981.9:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 637,281 - 637,946 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.503981.90	TcCLB.503981.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 620,356 - 620,841 (-)	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein, putative (fragment)	
TcCLB.504035.100	TcCLB.504035.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 361,851 - 364,325 (-)	hypothetical protein, conserved	
TcCLB.504035.110	TcCLB.504035.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 359,848 - 361,578 (-)	hypothetical protein	
TcCLB.504035.120	TcCLB.504035.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 357,119 - 359,386 (-)	hypothetical protein, conserved	
TcCLB.504035.130	TcCLB.504035.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 354,979 - 355,827 (-)	hypothetical protein, conserved	
TcCLB.504035.140	TcCLB.504035.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 351,980 - 354,574 (-)	mismatch repair protein MLH1, putative	
TcCLB.504035.149	TcCLB.504035.149:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 349,604 - 351,435 (-)	kinesin, putative	
TcCLB.504035.21	TcCLB.504035.21:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 382,582 - 383,004 (+)	hypothetical protein	
TcCLB.504035.41	TcCLB.504035.41:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 380,962 - 381,597 (+)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.504035.60	TcCLB.504035.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 369,858 - 370,652 (-)	hypothetical protein, conserved	
TcCLB.504035.70	TcCLB.504035.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 369,034 - 369,621 (-)	cyclophilin, putative	
TcCLB.504035.80	TcCLB.504035.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 368,010 - 368,648 (-)	hypothetical protein, conserved	
TcCLB.504035.84	TcCLB.504035.84:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 367,561 - 367,827 (-)	succinate dehydrogenase subunit	
TcCLB.504035.90	TcCLB.504035.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 364,664 - 367,264 (-)	translation initiation factor IF-2, putative	
TcCLB.504099.10	TcCLB.504099.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 967 - 4,119 (-)	retrotransposon hot spot (RHS) protein, putative	
TcCLB.504099.15	TcCLB.504099.15:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 4,769 - 5,248 (-)	hypothetical protein	
TcCLB.504099.21	TcCLB.504099.21:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 6,114 - 6,599 (-)	N-acetyltransferase complex ARD1 subunit (pseudogene), putative	
TcCLB.504099.26	TcCLB.504099.26:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 6,878 - 7,771 (-)	ATP-dependent DEAD/H RNA helicase (pseudogene), putative	
TcCLB.504099.30	TcCLB.504099.30:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 8,640 - 11,375 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.504099.40	TcCLB.504099.40:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 12,351 - 14,141 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.504099.50	TcCLB.504099.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 16,532 - 18,709 (-)	trans-sialidase, Group II, putative	
TcCLB.504099.70	TcCLB.504099.70:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 19,944 - 22,430 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.504099.80	TcCLB.504099.80:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 25,083 - 25,901 (-)	dispersed gene family protein 1 (DGF-1, pseudogene), putative	
TcCLB.504125.10	TcCLB.504125.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 618,020 - 620,254 (-)	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein, putative (fragment)	
TcCLB.504125.100	TcCLB.504125.100:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 592,721 - 594,184 (-)	sugar transporter (pseudogene), putative	
TcCLB.504125.120	TcCLB.504125.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 589,483 - 591,030 (-)	hypothetical protein, conserved	
TcCLB.504125.20	TcCLB.504125.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 615,665 - 617,842 (-)	hypothetical protein	
TcCLB.504125.30	TcCLB.504125.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 613,039 - 615,222 (-)	ubiquitin carboxyl-terminal hydrolase, putative	
TcCLB.504125.40	TcCLB.504125.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 612,098 - 612,424 (-)	ATPase subunit 9, putative	
TcCLB.504125.50	TcCLB.504125.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 610,313 - 611,194 (-)	mitochondrial carrier protein, putative	
TcCLB.504125.60	TcCLB.504125.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 607,716 - 609,365 (-)	Kinesin-13 3, putative	
TcCLB.504125.64	TcCLB.504125.64:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 604,568 - 606,046 (-)	hypothetical protein	
TcCLB.504125.70	TcCLB.504125.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 601,662 - 603,614 (-)	hypothetical protein, conserved	
TcCLB.504125.80	TcCLB.504125.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 598,083 - 600,326 (-)	hypothetical protein, conserved	
TcCLB.504125.90	TcCLB.504125.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 595,505 - 597,748 (-)	protein kinase, putative	
TcCLB.504241.34	TcCLB.504241.34:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 26,002 - 34,341 (-)	dispersed gene family protein 1 (DGF-1), putative (fragment)	
TcCLB.504241.57	TcCLB.504241.57:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 35,374 - 35,958 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.504241.80	TcCLB.504241.80:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 38,190 - 40,865 (-)	trans-sialidase (pseudogene), putative	
TcCLB.504241.85	TcCLB.504241.85:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 41,949 - 45,188 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.504241.90	TcCLB.504241.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 48,473 - 50,380 (-)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.505789.10	TcCLB.505789.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 311,819 - 313,306 (-)	hypothetical protein, conserved	
TcCLB.505789.20	TcCLB.505789.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 309,527 - 310,987 (-)	hypothetical protein, conserved	
TcCLB.506183.100	TcCLB.506183.100:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 765,754 - 765,826 (+)	C/D small nucleolar RNA (snoRNA), TB8C3C3	
TcCLB.506183.109	TcCLB.506183.109:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 766,362 - 767,601 (+)	dispersed gene family protein 1 (DGF-1, pseudogene), putative	
TcCLB.506183.15	TcCLB.506183.15:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 731,716 - 732,966 (+)	trans-sialidase (pseudogene), putative	
TcCLB.506183.20	TcCLB.506183.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 734,937 - 745,319 (+)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.506183.40	TcCLB.506183.40:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 747,616 - 750,468 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.506183.70	TcCLB.506183.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 756,494 - 757,786 (+)	beta galactofuranosyl glycosyltransferase, putative	
TcCLB.506183.80	TcCLB.506183.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 758,015 - 758,332 (+)	hypothetical protein	
TcCLB.506183.9	TcCLB.506183.9:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 730,260 - 730,952 (-)	pyruvate dehydrogenase (lipoamide) kinase, putative (fragment)	
TcCLB.506183.90	TcCLB.506183.90:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 760,623 - 763,388 (+)	trans-sialidase (pseudogene), putative	
TcCLB.506203.10	TcCLB.506203.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 515,742 - 516,284 (-)	nucleoside transporter 1, putative	
TcCLB.506203.100	TcCLB.506203.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 485,727 - 487,265 (-)	hypothetical protein	
TcCLB.506203.110	TcCLB.506203.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 484,332 - 485,348 (-)	hypothetical protein, conserved	
TcCLB.506203.120	TcCLB.506203.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 477,992 - 483,844 (-)	hypothetical protein, conserved	
TcCLB.506203.129	TcCLB.506203.129:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 474,425 - 477,489 (-)	DNA-directed RNA polymerase, mitochondrial (fragment)	
TcCLB.506203.20	TcCLB.506203.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 514,427 - 515,194 (-)	dynein light chain, putative	
TcCLB.506203.25	TcCLB.506203.25:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 512,202 - 513,857 (-)	hypothetical protein	
TcCLB.506203.30	TcCLB.506203.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 508,762 - 511,923 (-)	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily-related, putative	
TcCLB.506203.40	TcCLB.506203.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 503,013 - 508,085 (-)	hypothetical protein, conserved	
TcCLB.506203.50	TcCLB.506203.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 501,349 - 502,794 (-)	DnaJ chaperone protein, putative	
TcCLB.506203.60	TcCLB.506203.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 499,393 - 500,841 (-)	hypothetical protein, conserved	
TcCLB.506203.70	TcCLB.506203.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 494,318 - 497,470 (-)	pre-mRNA-splicing factor ATP-dependent RNA helicase, putative	
TcCLB.506203.80	TcCLB.506203.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 491,073 - 493,925 (-)	formin-like protein	
TcCLB.506203.90	TcCLB.506203.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 487,527 - 490,277 (-)	hypothetical protein, conserved	
TcCLB.506205.10	TcCLB.506205.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 345,451 - 347,517 (-)	hypothetical protein, conserved	
TcCLB.506205.20	TcCLB.506205.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 344,179 - 344,883 (-)	hypothetical protein	
TcCLB.506205.30	TcCLB.506205.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 341,646 - 342,821 (-)	hypothetical protein, conserved	
TcCLB.506205.40	TcCLB.506205.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 340,012 - 341,346 (-)	protein kinase, putative	
TcCLB.506205.49	TcCLB.506205.49:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 338,985 - 339,210 (-)	hypothetical protein, conserved	
TcCLB.506207.10	TcCLB.506207.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 337,907 - 338,884 (-)	hypothetical protein, conserved	
TcCLB.506207.20	TcCLB.506207.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 333,074 - 337,447 (-)	hypothetical protein, conserved	
TcCLB.506207.30	TcCLB.506207.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 331,403 - 332,494 (-)	hypothetical protein, conserved	
TcCLB.506207.40	TcCLB.506207.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 329,748 - 331,016 (-)	hypothetical protein, conserved	
TcCLB.506207.50	TcCLB.506207.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 328,732 - 329,244 (-)	translationally controlled tumor protein (TCTP), putative	
TcCLB.506243.10	TcCLB.506243.10:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 798,915 - 801,320 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.506243.110	TcCLB.506243.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 777,032 - 778,300 (+)	expression site-associated gene (ESAG-like) protein, putative	
TcCLB.506243.135	TcCLB.506243.135:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 773,124 - 773,576 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.506243.50	TcCLB.506243.50:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 786,038 - 796,435 (+)	dispersed gene family protein 1 (DGF-1, pseudogene), putative	
TcCLB.506243.77	TcCLB.506243.77:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 783,721 - 783,875 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.506243.94	TcCLB.506243.94:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 780,772 - 783,456 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.506399.10	TcCLB.506399.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 296,003 - 296,497 (-)	sigma-adaptin 3, putative	
TcCLB.506399.20	TcCLB.506399.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 294,198 - 295,658 (-)	hypothetical protein, conserved	
TcCLB.506399.30	TcCLB.506399.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 292,151 - 293,980 (-)	hypothetical protein, conserved	
TcCLB.506399.40	TcCLB.506399.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 289,382 - 291,187 (-)	hypothetical protein, conserved	
TcCLB.506399.60	TcCLB.506399.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 284,456 - 285,538 (-)	hypothetical protein, conserved	
TcCLB.506399.70	TcCLB.506399.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 282,243 - 283,208 (-)	hypothetical protein, conserved	
TcCLB.506399.80	TcCLB.506399.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 280,145 - 281,365 (-)	hypothetical protein, conserved	
TcCLB.506399.89	TcCLB.506399.89:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 278,040 - 278,540 (-)	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (fragment)	
TcCLB.506797.10	TcCLB.506797.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 179,143 - 181,914 (+)	hypothetical protein, conserved	
TcCLB.506797.100	TcCLB.506797.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 198,491 - 200,275 (+)	beta-ketoacyl-ACP reductase 2, putative	
TcCLB.506797.110	TcCLB.506797.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 200,506 - 200,946 (+)	hypothetical protein, conserved	
TcCLB.506797.120	TcCLB.506797.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 201,441 - 201,998 (+)	hypothetical protein, conserved	
TcCLB.506797.20	TcCLB.506797.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 182,085 - 184,565 (+)	hypothetical protein	
TcCLB.506797.30	TcCLB.506797.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 184,961 - 186,820 (+)	hypothetical protein	
TcCLB.506797.40	TcCLB.506797.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 187,259 - 188,998 (+)	hypothetical protein, conserved	
TcCLB.506797.50	TcCLB.506797.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 190,611 - 191,870 (+)	cytoskeleton associated protein, putative	
TcCLB.506797.60	TcCLB.506797.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 193,456 - 194,259 (+)	hypothetical protein, conserved	
TcCLB.506797.70	TcCLB.506797.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 194,744 - 195,589 (+)	lysophospholipase, putative	
TcCLB.506797.80	TcCLB.506797.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 195,970 - 196,677 (+)	hypothetical protein, conserved	
TcCLB.506797.90	TcCLB.506797.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 197,012 - 198,469 (+)	short chain dehydrogenase/reductase, putative	
TcCLB.506799.10	TcCLB.506799.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 204,089 - 207,283 (+)	fatty acid transporter protein-like, putative	
TcCLB.506799.100	TcCLB.506799.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 223,124 - 224,374 (+)	mucin-like glycoprotein, putative	
TcCLB.506799.110	TcCLB.506799.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 226,947 - 227,636 (+)	hypothetical protein	
TcCLB.506799.120	TcCLB.506799.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 229,926 - 230,513 (+)	hypothetical protein	
TcCLB.506799.130	TcCLB.506799.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 231,541 - 232,617 (+)	Mucin-associated surface protein (MASP), subgroup S043	
TcCLB.506799.150	TcCLB.506799.150:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 233,633 - 235,129 (+)	surface protease GP63 (pseudogene), putative	
TcCLB.506799.20	TcCLB.506799.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr26-S: 208,558 - 209,691 (+)	mucin-like glycoprotein, putative	
