[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.503909.68	TcCLB.503909.68:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 557,493 - 558,440 (+)	hypothetical protein, conserved	
TcCLB.503909.76	TcCLB.503909.76:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 556,434 - 557,156 (+)	ferric reductase transmembrane protein, putative	
TcCLB.503909.84	TcCLB.503909.84:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 552,837 - 555,929 (+)	calpain-like cysteine peptidase, putative	
TcCLB.503909.90	TcCLB.503909.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 551,197 - 552,132 (+)	hypothetical protein	
TcCLB.504935.10	TcCLB.504935.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 202,300 - 202,986 (-)	Eukaryotic translation initiation factor 4E-4 (fragment)	
TcCLB.504935.20	TcCLB.504935.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 200,519 - 201,364 (-)	hypothetical protein, conserved	
TcCLB.504935.30	TcCLB.504935.30:snoRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 199,961 - 200,030 (-)	H/ACA snoRNA, TC6C1H1	
TcCLB.504935.40	TcCLB.504935.40:snoRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 199,835 - 199,911 (-)	H/ACA snoRNA, TC6C1H2	
TcCLB.504935.50	TcCLB.504935.50:snoRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 199,707 - 199,794 (-)	C/D small nucleolar RNA (snoRNA), TB6C1C3	
TcCLB.505807.10	TcCLB.505807.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 100,823 - 101,623 (-)	cyclophilin, putative	
TcCLB.505807.100	TcCLB.505807.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 115,224 - 116,519 (-)	hypothetical protein, conserved	
TcCLB.505807.110	TcCLB.505807.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 116,885 - 118,726 (-)	alkyl-dihydroxyacetone phosphate synthase, putative	
TcCLB.505807.120	TcCLB.505807.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 119,137 - 121,116 (-)	lysyl-tRNA synthetase, putative	
TcCLB.505807.130	TcCLB.505807.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 122,397 - 123,251 (-)	hypothetical protein, conserved	
TcCLB.505807.140	TcCLB.505807.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 123,745 - 124,794 (-)	hypothetical protein, conserved	
TcCLB.505807.150	TcCLB.505807.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 125,182 - 126,237 (-)	Leucine-rich repeat, ribonuclease inhibitor subtype domain-containing protein	
TcCLB.505807.160	TcCLB.505807.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 126,451 - 128,148 (-)	hypothetical protein, conserved	
TcCLB.505807.180	TcCLB.505807.180:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 129,098 - 130,006 (-)	2-hydroxy-3-oxopropionate reductase, putative	
TcCLB.505807.190	TcCLB.505807.190:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 130,346 - 131,782 (-)	polynucleotide kinase 3'-phosphatase, putative	
TcCLB.505807.20	TcCLB.505807.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 101,828 - 102,517 (-)	hypothetical protein, conserved	
TcCLB.505807.200	TcCLB.505807.200:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 132,080 - 133,774 (-)	hypothetical protein, conserved	
TcCLB.505807.209	TcCLB.505807.209:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 134,008 - 134,343 (-)	hypothetical protein, conserved	
TcCLB.505807.220	TcCLB.505807.220:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 134,871 - 135,905 (-)	ribosomal RNA adenine dimethylase family protein, putative	
TcCLB.505807.230	TcCLB.505807.230:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 136,166 - 136,618 (-)	hypothetical protein	
TcCLB.505807.240	TcCLB.505807.240:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 137,193 - 138,071 (-)	hypothetical protein, conserved	
TcCLB.505807.250	TcCLB.505807.250:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 138,339 - 139,391 (-)	hypothetical protein, conserved	
TcCLB.505807.254	TcCLB.505807.254:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 139,644 - 140,543 (-)	hypothetical protein	
TcCLB.505807.260	TcCLB.505807.260:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 140,823 - 142,502 (-)	hypothetical protein, conserved	
TcCLB.505807.270	TcCLB.505807.270:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 143,031 - 143,765 (-)	ubiquitin hydrolase, putative	
TcCLB.505807.29	TcCLB.505807.29:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 102,858 - 103,283 (-)	hypothetical protein, conserved	
TcCLB.505807.40	TcCLB.505807.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 103,820 - 106,153 (-)	hypothetical protein, conserved	
TcCLB.505807.50	TcCLB.505807.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 106,435 - 107,187 (-)	hypothetical protein, conserved	
TcCLB.505807.54	TcCLB.505807.54:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 107,484 - 108,329 (-)	hypothetical protein, conserved	
TcCLB.505807.60	TcCLB.505807.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 109,341 - 109,973 (-)	hypothetical protein, conserved	
TcCLB.505807.90	TcCLB.505807.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 110,412 - 115,013 (-)	hypothetical protein, conserved	
TcCLB.506941.100	TcCLB.506941.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 644,545 - 647,871 (-)	hypothetical protein, conserved	
TcCLB.506941.120	TcCLB.506941.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 648,187 - 649,509 (-)	hypothetical protein, conserved	
TcCLB.506941.130	TcCLB.506941.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 649,879 - 650,871 (-)	hypothetical protein, conserved	
TcCLB.506941.139	TcCLB.506941.139:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 651,847 - 653,934 (-)	zinc finger protein, putative	
TcCLB.506941.150	TcCLB.506941.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 654,813 - 656,450 (-)	sphingosine 1-phosphate lyase, putative	
TcCLB.506941.159	TcCLB.506941.159:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 657,054 - 658,751 (-)	zinc finger protein, putative	
TcCLB.506941.170	TcCLB.506941.170:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 659,786 - 660,343 (-)	ADP-ribosylation factor-like protein, putative	
TcCLB.506941.180	TcCLB.506941.180:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 660,689 - 661,702 (-)	hypothetical protein, conserved	
TcCLB.506941.194	TcCLB.506941.194:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 662,005 - 671,631 (-)	hypothetical protein, conserved	
TcCLB.506941.20	TcCLB.506941.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 622,155 - 623,747 (-)	tRNA modification enzyme, putative	
TcCLB.506941.210	TcCLB.506941.210:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 671,895 - 672,836 (-)	hypothetical protein, conserved	
TcCLB.506941.220	TcCLB.506941.220:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 673,834 - 674,574 (-)	Present in the outer mitochondrial membrane proteome 31	
TcCLB.506941.229	TcCLB.506941.229:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 674,930 - 676,174 (-)	pre-mRNA cleavage complex II Clp1 protein, putative	
TcCLB.506941.238	TcCLB.506941.238:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 676,471 - 677,202 (-)	hypothetical protein, conserved	
TcCLB.506941.250	TcCLB.506941.250:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 677,694 - 679,829 (-)	hypothetical protein, conserved	
TcCLB.506941.260	TcCLB.506941.260:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 680,694 - 682,634 (-)	hypothetical protein, conserved	
TcCLB.506941.270	TcCLB.506941.270:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 683,157 - 684,092 (-)	DNA-J protein, putative	
TcCLB.506941.280	TcCLB.506941.280:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 684,773 - 685,279 (-)	heat shock 70 kDa protein, mitochondrial precursor, putative	
TcCLB.506941.30	TcCLB.506941.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 624,248 - 626,230 (-)	hypothetical protein, conserved	
TcCLB.506941.40	TcCLB.506941.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 627,016 - 627,858 (-)	hypothetical protein, conserved	
TcCLB.506941.50	TcCLB.506941.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 628,629 - 629,729 (-)	hypothetical protein, conserved	
TcCLB.506941.60	TcCLB.506941.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 630,319 - 633,972 (-)	phospholipid-translocating P-type ATPase (flippase), putative	
TcCLB.506941.70	TcCLB.506941.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 634,486 - 638,952 (-)	hypothetical protein, conserved	
TcCLB.506941.80	TcCLB.506941.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 639,423 - 641,315 (-)	tubulin-tyrosine ligase-like protein, putative	
TcCLB.506941.9	TcCLB.506941.9:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 619,231 - 621,811 (-)	endosomal trafficking protein RME-8, putative	
TcCLB.506941.90	TcCLB.506941.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 641,516 - 644,269 (-)	ATP-dependent DEAD/H DNA helicase recQ family, putative	
TcCLB.506943.10	TcCLB.506943.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 783,082 - 784,269 (-)	mitogen-activated protein kinase 5, putative	
TcCLB.506943.100	TcCLB.506943.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 799,009 - 801,120 (-)	hypothetical protein, conserved	
TcCLB.506943.110	TcCLB.506943.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 801,298 - 801,852 (-)	hypothetical protein	
TcCLB.506943.114	TcCLB.506943.114:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 802,217 - 802,570 (-)	U6 snRNA-associated Sm-like protein LSm5p	
TcCLB.506943.120	TcCLB.506943.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 802,811 - 803,689 (-)	hypothetical protein, conserved	
TcCLB.506943.130	TcCLB.506943.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 804,183 - 804,587 (-)	hypothetical protein, conserved	
TcCLB.506943.150	TcCLB.506943.150:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 805,256 - 806,398 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.506943.160	TcCLB.506943.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 806,813 - 808,321 (-)	eukaryotic translation initiation factor 3 subunit d	
TcCLB.506943.20	TcCLB.506943.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 784,528 - 786,051 (-)	hypothetical protein, conserved	
TcCLB.506943.23	TcCLB.506943.23:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 786,217 - 786,792 (-)	hypothetical protein, conserved	
TcCLB.506943.27	TcCLB.506943.27:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 787,235 - 787,648 (-)	hypothetical protein, conserved	
TcCLB.506943.30	TcCLB.506943.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 788,134 - 789,168 (-)	hypothetical protein, conserved	
TcCLB.506943.4	TcCLB.506943.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 781,235 - 782,262 (-)	aldehyde dehydrogenase, putative	
TcCLB.506943.40	TcCLB.506943.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 789,874 - 790,548 (-)	hypothetical protein, conserved	
TcCLB.506943.50	TcCLB.506943.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 791,056 - 792,135 (-)	glyceraldehyde 3-phosphate dehydrogenase, putative	
TcCLB.506943.60	TcCLB.506943.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 792,640 - 793,719 (-)	glyceraldehyde 3-phosphate dehydrogenase, putative	
TcCLB.506943.69	TcCLB.506943.69:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 794,029 - 794,829 (-)	hypothetical protein, conserved	
TcCLB.506943.80	TcCLB.506943.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 796,849 - 798,036 (-)	hypothetical protein, conserved	
TcCLB.506943.90	TcCLB.506943.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 798,261 - 798,758 (-)	hypothetical protein, conserved	
TcCLB.506945.10	TcCLB.506945.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 888,161 - 889,132 (+)	hypothetical protein, conserved	
TcCLB.506945.100	TcCLB.506945.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 910,149 - 911,462 (+)	hypothetical protein, conserved	
TcCLB.506945.105	TcCLB.506945.105:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 911,750 - 912,124 (+)	zinc-binding protein (Yippee), putative	
TcCLB.506945.110	TcCLB.506945.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 912,519 - 913,676 (+)	casein kinase 1 isoform 2, putative	
TcCLB.506945.120	TcCLB.506945.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 914,021 - 914,797 (+)	chromosomal passenger protein, putative	
TcCLB.506945.140	TcCLB.506945.140:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 915,223 - 916,761 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.506945.150	TcCLB.506945.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 917,039 - 917,851 (+)	hypothetical protein	
TcCLB.506945.160	TcCLB.506945.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 918,093 - 919,277 (+)	S-adenosylmethionine synthetase, putative	
TcCLB.506945.170	TcCLB.506945.170:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 919,689 - 920,432 (+)	thiosulfate sulfurtransferase, mitochondrial, putative	
TcCLB.506945.180	TcCLB.506945.180:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 920,560 - 922,020 (+)	hypothetical protein, conserved	
TcCLB.506945.190	TcCLB.506945.190:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 922,264 - 923,781 (+)	cytochrome p450-like protein, putative	
TcCLB.506945.20	TcCLB.506945.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 890,728 - 892,311 (+)	PAS-domain containing phosphoglycerate kinase, putative	
TcCLB.506945.200	TcCLB.506945.200:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 924,615 - 925,112 (+)	mago nashi-like protein, putative	
TcCLB.506945.210	TcCLB.506945.210:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 925,360 - 926,289 (+)	Zinc finger CCCH domain-containing protein 47	
TcCLB.506945.220	TcCLB.506945.220:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 926,701 - 928,851 (+)	serine/arginine-rich protein specific kinase SRPK, putative	
TcCLB.506945.230	TcCLB.506945.230:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 929,365 - 929,799 (+)	40S ribosomal protein S14	
TcCLB.506945.240	TcCLB.506945.240:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 930,036 - 930,587 (+)	ATP synthase, epsilon chain, putative	
TcCLB.506945.250	TcCLB.506945.250:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 930,879 - 932,120 (+)	hypothetical protein, conserved	
TcCLB.506945.260	TcCLB.506945.260:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 932,501 - 933,628 (+)	hypothetical protein, conserved	
TcCLB.506945.270	TcCLB.506945.270:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 934,142 - 934,777 (+)	cyclin, putative	
TcCLB.506945.280	TcCLB.506945.280:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 935,394 - 937,055 (+)	Component of motile flagella protein 46	
TcCLB.506945.290	TcCLB.506945.290:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 937,239 - 937,853 (+)	ribosomal protein L15, putative	
TcCLB.506945.30	TcCLB.506945.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 892,971 - 895,853 (+)	CAS/CSE/importin domain protein, putative	
TcCLB.506945.300	TcCLB.506945.300:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 938,193 - 938,867 (+)	V-type ATPase, C subunit, putative	
TcCLB.506945.310	TcCLB.506945.310:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 939,155 - 939,643 (+)	hypothetical protein, conserved	
TcCLB.506945.320	TcCLB.506945.320:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 939,864 - 941,225 (+)	hypothetical protein, conserved	
TcCLB.506945.330	TcCLB.506945.330:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 941,789 - 943,507 (+)	hypothetical protein, conserved	
TcCLB.506945.340	TcCLB.506945.340:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 944,710 - 947,169 (+)	hypothetical protein, conserved	
TcCLB.506945.350	TcCLB.506945.350:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 948,150 - 950,711 (+)	serine/threonine protein kinase, putative	
TcCLB.506945.359	TcCLB.506945.359:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 951,172 - 953,470 (+)	damage-specific DNA binding protein, putative	
TcCLB.506945.40	TcCLB.506945.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 897,066 - 898,937 (+)	hypothetical protein, conserved	
TcCLB.506945.50	TcCLB.506945.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 899,948 - 902,350 (+)	hypothetical protein, conserved	
TcCLB.506945.70	TcCLB.506945.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 902,813 - 905,017 (+)	protein mkt1, putative	
TcCLB.506945.80	TcCLB.506945.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 907,197 - 909,296 (+)	DNA ligase I, putative	
TcCLB.506945.90	TcCLB.506945.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 909,556 - 910,038 (+)	hypothetical protein, conserved	
TcCLB.507923.10	TcCLB.507923.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 414,316 - 415,314 (+)	L-threonine 3-dehydrogenase, putative	
TcCLB.507923.20	TcCLB.507923.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 413,112 - 413,975 (+)	U3 small nuclear ribonucleoprotein (snRNP), putative	
TcCLB.507923.30	TcCLB.507923.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 409,614 - 412,868 (+)	vacuolar assembly protein vps41, putative	
TcCLB.507923.40	TcCLB.507923.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 408,103 - 408,993 (+)	hypothetical protein, conserved	
TcCLB.507925.10	TcCLB.507925.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 407,115 - 407,579 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.507925.20	TcCLB.507925.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 402,215 - 406,552 (+)	hypothetical protein, conserved	
TcCLB.507925.30	TcCLB.507925.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 401,346 - 401,981 (+)	hypothetical protein, conserved	
TcCLB.507925.40	TcCLB.507925.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 399,711 - 400,613 (+)	pyridoxal kinase, putative	
TcCLB.507925.50	TcCLB.507925.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 393,707 - 399,298 (+)	hypothetical protein, conserved	
TcCLB.507925.60	TcCLB.507925.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 391,754 - 393,292 (+)	calcium-binding protein, putative	
TcCLB.507925.69	TcCLB.507925.69:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 390,387 - 390,950 (+)	hypothetical protein, conserved	
TcCLB.507927.10	TcCLB.507927.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 296,358 - 297,590 (+)	hypothetical protein, conserved	
TcCLB.507927.100	TcCLB.507927.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 279,464 - 282,016 (+)	hypothetical protein	
TcCLB.507927.20	TcCLB.507927.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 293,117 - 295,786 (+)	mitochondrial oligo_U binding protein TBRGG1, putative	
TcCLB.507927.30	TcCLB.507927.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 292,359 - 292,805 (+)	hypothetical protein, conserved	
TcCLB.507927.4	TcCLB.507927.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr32-S: 297,999 - 298,687 (+)	rac serine-threonine kinase, putative	
