[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.506127.70	TcCLB.506127.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 618,678 - 621,326 (+)	hypothetical protein	
TcCLB.506127.80	TcCLB.506127.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 616,913 - 618,391 (+)	molybdopterin synthase sulphurylase-like protein, putative	
TcCLB.506127.9	TcCLB.506127.9:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 632,437 - 632,782 (+)	phosphoglycerate kinase, putative	
TcCLB.506127.90	TcCLB.506127.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 612,942 - 616,493 (+)	hypothetical protein, conserved	
TcCLB.506147.10	TcCLB.506147.10:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,187,595 - 1,187,674 (-)	C/D small nucleolar RNA (snoRNA), TB9C2C6	
TcCLB.506147.100	TcCLB.506147.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,168,921 - 1,171,146 (-)	Spindle assembly abnormal protein 6 homolog	
TcCLB.506147.11	TcCLB.506147.11:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,187,393 - 1,187,463 (-)	H/ACA snoRNA, TC9C2H1	
TcCLB.506147.110	TcCLB.506147.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,165,030 - 1,168,236 (-)	Flagellum attachment zone protein 4	
TcCLB.506147.12	TcCLB.506147.12:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,187,216 - 1,187,282 (-)	H/ACA snoRNA, TC9C2H2	
TcCLB.506147.120	TcCLB.506147.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,163,438 - 1,164,193 (-)	hypothetical protein, conserved	
TcCLB.506147.13	TcCLB.506147.13:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,187,100 - 1,187,192 (-)	C/D small nucleolar RNA (snoRNA), TB9C2C7	
TcCLB.506147.130	TcCLB.506147.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,162,614 - 1,163,069 (-)	hypothetical protein, conserved	
TcCLB.506147.14	TcCLB.506147.14:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,186,869 - 1,186,977 (-)	C/D small nucleolar RNA (snoRNA), TB9C2C1	
TcCLB.506147.140	TcCLB.506147.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,160,619 - 1,162,217 (-)	hypothetical protein, conserved	
TcCLB.506147.15	TcCLB.506147.15:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,186,687 - 1,186,771 (-)	C/D small nucleolar RNA (snoRNA), TB9C2C2	
TcCLB.506147.150	TcCLB.506147.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,158,412 - 1,160,187 (-)	hypothetical protein, conserved	
TcCLB.506147.16	TcCLB.506147.16:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,186,553 - 1,186,649 (-)	C/D small nucleolar RNA (snoRNA), TB9C2C3	
TcCLB.506147.160	TcCLB.506147.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,156,801 - 1,157,835 (-)	hypothetical protein, conserved	
TcCLB.506147.17	TcCLB.506147.17:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,186,405 - 1,186,479 (-)	C/D small nucleolar RNA (snoRNA), TB9C2C4	
TcCLB.506147.170	TcCLB.506147.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,152,526 - 1,156,299 (-)	hypothetical protein, conserved	
TcCLB.506147.18	TcCLB.506147.18:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,186,253 - 1,186,348 (-)	C/D small nucleolar RNA (snoRNA), TB9C2C5	
TcCLB.506147.180	TcCLB.506147.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,144,900 - 1,151,613 (-)	DNA polymerase epsilon catalytic subunit, putative	
TcCLB.506147.184	TcCLB.506147.184:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,144,065 - 1,144,409 (-)	hypothetical protein, conserved	
TcCLB.506147.19	TcCLB.506147.19:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,186,051 - 1,186,130 (-)	C/D small nucleolar RNA (snoRNA), TB9C2C6	
TcCLB.506147.190	TcCLB.506147.190:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,139,946 - 1,141,526 (-)	hypothetical protein, conserved	
TcCLB.506147.20	TcCLB.506147.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,184,709 - 1,185,803 (-)	hypothetical protein	
TcCLB.506147.200	TcCLB.506147.200:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,137,907 - 1,139,010 (-)	hypothetical protein, conserved	
TcCLB.506147.210	TcCLB.506147.210:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,137,053 - 1,137,520 (-)	hypothetical protein, conserved	
TcCLB.506147.220	TcCLB.506147.220:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,136,085 - 1,136,699 (-)	hypothetical protein, conserved	
TcCLB.506147.30	TcCLB.506147.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,181,398 - 1,183,566 (-)	synaptojanin (N-terminal domain), putative	
TcCLB.506147.40	TcCLB.506147.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,179,079 - 1,180,674 (-)	hypothetical protein	
TcCLB.506147.50	TcCLB.506147.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,177,224 - 1,178,018 (-)	hypothetical protein, conserved	
TcCLB.506147.60	TcCLB.506147.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,174,879 - 1,175,697 (-)	3-demethylubiquinone-9 3-methyltransferase, putative	
TcCLB.506147.70	TcCLB.506147.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,173,459 - 1,174,484 (-)	hypothetical protein, conserved	
TcCLB.506147.80	TcCLB.506147.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,172,219 - 1,172,725 (-)	Present in the outer mitochondrial membrane proteome 6	
TcCLB.506147.9	TcCLB.506147.9:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 1,187,940 - 1,188,329 (-)	prostaglandin F2alpha synthase	
TcCLB.506365.20	TcCLB.506365.20:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 388,628 - 390,952 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.506367.10	TcCLB.506367.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 394,619 - 394,978 (-)	isovaleryl-coA dehydrogenase, putative (fragment)	
TcCLB.506367.100	TcCLB.506367.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 412,711 - 413,838 (-)	hypothetical protein, conserved	
TcCLB.506367.120	TcCLB.506367.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 414,115 - 416,766 (-)	hypothetical protein, conserved	
TcCLB.506367.130	TcCLB.506367.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 417,124 - 417,705 (-)	hypothetical protein, conserved	
TcCLB.506367.140	TcCLB.506367.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 418,065 - 420,539 (-)	hypothetical protein, conserved	
TcCLB.506367.160	TcCLB.506367.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 420,999 - 422,186 (-)	hypothetical protein, conserved	
TcCLB.506367.170	TcCLB.506367.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 422,702 - 424,075 (-)	hypothetical protein	
TcCLB.506367.174	TcCLB.506367.174:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 424,559 - 424,966 (-)	hypothetical protein, conserved	
TcCLB.506367.180	TcCLB.506367.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 425,641 - 426,387 (-)	vesicular transport protein (CDC48 homologue), putative	
TcCLB.506367.20	TcCLB.506367.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 395,373 - 396,947 (-)	hypothetical protein, conserved	
TcCLB.506367.30	TcCLB.506367.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 397,585 - 398,580 (-)	1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative	
TcCLB.506367.40	TcCLB.506367.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 398,908 - 400,392 (-)	hypothetical protein, conserved	
TcCLB.506367.50	TcCLB.506367.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 400,803 - 404,192 (-)	hypothetical protein, conserved	
TcCLB.506367.60	TcCLB.506367.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 405,185 - 408,196 (-)	vacuolar protein sorting protein 16, putative	
TcCLB.506367.70	TcCLB.506367.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 408,448 - 409,476 (-)	hypothetical protein, conserved	
TcCLB.506367.80	TcCLB.506367.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 410,796 - 411,536 (-)	hypothetical protein	
TcCLB.506367.89	TcCLB.506367.89:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr39-S: 411,731 - 412,417 (-)	hypothetical protein, conserved	
