[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.504055.60	TcCLB.504055.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 893,350 - 894,003 (+)	hypothetical protein, conserved	
TcCLB.504055.81	TcCLB.504055.81:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 894,503 - 895,180 (+)	ubiquitin-conjugating enzyme E2, putative	
TcCLB.504055.83	TcCLB.504055.83:tRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 895,775 - 895,854 (-)	tRNA-Leu:anticodon TAG	
TcCLB.504055.85	TcCLB.504055.85:tRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 895,937 - 896,017 (+)	tRNA-Ser:anticodon TGA	
TcCLB.504055.87	TcCLB.504055.87:tRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 896,045 - 896,117 (-)	tRNA-Met:anticodon CAT#1	
TcCLB.504055.89	TcCLB.504055.89:tRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 896,201 - 896,272 (+)	tRNA-Glu:anticodon CTC	
TcCLB.504055.91	TcCLB.504055.91:tRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 896,357 - 896,429 (+)	tRNA-Met:anticodon CAT#1	
TcCLB.504055.93	TcCLB.504055.93:tRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 896,466 - 896,551 (-)	tRNA-Tyr:anticodon GTA	
TcCLB.504055.95	TcCLB.504055.95:tRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 896,650 - 896,723 (+)	tRNA-Val:anticodon AAC	
TcCLB.504057.104	TcCLB.504057.104:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 423,286 - 424,713 (-)	phosphatidylinositol phosphate kinase alpha	
TcCLB.504057.11	TcCLB.504057.11:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 394,670 - 398,101 (-)	phospholipid-translocating ATPase, putative	
TcCLB.504057.110	TcCLB.504057.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 427,003 - 429,309 (-)	ribosomal RNA processing protein 6, putative	
TcCLB.504057.120	TcCLB.504057.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 429,933 - 431,009 (-)	lipophosphoglycan biosynthetic protein 2, putative	
TcCLB.504057.130	TcCLB.504057.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 432,026 - 433,777 (-)	hypothetical protein, conserved	
TcCLB.504057.140	TcCLB.504057.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 435,060 - 436,217 (-)	ADP/ATP mitochondrial carrier protein, putative	
TcCLB.504057.145	TcCLB.504057.145:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 436,908 - 437,447 (-)	cytochrome b5-like Heme/Steroid binding domain containing protein, putative	
TcCLB.504057.150	TcCLB.504057.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 437,953 - 439,413 (-)	hypothetical protein, conserved	
TcCLB.504057.160	TcCLB.504057.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 439,742 - 440,620 (-)	hypothetical protein, conserved	
TcCLB.504057.170	TcCLB.504057.170:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 441,371 - 443,356 (-)	protein kinase, putative	
TcCLB.504057.178	TcCLB.504057.178:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 443,799 - 444,362 (-)	hypothetical protein, conserved	
TcCLB.504057.21	TcCLB.504057.21:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 399,227 - 399,832 (-)	hypothetical protein, conserved	
TcCLB.504057.30	TcCLB.504057.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 400,236 - 403,235 (-)	hypothetical protein, conserved	
TcCLB.504057.40	TcCLB.504057.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 407,345 - 408,850 (-)	NAD dependent epimerase/dehydratase family, putative	
TcCLB.504057.45	TcCLB.504057.45:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 409,590 - 410,870 (-)	hypothetical protein, conserved	
TcCLB.504057.50	TcCLB.504057.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 411,422 - 412,762 (-)	hypothetical protein, conserved	
TcCLB.504057.60	TcCLB.504057.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 413,110 - 414,711 (-)	hypothetical protein, conserved	
TcCLB.504057.65	TcCLB.504057.65:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 414,950 - 415,906 (-)	hypothetical protein, conserved	
TcCLB.504057.70	TcCLB.504057.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 416,428 - 417,078 (-)	hypothetical protein, conserved	
TcCLB.504057.80	TcCLB.504057.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 417,310 - 418,677 (-)	Present in the outer mitochondrial membrane proteome 28	
TcCLB.504057.90	TcCLB.504057.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 419,499 - 420,257 (-)	hypothetical protein, conserved	
TcCLB.504057.97	TcCLB.504057.97:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 420,740 - 421,834 (-)	hypothetical protein, conserved	
TcCLB.504129.10	TcCLB.504129.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 1,009,633 - 1,010,034 (-)	hypothetical protein, conserved	
TcCLB.504129.20	TcCLB.504129.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 1,006,762 - 1,009,275 (-)	hypothetical protein, conserved	
TcCLB.504129.30	TcCLB.504129.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 1,005,028 - 1,006,377 (-)	hypothetical protein, conserved	
TcCLB.504129.40	TcCLB.504129.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 1,003,920 - 1,004,768 (-)	hypothetical protein, conserved	
TcCLB.504129.50	TcCLB.504129.50:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 1,002,832 - 1,003,581 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.505987.10	TcCLB.505987.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 280,301 - 281,383 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.505987.20	TcCLB.505987.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 282,137 - 285,040 (-)	hypothetical protein	
TcCLB.505987.30	TcCLB.505987.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 285,414 - 286,991 (-)	hypothetical protein, conserved	
TcCLB.505987.41	TcCLB.505987.41:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 287,308 - 287,784 (-)	hypothetical protein, conserved	
TcCLB.505987.50	TcCLB.505987.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 288,586 - 289,665 (-)	adenosine kinase, putative	
TcCLB.505987.60	TcCLB.505987.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 290,125 - 291,540 (-)	hypothetical protein	
TcCLB.505987.70	TcCLB.505987.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 291,699 - 292,382 (-)	phosphatidylinositol 4-kinase, putative	
TcCLB.505989.100	TcCLB.505989.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 336,340 - 336,951 (-)	hypothetical protein, conserved	
TcCLB.505989.110	TcCLB.505989.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 337,592 - 338,356 (-)	amidinotransferase, putative	
TcCLB.505989.70	TcCLB.505989.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 324,939 - 326,570 (-)	surface protease GP63, putative	
TcCLB.505989.74	TcCLB.505989.74:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 328,703 - 331,444 (-)	peroxisome biogenesis factor 1, putative	
TcCLB.505989.78	TcCLB.505989.78:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 331,749 - 332,687 (-)	hypothetical protein, conserved	
TcCLB.505989.82	TcCLB.505989.82:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 333,140 - 334,519 (-)	ruvB-like DNA helicase, putative	
TcCLB.505989.90	TcCLB.505989.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 334,783 - 336,153 (-)	hypothetical protein, conserved	
TcCLB.506097.9	TcCLB.506097.9:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 219,942 - 225,452 (+)	dynein heavy chain, putative (fragment)	
TcCLB.506197.10	TcCLB.506197.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 1,063,989 - 1,065,662 (+)	hypothetical protein, conserved (fragment)	
TcCLB.506265.10	TcCLB.506265.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 829,343 - 830,392 (+)	hypothetical protein, conserved	
TcCLB.506265.100	TcCLB.506265.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 855,963 - 860,162 (+)	ATP-dependent RNA helicase, putative	
TcCLB.506265.110	TcCLB.506265.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 860,698 - 862,047 (+)	hypothetical protein, conserved	
TcCLB.506265.114	TcCLB.506265.114:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 862,343 - 863,002 (+)	Enriched in surface-labeled proteome protein 11, putative	
TcCLB.506265.120	TcCLB.506265.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 863,982 - 865,697 (+)	hypothetical protein, conserved	
TcCLB.506265.130	TcCLB.506265.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 867,298 - 867,756 (+)	hypothetical protein, conserved	
TcCLB.506265.140	TcCLB.506265.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 869,186 - 870,532 (+)	hypothetical protein, conserved	
TcCLB.506265.150	TcCLB.506265.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 870,898 - 871,368 (+)	hypothetical protein, conserved	
TcCLB.506265.160	TcCLB.506265.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 871,674 - 872,429 (+)	hypothetical protein, conserved	
TcCLB.506265.170	TcCLB.506265.170:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 872,768 - 873,820 (+)	hypothetical protein, conserved	
TcCLB.506265.180	TcCLB.506265.180:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 873,979 - 875,265 (+)	hypothetical protein, conserved	
TcCLB.506265.190	TcCLB.506265.190:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 875,566 - 878,403 (+)	hypothetical protein, conserved	
TcCLB.506265.20	TcCLB.506265.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 830,982 - 839,171 (+)	hypothetical protein, conserved	
TcCLB.506265.200	TcCLB.506265.200:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 878,810 - 879,604 (+)	hypothetical protein, conserved	
TcCLB.506265.209	TcCLB.506265.209:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 880,050 - 880,391 (+)	hypothetical protein, conserved (fragment)	
TcCLB.506265.30	TcCLB.506265.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 839,582 - 842,356 (+)	mitochondrial DNA polymerase I protein A, putative	
TcCLB.506265.40	TcCLB.506265.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 842,740 - 843,081 (+)	hypothetical protein, conserved	
TcCLB.506265.45	TcCLB.506265.45:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 843,360 - 844,142 (+)	chaperone DNAJ protein, putative	
TcCLB.506265.50	TcCLB.506265.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 844,891 - 845,493 (+)	hypothetical protein, conserved	
TcCLB.506265.60	TcCLB.506265.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 845,867 - 849,733 (+)	hypothetical protein, conserved	
TcCLB.506265.70	TcCLB.506265.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 850,279 - 852,525 (+)	hypothetical protein, conserved	
TcCLB.506265.80	TcCLB.506265.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 853,535 - 854,782 (+)	hypothetical protein, conserved	
TcCLB.506265.90	TcCLB.506265.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 855,024 - 855,644 (+)	hypothetical protein, conserved	
TcCLB.506405.10	TcCLB.506405.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 248,660 - 250,417 (-)	phosphomannomutase-like protein, putative	
TcCLB.506405.100	TcCLB.506405.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 264,255 - 267,533 (-)	hypothetical protein, conserved	
TcCLB.506405.110	TcCLB.506405.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 267,755 - 268,363 (-)	ribosomal protein L13, putative	
TcCLB.506405.120	TcCLB.506405.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 269,078 - 270,910 (-)	V-type ATPase, A subunit, putative	
TcCLB.506405.140	TcCLB.506405.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 271,795 - 273,681 (-)	hypothetical protein, conserved	
TcCLB.506405.149	TcCLB.506405.149:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 274,045 - 274,524 (-)	ribosomal protein L21E (60S), putative	
TcCLB.506405.20	TcCLB.506405.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 250,927 - 251,550 (-)	hypothetical protein, conserved	
TcCLB.506405.30	TcCLB.506405.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 252,127 - 253,245 (-)	actin-like protein, putative	
TcCLB.506405.4	TcCLB.506405.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 245,616 - 248,258 (-)	hypothetical protein, conserved (fragment)	
TcCLB.506405.40	TcCLB.506405.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 253,523 - 254,539 (-)	hypothetical protein, conserved	
TcCLB.506405.43	TcCLB.506405.43:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 255,885 - 256,577 (-)	hypothetical protein, conserved	
TcCLB.506405.50	TcCLB.506405.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 257,218 - 258,693 (-)	serine-palmitoyl-CoA transferase, putative	
TcCLB.506405.60	TcCLB.506405.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 259,007 - 260,095 (-)	hypothetical protein, conserved	
TcCLB.506405.70	TcCLB.506405.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 260,336 - 261,151 (-)	hypothetical protein, conserved	
TcCLB.506405.80	TcCLB.506405.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 261,576 - 262,151 (-)	hypothetical protein, conserved	
TcCLB.506405.90	TcCLB.506405.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 262,672 - 264,207 (-)	hypothetical protein, conserved	
TcCLB.506631.10	TcCLB.506631.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 671,861 - 672,631 (+)	hypothetical protein, conserved	
TcCLB.506631.20	TcCLB.506631.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 672,982 - 674,901 (+)	cardiolipin synthetase, putative	
TcCLB.506631.30	TcCLB.506631.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 676,079 - 677,419 (+)	hypothetical protein, conserved	
TcCLB.506631.40	TcCLB.506631.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 677,942 - 681,073 (+)	hypothetical protein, conserved	
TcCLB.506631.50	TcCLB.506631.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 681,590 - 681,802 (+)	hypothetical protein, conserved (fragment)	
TcCLB.506633.10	TcCLB.506633.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 687,602 - 688,420 (+)	protein kinase, putative	
TcCLB.506633.100	TcCLB.506633.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 708,339 - 709,067 (+)	hypothetical protein, conserved	
TcCLB.506633.109	TcCLB.506633.109:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 709,402 - 710,700 (+)	hypothetical protein (fragment)	
TcCLB.506633.20	TcCLB.506633.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 689,358 - 694,220 (+)	hypothetical protein, conserved	
TcCLB.506633.30	TcCLB.506633.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 694,858 - 697,992 (+)	hypothetical protein, conserved	
TcCLB.506633.74	TcCLB.506633.74:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 703,085 - 703,627 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.506633.80	TcCLB.506633.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 704,420 - 705,196 (+)	hypothetical protein, conserved	
TcCLB.506633.90	TcCLB.506633.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 705,448 - 707,319 (+)	folate/pteridine transporter, putative	
TcCLB.506635.10	TcCLB.506635.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 717,577 - 718,626 (+)	hypothetical protein (pseudogene)	
TcCLB.506635.100	TcCLB.506635.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 742,561 - 744,876 (+)	ATP dependent DEAD-box helicase, putative	
TcCLB.506635.104	TcCLB.506635.104:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 745,203 - 745,733 (+)	hypothetical protein	
TcCLB.506635.110	TcCLB.506635.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 745,988 - 747,265 (+)	kinesin-like protein, putative	
TcCLB.506635.120	TcCLB.506635.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 748,776 - 751,007 (+)	kinesin, putative	
TcCLB.506635.130	TcCLB.506635.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 751,668 - 752,126 (+)	hypothetical protein, conserved	
TcCLB.506635.139	TcCLB.506635.139:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 752,664 - 753,116 (+)	kasal-type serpin (pseudogene), putative	
TcCLB.506635.20	TcCLB.506635.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 718,994 - 721,579 (+)	ATP-dependent RNA helicase, putative	
TcCLB.506635.30	TcCLB.506635.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 722,372 - 726,034 (+)	hypothetical protein, conserved	
TcCLB.506635.40	TcCLB.506635.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 726,800 - 728,371 (+)	hypothetical protein, conserved	
TcCLB.506635.44	TcCLB.506635.44:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 729,075 - 729,362 (+)	hypothetical protein, conserved	
TcCLB.506635.50	TcCLB.506635.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 730,432 - 732,957 (+)	hypothetical protein	
TcCLB.506635.60	TcCLB.506635.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 733,745 - 734,440 (+)	pyroglutamyl-peptidase I, putative	
TcCLB.506635.70	TcCLB.506635.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr34-S: 735,076 - 737,193 (+)	hypothetical protein, conserved	
