[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.506609.93	TcCLB.506609.93:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 627,785 - 628,270 (-)	trans-sialidase (pseudogene), putative	
TcCLB.506667.10	TcCLB.506667.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 525,421 - 526,428 (+)	Mucin-associated surface protein (MASP), subgroup S104	
TcCLB.506667.110	TcCLB.506667.110:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 548,948 - 551,038 (+)	trans-sialidase (pseudogene), putative	
TcCLB.506667.120	TcCLB.506667.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 552,546 - 553,985 (+)	Mucin-associated surface protein (MASP), subgroup S089	
TcCLB.506667.130	TcCLB.506667.130:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 554,570 - 555,373 (+)	surface protease GP63 (pseudogene), putative	
TcCLB.506667.140	TcCLB.506667.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 555,500 - 556,441 (+)	hypothetical protein	
TcCLB.506667.160	TcCLB.506667.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 558,770 - 561,205 (+)	trans-sialidase, Group V, putative	
TcCLB.506667.170	TcCLB.506667.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 562,441 - 563,220 (+)	hypothetical protein	
TcCLB.506667.180	TcCLB.506667.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 563,714 - 564,166 (+)	hypothetical protein	
TcCLB.506667.20	TcCLB.506667.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 528,818 - 529,567 (+)	hypothetical protein	
TcCLB.506667.30	TcCLB.506667.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 530,279 - 531,286 (+)	90 kDa surface protein, putative	
TcCLB.506667.40	TcCLB.506667.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 531,850 - 532,716 (+)	Mucin-associated surface protein (MASP), subgroup S002	
TcCLB.506667.5	TcCLB.506667.5:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 523,744 - 524,283 (+)	surface protease GP63 (pseudogene), putative	
TcCLB.506667.50	TcCLB.506667.50:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 534,024 - 536,567 (+)	trans-sialidase (pseudogene), putative	
TcCLB.506667.70	TcCLB.506667.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 540,331 - 541,203 (+)	mucin TcMUCII, putative	
TcCLB.506667.80	TcCLB.506667.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 541,646 - 542,527 (+)	Mucin-associated surface protein (MASP), subgroup S002	
TcCLB.506667.90	TcCLB.506667.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 543,824 - 546,370 (+)	trans-sialidase, Group V, putative	
TcCLB.506677.10	TcCLB.506677.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 118,730 - 119,626 (+)	ubiquitin-like protein, putative	
TcCLB.506677.20	TcCLB.506677.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 119,985 - 120,920 (+)	cdc2-related kinase 3, putative	
TcCLB.506677.30	TcCLB.506677.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 121,373 - 122,128 (+)	hypothetical protein, conserved	
TcCLB.506677.39	TcCLB.506677.39:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 122,615 - 124,925 (+)	Elongation factor G1, mitochondrial, putative	
TcCLB.506677.4	TcCLB.506677.4:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 118,182 - 118,484 (+)	hypothetical protein, conserved	
TcCLB.508099.20	TcCLB.508099.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 573,597 - 574,586 (-)	serine-alanine-and proline-rich protein, putative	
TcCLB.508099.30	TcCLB.508099.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 575,301 - 576,203 (-)	hypothetical protein	
TcCLB.508099.40	TcCLB.508099.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 576,247 - 576,693 (-)	hypothetical protein	
TcCLB.508099.50	TcCLB.508099.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 578,298 - 578,735 (-)	trans-sialidase, putative	
TcCLB.508099.9	TcCLB.508099.9:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 571,975 - 573,033 (-)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.508101.9	TcCLB.508101.9:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 578,836 - 580,806 (-)	trans-sialidase, putative (fragment)	
TcCLB.508103.14	TcCLB.508103.14:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 591,283 - 591,642 (-)	trans-sialidase, putative (fragment)	
TcCLB.508103.30	TcCLB.508103.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 594,229 - 596,823 (-)	trans-sialidase, Group V, putative	
TcCLB.508107.20	TcCLB.508107.20:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 628,374 - 628,874 (-)	trans-sialidase (pseudogene), putative	
TcCLB.508107.30	TcCLB.508107.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 631,382 - 634,246 (-)	trans-sialidase, Group VI, putative	
TcCLB.508109.10	TcCLB.508109.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 635,537 - 636,472 (-)	Mucin-associated surface protein (MASP), subgroup S045	
TcCLB.508109.14	TcCLB.508109.14:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 636,558 - 637,205 (-)	mucin TcMUCII, putative	
TcCLB.508109.20	TcCLB.508109.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 642,618 - 643,220 (+)	mucin TcMUCII, putative	
TcCLB.508109.30	TcCLB.508109.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 643,769 - 644,758 (+)	Mucin-associated surface protein (MASP), subgroup S104	
TcCLB.508109.50	TcCLB.508109.50:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 645,735 - 648,458 (+)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.508109.60	TcCLB.508109.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 649,424 - 652,210 (+)	trans-sialidase, Group V, putative	
TcCLB.508109.70	TcCLB.508109.70:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 654,111 - 654,962 (+)	hypothetical protein (pseudogene)	
TcCLB.508145.10	TcCLB.508145.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 398,297 - 398,653 (+)	RNA-binding protein, putative	
TcCLB.508145.20	TcCLB.508145.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 399,260 - 399,616 (+)	RNA-binding protein, putative	
TcCLB.508145.30	TcCLB.508145.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 400,214 - 400,570 (+)	RNA-binding protein, putative	
TcCLB.508145.40	TcCLB.508145.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 401,361 - 401,672 (+)	hypothetical protein, conserved	
TcCLB.508145.49	TcCLB.508145.49:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 402,751 - 408,806 (+)	hypothetical protein, conserved	
TcCLB.508147.140	TcCLB.508147.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 485,302 - 485,832 (+)	mucin TcMUCII, putative	
TcCLB.508147.150	TcCLB.508147.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 486,367 - 487,530 (+)	Mucin-associated surface protein (MASP), subgroup S008	
TcCLB.508147.159	TcCLB.508147.159:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 490,804 - 494,153 (+)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.508147.20	TcCLB.508147.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 460,870 - 463,665 (+)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.508147.45	TcCLB.508147.45:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 466,842 - 470,042 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.508147.70	TcCLB.508147.70:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 470,757 - 472,775 (+)	trans-sialidase (pseudogene), putative	
TcCLB.508147.75	TcCLB.508147.75:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 474,885 - 475,706 (+)	hypothetical protein	
TcCLB.508147.79	TcCLB.508147.79:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 476,973 - 477,620 (+)	mucin TcMUCII, putative	
TcCLB.508147.90	TcCLB.508147.90:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 478,163 - 479,488 (+)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.508149.10	TcCLB.508149.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 494,255 - 501,262 (+)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.508149.40	TcCLB.508149.40:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 504,439 - 507,690 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.508149.60	TcCLB.508149.60:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 508,366 - 510,849 (+)	trans-sialidase (pseudogene), putative	
TcCLB.508149.65	TcCLB.508149.65:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 512,420 - 513,181 (+)	hypothetical protein	
TcCLB.508149.70	TcCLB.508149.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 514,617 - 515,441 (+)	mucin TcMUCII, putative	
TcCLB.508151.10	TcCLB.508151.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 520,573 - 521,226 (+)	mucin TcMUCII, putative	
TcCLB.508151.20	TcCLB.508151.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 521,668 - 522,909 (+)	Mucin-associated surface protein (MASP), subgroup S038	
TcCLB.508151.5	TcCLB.508151.5:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 516,346 - 517,008 (+)	mucin-associated surface protein (MASP, pseudogene), putative	
TcCLB.508169.100	TcCLB.508169.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 58,007 - 60,424 (-)	hypothetical protein, conserved	
TcCLB.508169.110	TcCLB.508169.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 60,650 - 61,213 (-)	hypothetical protein, conserved	
TcCLB.508169.120	TcCLB.508169.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 61,635 - 62,447 (-)	hypothetical protein, conserved	
TcCLB.508169.129	TcCLB.508169.129:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 62,753 - 63,349 (-)	Mutt-Nudix-related hydrolase 5, putative	
TcCLB.508169.20	TcCLB.508169.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 44,750 - 47,290 (-)	elongation factor 2, putative	
TcCLB.508169.30	TcCLB.508169.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 47,503 - 48,633 (-)	hypothetical protein, conserved	
TcCLB.508169.40	TcCLB.508169.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 48,893 - 49,513 (-)	mitochondrial inner membrane signal peptidase, putative	
TcCLB.508169.50	TcCLB.508169.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 50,441 - 51,808 (-)	hypothetical protein, conserved	
TcCLB.508169.60	TcCLB.508169.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 52,152 - 52,934 (-)	dolicholphosphate-mannose synthase, putative	
TcCLB.508169.69	TcCLB.508169.69:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 53,272 - 53,601 (-)	peptidyl-prolyl cis-trans isomerase, putative	
TcCLB.508169.80	TcCLB.508169.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 54,106 - 54,804 (-)	hypothetical protein, conserved	
TcCLB.508169.9	TcCLB.508169.9:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 43,513 - 44,124 (-)	elongation factor 2, putative (fragment)	
TcCLB.508169.90	TcCLB.508169.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 55,227 - 56,696 (-)	eukaryotic translation initiation factor 3 subunit l	
TcCLB.509677.10	TcCLB.509677.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr20-S: 257,480 - 258,331 (+)	hypothetical protein, conserved	
