[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.506457.20	TcCLB.506457.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 145,903 - 146,646 (+)	hypothetical protein, conserved	
TcCLB.506457.30	TcCLB.506457.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 146,970 - 147,635 (+)	hypoxanthine-guanine phosphoribosyltransferase, putative	
TcCLB.506457.4	TcCLB.506457.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 142,305 - 142,520 (+)	hypothetical protein, conserved	
TcCLB.506457.40	TcCLB.506457.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 148,710 - 149,405 (+)	hypoxanthine-guanine phosphoribosyltransferase, putative	
TcCLB.506457.50	TcCLB.506457.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 150,734 - 153,703 (+)	serine/threonine protein kinase, putative	
TcCLB.506457.60	TcCLB.506457.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 154,077 - 155,279 (+)	2-aminoethylphosphonate:pyruvateaminotransferase- likeprotein,putative	
TcCLB.506457.70	TcCLB.506457.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 155,658 - 156,533 (+)	hypothetical protein, conserved	
TcCLB.506457.80	TcCLB.506457.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 156,789 - 159,161 (+)	hypothetical protein, conserved	
TcCLB.506457.90	TcCLB.506457.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 159,601 - 160,377 (+)	hypothetical protein	
TcCLB.506457.99	TcCLB.506457.99:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 161,061 - 162,596 (+)	hypothetical protein, conserved	
TcCLB.506869.10	TcCLB.506869.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 421,101 - 422,288 (-)	hypothetical protein	
TcCLB.506869.20	TcCLB.506869.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 422,865 - 424,241 (-)	hypothetical protein, conserved	
TcCLB.506869.30	TcCLB.506869.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 424,536 - 424,991 (-)	hypothetical protein, conserved	
TcCLB.506869.34	TcCLB.506869.34:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 426,195 - 426,659 (-)	hypothetical protein, conserved	
TcCLB.506869.4	TcCLB.506869.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 418,845 - 420,838 (-)	hypothetical protein, conserved	
TcCLB.506869.40	TcCLB.506869.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 426,997 - 428,025 (-)	mitochondrial RNA binding complex 1 subunit, putative	
TcCLB.506869.50	TcCLB.506869.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 428,472 - 429,002 (-)	calcineurin B subunit, putative	
TcCLB.506869.54	TcCLB.506869.54:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 429,405 - 430,304 (-)	hypothetical protein, conserved	
TcCLB.506869.60	TcCLB.506869.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 431,795 - 433,609 (-)	protein kinase, putative	
TcCLB.506869.70	TcCLB.506869.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 434,300 - 435,103 (-)	mitochondrial structure specific endonuclease I (SSE-1), putative	
TcCLB.507933.10	TcCLB.507933.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 130,758 - 137,729 (+)	plectin, putative	
TcCLB.507933.20	TcCLB.507933.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 138,712 - 139,359 (+)	hypothetical protein, conserved	
TcCLB.507933.29	TcCLB.507933.29:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 139,787 - 140,359 (+)	hypothetical protein, conserved (fragment)	
TcCLB.508671.10	TcCLB.508671.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 228,267 - 228,665 (+)	serine carboxypeptidase (CBP1), putative	
TcCLB.508671.20	TcCLB.508671.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 229,442 - 231,034 (+)	serine carboxypeptidase (CBP1), putative	
TcCLB.508673.20	TcCLB.508673.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 234,843 - 235,976 (-)	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	
TcCLB.508779.20	TcCLB.508779.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 330,048 - 331,289 (-)	hypothetical protein, conserved	
TcCLB.508779.30	TcCLB.508779.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 332,234 - 332,971 (-)	vesicle-associated membrane protein, putative	
TcCLB.508779.40	TcCLB.508779.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 334,481 - 335,044 (-)	hypothetical protein, conserved	
TcCLB.508779.50	TcCLB.508779.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 335,397 - 337,319 (-)	hypothetical protein, conserved	
TcCLB.508779.70	TcCLB.508779.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 337,770 - 338,813 (-)	hypothetical protein, conserved	
TcCLB.508779.80	TcCLB.508779.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 339,474 - 339,839 (-)	hypothetical protein, conserved	
TcCLB.508779.9	TcCLB.508779.9:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 328,586 - 329,446 (-)	hypothetical protein, conserved (fragment)	
TcCLB.508779.90	TcCLB.508779.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 340,808 - 343,264 (-)	structural maintenance of chromosome protein 4, putative	
TcCLB.508781.10	TcCLB.508781.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 344,171 - 344,896 (-)	structural maintenance of chromosome protein 4 (pseudogene), putative	
TcCLB.508781.110	TcCLB.508781.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 365,135 - 366,430 (-)	2-oxoisovalerate dehydrogenase alpha subunit, putative	
TcCLB.508781.120	TcCLB.508781.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 366,947 - 367,609 (-)	hypothetical protein, conserved	
TcCLB.508781.129	TcCLB.508781.129:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 368,505 - 369,638 (-)	arginine N-methyltransferase, type II, putative	
TcCLB.508781.15	TcCLB.508781.15:snoRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 345,045 - 345,113 (-)	H/ACA snoRNA, TC6C1H3	
TcCLB.508781.20	TcCLB.508781.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 346,068 - 347,492 (-)	ATP synthase, putative	
TcCLB.508781.30	TcCLB.508781.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 348,205 - 351,639 (-)	hypothetical protein, conserved	
TcCLB.508781.40	TcCLB.508781.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 352,379 - 353,347 (-)	hypothetical protein, conserved	
TcCLB.508781.60	TcCLB.508781.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 358,550 - 359,377 (-)	hypothetical protein, conserved	
TcCLB.508781.70	TcCLB.508781.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 359,604 - 360,599 (-)	palmitoyl acyltransferase 3, putative	
TcCLB.508781.80	TcCLB.508781.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 361,269 - 362,168 (-)	hypothetical protein, conserved	
TcCLB.508781.90	TcCLB.508781.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 362,586 - 363,335 (-)	hypothetical protein, conserved	
TcCLB.508783.10	TcCLB.508783.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 386,541 - 388,250 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.508785.10	TcCLB.508785.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 399,125 - 400,192 (-)	Present in the outer mitochondrial membrane proteome 19	
TcCLB.508785.4	TcCLB.508785.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 397,926 - 398,582 (-)	hypothetical protein, conserved (fragment)	
TcCLB.508787.10	TcCLB.508787.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 435,579 - 436,892 (-)	hypothetical protein, conserved	
TcCLB.508787.14	TcCLB.508787.14:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 437,291 - 437,707 (-)	hypothetical protein, conserved	
TcCLB.508787.20	TcCLB.508787.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 438,121 - 441,030 (-)	hypothetical protein	
TcCLB.508787.30	TcCLB.508787.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 443,711 - 444,823 (-)	pumilio/PUF RNA binding protein 3, putative	
TcCLB.508787.5	TcCLB.508787.5:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 435,208 - 435,306 (-)	mitochondrial structure specific endonuclease I (SSE-1), putative (fragment)	
TcCLB.509245.10	TcCLB.509245.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 65,749 - 66,558 (+)	hypothetical protein, conserved	
TcCLB.509245.20	TcCLB.509245.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 66,713 - 67,327 (+)	hypothetical protein, conserved	
TcCLB.509245.29	TcCLB.509245.29:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 67,700 - 68,646 (+)	hypothetical protein, conserved	
TcCLB.509247.10	TcCLB.509247.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 97,683 - 100,502 (+)	hypothetical protein, conserved	
TcCLB.509247.20	TcCLB.509247.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 101,142 - 102,017 (+)	ras-related protein Rab21, putative	
TcCLB.509247.30	TcCLB.509247.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 103,625 - 110,614 (+)	CCR4-NOT transcription complex subunit 1	
TcCLB.509247.50	TcCLB.509247.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 112,626 - 114,923 (+)	methionyl-tRNA synthetase, putative	
TcCLB.509247.60	TcCLB.509247.60:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 115,710 - 116,924 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.509967.10	TcCLB.509967.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 176,572 - 177,099 (+)	hypothetical protein, conserved	
TcCLB.509967.100	TcCLB.509967.100:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 195,048 - 196,580 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.509967.120	TcCLB.509967.120:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 197,109 - 202,346 (+)	intraflagellar transport protein 172, putative	
TcCLB.509967.140	TcCLB.509967.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 202,967 - 203,392 (+)	hypothetical protein, conserved	
TcCLB.509967.150	TcCLB.509967.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 204,079 - 207,606 (+)	hypothetical protein, conserved	
TcCLB.509967.160	TcCLB.509967.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 208,135 - 209,562 (+)	epsilon tubulin, putative	
TcCLB.509967.170	TcCLB.509967.170:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 210,028 - 210,870 (+)	dynein arm light chain, putative	
TcCLB.509967.180	TcCLB.509967.180:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 211,463 - 213,439 (+)	hypothetical protein, conserved	
TcCLB.509967.189	TcCLB.509967.189:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 214,709 - 215,329 (+)	kinesin, putative (fragment)	
TcCLB.509967.20	TcCLB.509967.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 177,380 - 181,174 (+)	mismatch repair protein MSH4, putative	
TcCLB.509967.3	TcCLB.509967.3:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 175,187 - 175,588 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.509967.30	TcCLB.509967.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 181,531 - 183,135 (+)	aspartyl-tRNA synthetase, putative	
TcCLB.509967.40	TcCLB.509967.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 183,358 - 184,173 (+)	hypothetical protein, conserved	
TcCLB.509967.50	TcCLB.509967.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 184,622 - 185,329 (+)	hypothetical protein, conserved	
TcCLB.509967.60	TcCLB.509967.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 185,735 - 186,748 (+)	hypothetical protein, conserved	
TcCLB.509967.7	TcCLB.509967.7:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 175,968 - 176,222 (+)	hypothetical protein, conserved	
TcCLB.509967.70	TcCLB.509967.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 187,410 - 189,455 (+)	katanin, putative	
TcCLB.509967.80	TcCLB.509967.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 190,538 - 191,575 (+)	hypothetical protein, conserved	
TcCLB.509967.90	TcCLB.509967.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 192,081 - 194,303 (+)	hypothetical protein, conserved	
TcCLB.510987.10	TcCLB.510987.10:snoRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 231,841 - 231,914 (+)	C/D small nucleolar RNA (snoRNA), TB11C1C2, 5' partial	
TcCLB.510987.20	TcCLB.510987.20:snoRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 232,692 - 232,776 (+)	C/D small nucleolar RNA (snoRNA), TB11C1C2	
TcCLB.511129.40	TcCLB.511129.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 252,150 - 255,272 (-)	trans-sialidase, Group III, putative	
TcCLB.511129.47	TcCLB.511129.47:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 256,887 - 257,408 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.511129.54	TcCLB.511129.54:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 259,015 - 259,629 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.511129.60	TcCLB.511129.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 260,876 - 261,982 (-)	hypothetical protein, conserved	
TcCLB.511129.80	TcCLB.511129.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 267,424 - 268,557 (-)	UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative	
TcCLB.511131.20	TcCLB.511131.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 271,127 - 272,920 (-)	hypothetical protein, conserved	
TcCLB.511131.30	TcCLB.511131.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 273,466 - 278,331 (-)	hypothetical protein, conserved	
TcCLB.511131.40	TcCLB.511131.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 278,722 - 279,216 (-)	hypothetical protein	
TcCLB.511131.50	TcCLB.511131.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 279,424 - 281,217 (-)	U4/U6 small nuclear ribonuclear protein, putative	
TcCLB.511131.60	TcCLB.511131.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 281,589 - 283,181 (-)	hypothetical protein, conserved	
TcCLB.511131.70	TcCLB.511131.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 283,482 - 284,204 (-)	hypothetical protein, conserved	
TcCLB.511131.80	TcCLB.511131.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 284,992 - 289,785 (-)	hypothetical protein, conserved	
TcCLB.511131.89	TcCLB.511131.89:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 291,328 - 293,268 (-)	hypothetical protein, conserved	
TcCLB.511131.98	TcCLB.511131.98:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 293,769 - 294,332 (-)	hypothetical protein, conserved	
TcCLB.511133.10	TcCLB.511133.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 296,688 - 297,302 (-)	hypothetical protein, conserved	
TcCLB.511133.20	TcCLB.511133.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 298,185 - 299,432 (-)	thymidine kinase, putative	
TcCLB.511133.30	TcCLB.511133.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 299,861 - 304,378 (-)	hypothetical protein, conserved	
TcCLB.511133.4	TcCLB.511133.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 294,693 - 296,273 (-)	DNA repair and recombination helicase protein PIF6, putative (fragment)	
TcCLB.511135.10	TcCLB.511135.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 371,866 - 373,149 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.511135.20	TcCLB.511135.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 373,624 - 375,228 (-)	hypothetical protein, conserved	
TcCLB.511135.30	TcCLB.511135.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 377,235 - 377,687 (-)	hypothetical protein, conserved	
TcCLB.511135.40	TcCLB.511135.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 378,537 - 378,944 (-)	hypothetical protein, conserved	
TcCLB.511137.10	TcCLB.511137.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 383,782 - 384,654 (-)	hypothetical protein, conserved	
TcCLB.511137.20	TcCLB.511137.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 385,361 - 386,440 (-)	hypothetical protein, conserved	
TcCLB.511139.10	TcCLB.511139.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 388,354 - 389,670 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.511139.20	TcCLB.511139.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 389,887 - 390,408 (-)	40S ribosomal protein S11, putative	
TcCLB.511139.30	TcCLB.511139.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr10-S: 390,770 - 391,960 (-)	hypothetical protein, conserved	
