[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.464807.10	TcCLB.464807.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 787,050 - 787,760 (+)	serine/threonine protein kinase, putative	
TcCLB.464807.20	TcCLB.464807.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 789,602 - 791,464 (+)	hypothetical protein, conserved (fragment)	
TcCLB.472253.10	TcCLB.472253.10:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 947,140 - 948,090 (+)	vacuolar protein sorting complex subunit (pseudogene), putative	
TcCLB.482097.10	TcCLB.482097.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,881,666 - 1,882,241 (-)	hypothetical protein, conserved (fragment)	
TcCLB.482097.20	TcCLB.482097.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,882,792 - 1,882,869 (-)	hypothetical protein, conserved	
TcCLB.503435.14	TcCLB.503435.14:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 526,780 - 529,250 (+)	hypothetical protein	
TcCLB.503435.30	TcCLB.503435.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 524,116 - 526,272 (+)	hypothetical protein, conserved	
TcCLB.503455.10	TcCLB.503455.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,064,053 - 1,066,035 (+)	chaperone DNAJ protein, putative	
TcCLB.503455.20	TcCLB.503455.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,067,662 - 1,068,324 (+)	hypothetical protein, conserved	
TcCLB.503455.30	TcCLB.503455.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,069,087 - 1,072,806 (+)	hypothetical protein, conserved	
TcCLB.503457.10	TcCLB.503457.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,078,952 - 1,079,818 (+)	hypothetical protein	
TcCLB.503457.4	TcCLB.503457.4:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,078,351 - 1,078,599 (+)	hypothetical protein, conserved	
TcCLB.503485.20	TcCLB.503485.20:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,890,359 - 1,891,726 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.503641.10	TcCLB.503641.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 145,427 - 148,021 (-)	hypothetical protein, conserved	
TcCLB.503641.19	TcCLB.503641.19:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 144,020 - 144,840 (-)	peroxin 12, putative	
TcCLB.503649.10	TcCLB.503649.10:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,728,843 - 1,729,781 (+)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.503649.20	TcCLB.503649.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,728,161 - 1,728,460 (+)	mucin TcMUC, putative	
TcCLB.503717.10	TcCLB.503717.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,692,543 - 1,695,278 (-)	trans-sialidase, Group V, putative	
TcCLB.503717.120	TcCLB.503717.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,711,409 - 1,713,823 (+)	trans-sialidase, Group V, putative	
TcCLB.503717.130	TcCLB.503717.130:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,716,442 - 1,718,373 (+)	trans-sialidase (pseudogene), putative	
TcCLB.503717.15	TcCLB.503717.15:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,695,604 - 1,695,900 (-)	hypothetical protein	
TcCLB.503717.20	TcCLB.503717.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,696,570 - 1,698,039 (-)	Mucin-associated surface protein (MASP), subgroup S089	
TcCLB.503717.31	TcCLB.503717.31:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,698,457 - 1,699,080 (-)	mucin TcMUCII, putative	
TcCLB.503717.40	TcCLB.503717.40:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,699,579 - 1,700,829 (-)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.503717.5	TcCLB.503717.5:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,690,151 - 1,690,792 (-)	mucin TcMUCII (pseudogene), putative	
TcCLB.503717.50	TcCLB.503717.50:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,701,380 - 1,702,393 (-)	mucin TcMUCII (pseudogene), putative	
TcCLB.503717.60	TcCLB.503717.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,702,942 - 1,703,679 (-)	hypothetical protein	
TcCLB.503717.71	TcCLB.503717.71:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,703,993 - 1,704,499 (+)	trans-sialidase (pseudogene), putative	
TcCLB.503717.80	TcCLB.503717.80:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,705,220 - 1,706,497 (+)	Mucin-associated surface protein (MASP) (pseudogene)	
TcCLB.503717.90	TcCLB.503717.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,707,238 - 1,708,125 (+)	surface protease GP63, putative	
TcCLB.503767.10	TcCLB.503767.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 74,154 - 76,316 (-)	trans-sialidase, Group II, putative	
TcCLB.503767.20	TcCLB.503767.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 71,398 - 71,748 (-)	hypothetical protein	
TcCLB.503767.5	TcCLB.503767.5:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 77,697 - 78,050 (-)	potassium voltage-gated channel, putative	
TcCLB.503833.10	TcCLB.503833.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 469,263 - 469,937 (+)	hypothetical protein, conserved	
TcCLB.503833.20	TcCLB.503833.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 470,384 - 471,718 (+)	hypothetical protein, conserved	
TcCLB.503833.30	TcCLB.503833.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 472,071 - 473,231 (+)	peroxin 13, putative	
TcCLB.503833.40	TcCLB.503833.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 473,609 - 474,400 (+)	40S ribosomal protein S2, putative	
TcCLB.503833.50	TcCLB.503833.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 474,691 - 475,704 (+)	hypothetical protein, conserved	
TcCLB.503833.60	TcCLB.503833.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 476,186 - 477,157 (+)	hypothetical protein, conserved	
TcCLB.503833.69	TcCLB.503833.69:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 477,569 - 478,189 (+)	ribosome biogenesis protein, putative (fragment)	
TcCLB.503991.10	TcCLB.503991.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,887,994 - 1,888,905 (-)	hypothetical protein, conserved	
TcCLB.503991.20	TcCLB.503991.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,885,708 - 1,887,498 (-)	Xaa-Pro aminopeptidase, putative	
TcCLB.503991.30	TcCLB.503991.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,884,269 - 1,885,051 (-)	hypothetical protein, conserved	
TcCLB.503991.39	TcCLB.503991.39:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,882,972 - 1,883,566 (-)	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase, putative	
TcCLB.504043.10	TcCLB.504043.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,839,106 - 1,840,800 (-)	General negative regulator of transcription subunit 5	
TcCLB.504047.10	TcCLB.504047.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,860,429 - 1,860,986 (-)	hypothetical protein, conserved	
TcCLB.504047.20	TcCLB.504047.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,861,367 - 1,862,983 (-)	hypothetical protein, conserved	
TcCLB.504047.30	TcCLB.504047.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,863,653 - 1,865,899 (-)	kinesin, putative	
TcCLB.504047.34	TcCLB.504047.34:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,866,622 - 1,867,089 (-)	acylphosphatase, putative	
TcCLB.504047.40	TcCLB.504047.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,867,435 - 1,870,578 (-)	kinesin, putative	
TcCLB.504047.5	TcCLB.504047.5:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,859,846 - 1,859,995 (-)	urocanate hydratase, putative (fragment)	
TcCLB.504047.50	TcCLB.504047.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,871,899 - 1,876,227 (-)	hypothetical protein, conserved	
TcCLB.504047.60	TcCLB.504047.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,877,847 - 1,879,190 (-)	protein kinase, putative	
TcCLB.504047.70	TcCLB.504047.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,879,822 - 1,881,390 (-)	hypothetical protein, conserved	
TcCLB.504077.30	TcCLB.504077.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,908,587 - 1,909,057 (-)	hypothetical protein, conserved	
TcCLB.504077.40	TcCLB.504077.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,905,115 - 1,907,787 (-)	translation elongation factor EF-2, putative	
TcCLB.504077.50	TcCLB.504077.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,903,364 - 1,904,782 (-)	hypothetical protein, conserved	
TcCLB.504077.60	TcCLB.504077.60:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 1,902,228 - 1,902,563 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.504111.10	TcCLB.504111.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 348,556 - 350,931 (-)	hypothetical protein, conserved	
TcCLB.504111.20	TcCLB.504111.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 345,450 - 346,628 (-)	metallo- peptidase, Clan MG, Family M24	
TcCLB.504111.30	TcCLB.504111.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 341,325 - 344,882 (-)	hypothetical protein, conserved	
TcCLB.504111.40	TcCLB.504111.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 339,242 - 340,729 (-)	hypothetical protein, conserved	
TcCLB.504111.49	TcCLB.504111.49:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 335,111 - 338,006 (-)	hypothetical protein, conserved	
TcCLB.504215.10	TcCLB.504215.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 872,950 - 875,754 (+)	hypothetical protein, conserved	
TcCLB.504215.20	TcCLB.504215.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 876,129 - 877,958 (+)	dolichyl-P-Man:GDP-ManGlcNAc2-PP-dolichyl beta-1,4-mannosyltransferase, putative	
TcCLB.504215.30	TcCLB.504215.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 878,289 - 881,069 (+)	hypothetical protein, conserved	
TcCLB.504215.40	TcCLB.504215.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 881,416 - 882,567 (+)	actin-related protein 2/3 complex subunit 1, putative	
TcCLB.504215.50	TcCLB.504215.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 883,245 - 884,927 (+)	hypothetical protein, conserved	
TcCLB.504215.59	TcCLB.504215.59:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 885,180 - 886,903 (+)	hypothetical protein, conserved	
TcCLB.506211.10	TcCLB.506211.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 399,415 - 400,710 (-)	lipoic acid synthetase, mitochondrial precursor, putative	
TcCLB.506211.100	TcCLB.506211.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 424,177 - 426,009 (-)	Sarcalumenin, putative	
TcCLB.506211.107	TcCLB.506211.107:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 427,091 - 428,920 (-)	hypothetical protein, conserved	
TcCLB.506211.114	TcCLB.506211.114:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 430,915 - 433,386 (-)	C-terminal motor kinesin, putative	
TcCLB.506211.120	TcCLB.506211.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 434,486 - 437,041 (-)	centrosomal protein of 104 kDa	
TcCLB.506211.130	TcCLB.506211.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 437,420 - 439,432 (-)	hypothetical protein, conserved	
TcCLB.506211.140	TcCLB.506211.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 439,832 - 441,961 (-)	hypothetical protein, conserved	
TcCLB.506211.150	TcCLB.506211.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 445,214 - 447,457 (+)	polyprenyl synthase, putative	
TcCLB.506211.160	TcCLB.506211.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 448,169 - 449,113 (+)	Mitochondrial ADP/ATP carrier protein 5, putative	
TcCLB.506211.170	TcCLB.506211.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 449,847 - 450,347 (+)	multiprotein-bridging factor 1, putative	
TcCLB.506211.180	TcCLB.506211.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 451,204 - 452,382 (+)	mitogen-activated protein kinase 9, putative	
TcCLB.506211.190	TcCLB.506211.190:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 452,972 - 457,399 (+)	hypothetical protein, conserved	
TcCLB.506211.20	TcCLB.506211.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 401,425 - 402,687 (-)	hypothetical protein, conserved	
TcCLB.506211.200	TcCLB.506211.200:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 457,794 - 458,942 (+)	metallo-peptidase, Clan MG, Family M24	
TcCLB.506211.210	TcCLB.506211.210:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 459,790 - 460,632 (+)	mitogen-activated protein kinase kinase kinase, putative	
TcCLB.506211.220	TcCLB.506211.220:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 461,393 - 463,555 (+)	Associated kinase of Tb14-3-3, putative	
TcCLB.506211.230	TcCLB.506211.230:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 464,757 - 465,719 (+)	hypothetical protein, conserved	
TcCLB.506211.240	TcCLB.506211.240:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 466,358 - 467,005 (+)	hypothetical protein, conserved	
TcCLB.506211.250	TcCLB.506211.250:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 467,415 - 468,293 (+)	fibrillarin, putative	
TcCLB.506211.259	TcCLB.506211.259:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 468,794 - 469,160 (+)	hypothetical protein, conserved	
TcCLB.506211.30	TcCLB.506211.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 403,450 - 405,795 (-)	intraflagellar transport protein 80, putative	
TcCLB.506211.40	TcCLB.506211.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 406,950 - 408,902 (-)	intraflagellar transport protein 52	
TcCLB.506211.50	TcCLB.506211.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 410,348 - 411,094 (-)	membrane protein, putative	
TcCLB.506211.60	TcCLB.506211.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 414,089 - 415,729 (-)	RNA-binding protein, putative	
TcCLB.506211.70	TcCLB.506211.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 418,534 - 419,376 (-)	RNA-binding protein, putative	
TcCLB.506211.80	TcCLB.506211.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 420,190 - 423,621 (-)	hypothetical protein, conserved	
TcCLB.506213.10	TcCLB.506213.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 479,737 - 480,912 (+)	hypothetical protein, conserved	
TcCLB.506213.100	TcCLB.506213.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 494,843 - 496,846 (+)	hypothetical protein, conserved	
TcCLB.506213.110	TcCLB.506213.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 497,293 - 499,848 (+)	hypothetical protein	
TcCLB.506213.120	TcCLB.506213.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 500,286 - 502,181 (+)	ATP-dependent RNA helicase HEL67	
TcCLB.506213.20	TcCLB.506213.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 481,215 - 481,604 (+)	hypothetical protein, conserved	
TcCLB.506213.30	TcCLB.506213.30:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 481,873 - 482,532 (+)	hypothetical protein, conserved	
TcCLB.506213.40	TcCLB.506213.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 482,782 - 486,081 (+)	hypothetical protein, conserved	
TcCLB.506213.50	TcCLB.506213.50:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 486,528 - 487,379 (+)	prostaglandin F synthase (pseudogene), putative	
TcCLB.506213.60	TcCLB.506213.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 489,257 - 490,048 (+)	40S ribosomal protein S2, putative	
TcCLB.506213.70	TcCLB.506213.70:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 490,293 - 491,177 (+)	hypothetical protein, conserved	
TcCLB.506213.80	TcCLB.506213.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 491,625 - 492,125 (+)	60S ribosomal protein L17, putative	
TcCLB.506213.90	TcCLB.506213.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 492,457 - 494,586 (+)	hypothetical protein, conserved	
TcCLB.506215.10	TcCLB.506215.10:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 529,476 - 529,847 (+)	hypothetical protein	
TcCLB.506215.19	TcCLB.506215.19:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 531,070 - 535,879 (+)	intraflagellar transport protein 140, putative	
TcCLB.506357.10	TcCLB.506357.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 806,345 - 808,531 (+)	hypothetical protein, conserved	
TcCLB.506357.100	TcCLB.506357.100:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 831,613 - 832,461 (+)	DNA-directed RNA polymerase I subunit RPB5z, putative	
TcCLB.506357.11	TcCLB.506357.11:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 809,102 - 809,193 (+)	C/D small nucleolar RNA (snoRNA), TB10C4C4	
TcCLB.506357.110	TcCLB.506357.110:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 832,892 - 833,749 (+)	hypothetical protein, conserved	
TcCLB.506357.12	TcCLB.506357.12:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 809,226 - 809,291 (+)	H/ACA snoRNA, TC10C4H4	
TcCLB.506357.120	TcCLB.506357.120:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 833,996 - 835,243 (+)	ethanolamine phosphotransferase, putative	
TcCLB.506357.13	TcCLB.506357.13:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 809,457 - 809,532 (+)	C/D small nucleolar RNA (snoRNA), TB10C4C3	
TcCLB.506357.130	TcCLB.506357.130:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 835,845 - 843,674 (+)	hypothetical protein, conserved	
TcCLB.506357.14	TcCLB.506357.14:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 809,639 - 809,710 (+)	H/ACA snoRNA, TC10C4H2	
TcCLB.506357.140	TcCLB.506357.140:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 844,129 - 846,939 (+)	Periodic tryptophan protein 2 homolog, putative	
TcCLB.506357.15	TcCLB.506357.15:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 809,748 - 809,825 (+)	C/D small nucleolar RNA (snoRNA), TB10C4C2	
TcCLB.506357.150	TcCLB.506357.150:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 847,516 - 850,980 (+)	hypothetical protein, conserved	
TcCLB.506357.16	TcCLB.506357.16:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 809,879 - 809,960 (+)	H/ACA snoRNA, TC10C4H1	
TcCLB.506357.160	TcCLB.506357.160:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 851,971 - 857,799 (+)	hypothetical protein, conserved	
TcCLB.506357.17	TcCLB.506357.17:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 810,337 - 810,428 (+)	C/D small nucleolar RNA (snoRNA), TB10C4C4	
TcCLB.506357.170	TcCLB.506357.170:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 859,570 - 861,129 (+)	serine/threonine protein phosphatase, putative	
TcCLB.506357.18	TcCLB.506357.18:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 810,461 - 810,526 (+)	H/ACA snoRNA, TC10C4H4	
TcCLB.506357.180	TcCLB.506357.180:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 861,676 - 866,460 (+)	hypothetical protein	
TcCLB.506357.19	TcCLB.506357.19:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 810,692 - 810,767 (+)	C/D small nucleolar RNA (snoRNA), TB10C4C3	
TcCLB.506357.190	TcCLB.506357.190:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 866,889 - 868,784 (+)	hypothetical protein, conserved	
TcCLB.506357.199	TcCLB.506357.199:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 869,600 - 871,020 (+)	hypothetical protein, conserved	
TcCLB.506357.20	TcCLB.506357.20:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 811,378 - 813,549 (+)	hypothetical protein, conserved	
TcCLB.506357.21	TcCLB.506357.21:snoRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 810,874 - 810,945 (+)	H/ACA snoRNA, TC10C4H2	
TcCLB.506357.29	TcCLB.506357.29:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 813,748 - 814,341 (+)	dynein light chain Tctex-type, putative	
TcCLB.506357.40	TcCLB.506357.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 814,903 - 816,312 (+)	Elongation factor Tu, mitochondrial, putative	
TcCLB.506357.50	TcCLB.506357.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 818,456 - 819,634 (+)	alcohol dehydrogenase, putative	
TcCLB.506357.60	TcCLB.506357.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 820,262 - 823,864 (+)	hypothetical protein, conserved	
TcCLB.506357.69	TcCLB.506357.69:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 824,573 - 824,851 (+)	hypothetical protein, conserved	
TcCLB.506357.80	TcCLB.506357.80:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 825,131 - 829,798 (+)	hypothetical protein, conserved	
TcCLB.506357.90	TcCLB.506357.90:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 830,663 - 831,322 (+)	DNA-directed RNA polymerase II/III subunit, putative	
TcCLB.506359.10	TcCLB.506359.10:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 889,093 - 889,767 (+)	hypothetical protein, conserved	
TcCLB.506359.30	TcCLB.506359.30:pseudogenic_transcript	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 891,803 - 893,392 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.506359.40	TcCLB.506359.40:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 894,166 - 897,027 (+)	hypothetical protein, conserved	
TcCLB.506359.50	TcCLB.506359.50:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 897,434 - 897,979 (+)	hypothetical protein, conserved	
TcCLB.506359.60	TcCLB.506359.60:mRNA	T. cruzi CL Brener Esmeraldo-like	TcChr40-S: 898,339 - 899,787 (+)	UTP-glucose-1-phosphate uridylyltransferase 2, putative	
