[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.503755.10	TcCLB.503755.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 334,360 - 336,153 (+)	DNA polymerase kappa, putative	
TcCLB.503755.20	TcCLB.503755.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 336,441 - 337,628 (+)	hypothetical protein	
TcCLB.503755.30	TcCLB.503755.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 338,132 - 339,676 (+)	DNA polymerase kappa, putative	
TcCLB.503755.50	TcCLB.503755.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 340,616 - 342,256 (+)	hypothetical protein, conserved	
TcCLB.503755.54	TcCLB.503755.54:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 342,731 - 344,182 (+)	hypothetical protein, conserved	
TcCLB.503755.60	TcCLB.503755.60:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 344,543 - 346,234 (+)	surface protease GP63 (pseudogene), putative	
TcCLB.503799.10	TcCLB.503799.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 194,551 - 196,446 (-)	DNA repair protein RAD50, putative	
TcCLB.503799.4	TcCLB.503799.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 193,180 - 193,797 (-)	protein kinase, putative (fragment)	
TcCLB.503801.20	TcCLB.503801.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 199,008 - 199,346 (-)	ribosomal protein S26, putative	
TcCLB.503801.30	TcCLB.503801.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 200,212 - 201,327 (-)	DNA repair protein RAD51, putative	
TcCLB.503801.50	TcCLB.503801.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 202,396 - 203,229 (-)	hypothetical protein, conserved	
TcCLB.503801.60	TcCLB.503801.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 203,418 - 204,992 (-)	hypothetical protein	
TcCLB.503801.70	TcCLB.503801.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 205,595 - 207,412 (-)	hypothetical protein	
TcCLB.503801.79	TcCLB.503801.79:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 208,128 - 208,433 (-)	hypothetical protein, conserved	
TcCLB.503801.9	TcCLB.503801.9:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 196,577 - 198,601 (-)	RAD50 DNA repair protein, putative (fragment)	
TcCLB.504041.10	TcCLB.504041.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 248,448 - 249,416 (+)	hypothetical protein, conserved	
TcCLB.504041.20	TcCLB.504041.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 245,674 - 247,320 (-)	hypothetical protein, conserved	
TcCLB.504041.29	TcCLB.504041.29:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 243,804 - 244,827 (-)	DNA repair protein, putative	
TcCLB.504041.4	TcCLB.504041.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 249,867 - 250,414 (+)	RNA polymerase I	
TcCLB.504073.10	TcCLB.504073.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 285,149 - 286,783 (+)	endonuclease/exonuclease/phosphatase, putative	
TcCLB.504073.20	TcCLB.504073.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 283,727 - 284,506 (+)	hypothetical protein, conserved	
TcCLB.504073.30	TcCLB.504073.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 281,731 - 282,441 (+)	ribonucleoside-diphosphate reductase large chain, putative	
TcCLB.504075.10	TcCLB.504075.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 250,546 - 252,132 (+)	RNA polymerase I, putative	
TcCLB.504075.3	TcCLB.504075.3:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 254,384 - 254,667 (+)	calmodulin, putative	
TcCLB.504075.6	TcCLB.504075.6:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 252,344 - 254,194 (+)	dual specificity protein phosphatase, putative	
TcCLB.505931.10	TcCLB.505931.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 61,861 - 63,411 (+)	surface protease GP63, putative	
TcCLB.505931.20	TcCLB.505931.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 65,201 - 66,940 (+)	surface protease GP63, putative	
TcCLB.505931.30	TcCLB.505931.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 68,468 - 70,552 (-)	trans-sialidase, Group I, putative	
TcCLB.505931.40	TcCLB.505931.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 70,951 - 71,520 (-)	histone H3, putative	
TcCLB.505931.50	TcCLB.505931.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 71,963 - 72,364 (-)	histone H3, putative	
TcCLB.505965.10	TcCLB.505965.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 376,495 - 378,198 (+)	surface protease GP63, putative	
TcCLB.505965.20	TcCLB.505965.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 378,822 - 380,690 (-)	hypothetical protein, conserved	
TcCLB.505965.30	TcCLB.505965.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 381,120 - 382,592 (-)	prenyltransferase, putative	
TcCLB.505965.50	TcCLB.505965.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 382,967 - 384,325 (-)	phosphonopyruvate decarboxylase, putative	
TcCLB.505965.60	TcCLB.505965.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 384,891 - 385,931 (-)	hypothetical protein, conserved	
TcCLB.505965.70	TcCLB.505965.70:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 386,247 - 389,117 (-)	helicase (pseudogene), putative	
TcCLB.505965.80	TcCLB.505965.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 389,553 - 390,218 (-)	hypothetical protein, conserved	
TcCLB.505965.86	TcCLB.505965.86:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 390,612 - 393,323 (-)	tRNA pseudouridine synthase (pseudogene), putative	
TcCLB.505965.92	TcCLB.505965.92:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 393,504 - 394,187 (-)	hypothetical protein, conserved (pseudogene)	
TcCLB.506021.10	TcCLB.506021.10:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 15,392 - 18,211 (-)	retrotransposon hot spot protein (RHS, pseudogene), putative	
TcCLB.506021.20	TcCLB.506021.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 11,819 - 14,203 (-)	trans-sialidase, Group II, putative	
TcCLB.506025.10	TcCLB.506025.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 622,071 - 622,925 (+)	hypothetical protein, conserved	
TcCLB.506025.14	TcCLB.506025.14:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 621,394 - 621,567 (+)	ribosomal protein S29, putative	
TcCLB.506025.20	TcCLB.506025.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 618,984 - 620,885 (+)	hypothetical protein, conserved	
TcCLB.506025.30	TcCLB.506025.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 617,472 - 618,572 (+)	hypothetical protein, conserved	
TcCLB.506025.4	TcCLB.506025.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 623,190 - 624,152 (+)	membrane-bound acid phosphatase, putative (fragment)	
TcCLB.506025.40	TcCLB.506025.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 615,198 - 616,925 (+)	hypothetical protein, conserved	
TcCLB.506025.50	TcCLB.506025.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 612,682 - 614,172 (+)	Vacuolar proton pump subunit B, putative	
TcCLB.506025.60	TcCLB.506025.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 610,155 - 611,369 (+)	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase, putative	
TcCLB.506025.70	TcCLB.506025.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 608,635 - 609,669 (+)	dolichyl-lipid chaperone, putative	
TcCLB.506163.10	TcCLB.506163.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 140,295 - 141,998 (-)	surface protease GP63, putative	
TcCLB.506163.20	TcCLB.506163.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 143,800 - 145,503 (-)	surface protease GP63, putative	
TcCLB.506163.30	TcCLB.506163.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 145,770 - 146,531 (-)	hypothetical protein, conserved	
TcCLB.506163.35	TcCLB.506163.35:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 146,838 - 147,125 (-)	hypothetical protein, conserved	
TcCLB.506163.40	TcCLB.506163.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 147,501 - 148,100 (-)	vacuolar type h+ ATPase subunit, putative	
TcCLB.506163.50	TcCLB.506163.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 149,367 - 150,557 (-)	hypothetical protein, conserved	
TcCLB.506163.60	TcCLB.506163.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 151,313 - 153,238 (-)	hypothetical protein	
TcCLB.506163.70	TcCLB.506163.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 153,967 - 156,633 (-)	hypothetical protein, conserved	
TcCLB.506163.80	TcCLB.506163.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 156,969 - 158,645 (-)	katanin, putative	
TcCLB.506165.10	TcCLB.506165.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 191,030 - 192,214 (-)	hypothetical protein, conserved	
TcCLB.506165.16	TcCLB.506165.16:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 192,769 - 193,077 (-)	protein kinase, putative	
TcCLB.506165.4	TcCLB.506165.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 187,996 - 190,165 (-)	hypothetical protein, conserved	
TcCLB.506351.20	TcCLB.506351.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 89,834 - 90,871 (-)	hypothetical protein, conserved	
TcCLB.506351.30	TcCLB.506351.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 91,322 - 93,328 (-)	hypothetical protein, conserved	
TcCLB.506351.35	TcCLB.506351.35:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 93,777 - 94,364 (-)	hypothetical protein, conserved	
TcCLB.506351.40	TcCLB.506351.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 94,687 - 95,658 (-)	ribonuclease H1, putative	
TcCLB.506351.50	TcCLB.506351.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 95,974 - 97,212 (-)	hypothetical protein	
TcCLB.506351.60	TcCLB.506351.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 97,487 - 99,475 (-)	hypothetical protein, conserved	
TcCLB.506351.70	TcCLB.506351.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 99,971 - 103,420 (-)	hypothetical protein, conserved	
TcCLB.506351.80	TcCLB.506351.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 103,569 - 106,280 (-)	oligopeptidase B-like protein, putative	
TcCLB.506351.9	TcCLB.506351.9:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 88,049 - 88,739 (-)	5'-3' exoribonuclease A, putative (fragment)	
TcCLB.506351.90	TcCLB.506351.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 108,269 - 109,213 (-)	surface protease GP63, putative	
TcCLB.506929.10	TcCLB.506929.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 369,726 - 370,643 (+)	surface protease GP63, putative	
TcCLB.506929.20	TcCLB.506929.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 367,782 - 369,041 (+)	hypothetical protein, conserved	
TcCLB.506929.30	TcCLB.506929.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 366,318 - 367,163 (+)	hypothetical protein, conserved	
TcCLB.506929.40	TcCLB.506929.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 364,263 - 365,213 (+)	target SNARE, putative	
TcCLB.506929.50	TcCLB.506929.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 361,859 - 363,730 (+)	hypothetical protein, conserved	
TcCLB.506929.54	TcCLB.506929.54:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 359,889 - 360,872 (+)	hypothetical protein	
TcCLB.506929.60	TcCLB.506929.60:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 358,298 - 358,903 (+)	ATP-dependent DEAD/H RNA helicase (pseudogene), putative	
TcCLB.506931.10	TcCLB.506931.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 329,699 - 330,634 (+)	haloacid dehalogenase-like hydrolase, putative	
TcCLB.506931.20	TcCLB.506931.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 328,359 - 329,144 (+)	hypothetical protein, conserved	
TcCLB.506931.30	TcCLB.506931.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 327,577 - 328,059 (+)	hypothetical protein, conserved	
TcCLB.506931.4	TcCLB.506931.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 331,653 - 332,318 (+)	hypothetical protein, conserved	
TcCLB.506931.40	TcCLB.506931.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 325,242 - 327,284 (+)	hypothetical protein, conserved	
TcCLB.506931.60	TcCLB.506931.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 321,871 - 323,880 (+)	hypothetical protein	
TcCLB.506931.64	TcCLB.506931.64:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 319,998 - 321,455 (+)	RNA processing endonuclease 1, putative	
TcCLB.506931.70	TcCLB.506931.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 318,178 - 319,443 (+)	hypothetical protein, conserved	
TcCLB.506931.80	TcCLB.506931.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 316,141 - 316,815 (+)	p450 reductase, putative	
TcCLB.506933.10	TcCLB.506933.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 279,681 - 280,460 (+)	hypothetical protein, conserved	
TcCLB.506933.107	TcCLB.506933.107:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 254,768 - 255,574 (+)	hypothetical protein, conserved	
TcCLB.506933.20	TcCLB.506933.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 276,025 - 278,415 (+)	ribonucleoside-diphosphate reductase large chain, putative	
TcCLB.506933.24	TcCLB.506933.24:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 274,741 - 275,292 (+)	hypothetical protein, conserved	
TcCLB.506933.30	TcCLB.506933.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 272,714 - 274,162 (+)	hypothetical protein, conserved	
TcCLB.506933.40	TcCLB.506933.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 268,680 - 271,541 (+)	DNA replication licensing factor MCM2, putative	
TcCLB.506933.43	TcCLB.506933.43:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 266,431 - 268,206 (+)	hypothetical protein, conserved	
TcCLB.506933.46	TcCLB.506933.46:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 265,615 - 266,127 (+)	hypothetical protein, conserved	
TcCLB.506933.50	TcCLB.506933.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 263,082 - 264,386 (+)	hypothetical protein, conserved	
TcCLB.506933.60	TcCLB.506933.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 261,768 - 262,196 (+)	mitochondrial RNA binding protein, putative	
TcCLB.506933.70	TcCLB.506933.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 259,444 - 260,694 (+)	hypothetical protein, conserved	
TcCLB.506933.80	TcCLB.506933.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 258,610 - 259,059 (+)	RNA polymerase B subunit RPB8, putative	
TcCLB.506933.89	TcCLB.506933.89:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 257,869 - 258,333 (+)	calmodulin, putative	
TcCLB.506933.98	TcCLB.506933.98:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 255,836 - 257,686 (+)	dual specificity protein phosphatase, putative	
TcCLB.506937.10	TcCLB.506937.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 708,248 - 709,246 (-)	cytosolic malate dehydrogenase, putative	
TcCLB.506937.20	TcCLB.506937.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 709,510 - 710,124 (-)	hypothetical protein, conserved	
TcCLB.506937.30	TcCLB.506937.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 710,327 - 710,869 (-)	60S ribosomal protein L14, putative	
TcCLB.506937.40	TcCLB.506937.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 711,587 - 715,633 (-)	dynein heavy chain, putative	
TcCLB.507075.30	TcCLB.507075.30:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 794,730 - 796,646 (+)	trans-sialidase (pseudogene), putative	
TcCLB.507075.40	TcCLB.507075.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 798,498 - 799,094 (+)	Mucin-associated surface protein (MASP) (fragment)	
TcCLB.507077.20	TcCLB.507077.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 460,345 - 461,655 (-)	palmitoyl acyltransferase 4, putative	
TcCLB.507077.30	TcCLB.507077.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 462,044 - 463,132 (-)	hypothetical protein, conserved	
TcCLB.507077.40	TcCLB.507077.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 463,714 - 464,832 (-)	hypothetical protein, conserved	
TcCLB.507077.50	TcCLB.507077.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 465,727 - 466,068 (-)	hypothetical protein, conserved	
TcCLB.507077.60	TcCLB.507077.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 467,639 - 468,931 (-)	surface protease GP63, putative	
TcCLB.507077.9	TcCLB.507077.9:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 458,591 - 459,944 (-)	hypothetical protein, conserved	
TcCLB.507521.10	TcCLB.507521.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 59,014 - 60,015 (-)	hypothetical protein, conserved	
TcCLB.507521.100	TcCLB.507521.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 45,781 - 46,638 (-)	hypothetical protein, conserved	
TcCLB.507521.110	TcCLB.507521.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 44,226 - 45,482 (-)	pumilio/PUF RNA binding protein 5, putative	
TcCLB.507521.115	TcCLB.507521.115:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 42,882 - 43,508 (-)	hypothetical protein, conserved	
TcCLB.507521.120	TcCLB.507521.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 41,816 - 42,670 (-)	hypothetical protein, conserved	
TcCLB.507521.130	TcCLB.507521.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 38,285 - 41,587 (-)	hypothetical protein	
TcCLB.507521.140	TcCLB.507521.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 35,827 - 37,923 (-)	hypothetical protein, conserved	
TcCLB.507521.150	TcCLB.507521.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 21,127 - 31,572 (-)	dispersed gene family protein 1 (DGF-1), putative	
TcCLB.507521.20	TcCLB.507521.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 56,356 - 57,876 (-)	kinesin, putative	
TcCLB.507521.30	TcCLB.507521.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 55,756 - 56,139 (-)	hypothetical protein, conserved	
TcCLB.507521.40	TcCLB.507521.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 54,105 - 55,460 (-)	hypothetical protein, conserved	
TcCLB.507521.44	TcCLB.507521.44:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 53,568 - 53,876 (-)	hypothetical protein, conserved	
TcCLB.507521.50	TcCLB.507521.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 52,511 - 53,251 (-)	proteasome beta 6 subunit, putative	
TcCLB.507521.60	TcCLB.507521.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 51,492 - 51,971 (-)	hypothetical protein, conserved	
TcCLB.507521.70	TcCLB.507521.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 50,529 - 51,113 (-)	cyclophilin, putative	
TcCLB.507521.80	TcCLB.507521.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 48,534 - 50,183 (-)	hypothetical protein, conserved	
TcCLB.507521.90	TcCLB.507521.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 46,854 - 48,032 (-)	hypothetical protein, conserved	
TcCLB.507527.10	TcCLB.507527.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 606,513 - 607,601 (+)	hypothetical protein, conserved	
TcCLB.507527.20	TcCLB.507527.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 603,172 - 606,258 (+)	hypothetical protein, conserved	
TcCLB.507527.30	TcCLB.507527.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 600,202 - 602,772 (+)	DNA replication licensing factor MCM6, putative	
TcCLB.507527.35	TcCLB.507527.35:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 599,650 - 600,006 (+)	cation transporter (pseudogene), putative	
TcCLB.507527.4	TcCLB.507527.4:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr30-S: 607,848 - 608,534 (+)	dolichyl-P-Man:GDP-Man5GlcNAc2-PP-dolichyl alpha-1,2-mannosyltranslocase, putative (fragment)	
