[Gene ID]	[Transcript ID]	[Organism]	[Genomic Location(s)]	[Product Description]	
TcCLB.503779.10	TcCLB.503779.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 171,756 - 172,511 (+)	hypothetical protein, conserved	
TcCLB.503779.100	TcCLB.503779.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 182,807 - 183,949 (+)	hypothetical protein, conserved	
TcCLB.503779.109	TcCLB.503779.109:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 184,182 - 185,030 (+)	hypothetical protein, conserved (fragment)	
TcCLB.503779.20	TcCLB.503779.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 172,999 - 173,574 (+)	hypothetical protein, conserved	
TcCLB.503779.30	TcCLB.503779.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 174,039 - 174,749 (+)	hypothetical protein, conserved	
TcCLB.503779.40	TcCLB.503779.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 175,813 - 176,532 (+)	protein-l-isoaspartate o-methyltransferase, putative	
TcCLB.503779.50	TcCLB.503779.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 176,942 - 177,889 (+)	hypothetical protein, conserved	
TcCLB.503779.60	TcCLB.503779.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 178,055 - 179,599 (+)	hypothetical protein, conserved	
TcCLB.503779.70	TcCLB.503779.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 179,899 - 180,321 (+)	hypothetical protein, conserved	
TcCLB.503779.80	TcCLB.503779.80:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 180,524 - 182,566 (+)	hypothetical protein, conserved (pseudogene)	
TcCLB.504025.10	TcCLB.504025.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 168,505 - 168,993 (+)	hypothetical protein, conserved	
TcCLB.504025.19	TcCLB.504025.19:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 170,448 - 171,245 (+)	hypothetical protein, conserved (fragment)	
TcCLB.504103.10	TcCLB.504103.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 620,781 - 621,920 (+)	hypothetical protein, conserved	
TcCLB.504103.100	TcCLB.504103.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 598,393 - 600,069 (+)	ABC1 protein, putative	
TcCLB.504103.109	TcCLB.504103.109:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 597,102 - 597,995 (+)	hypothetical protein, conserved	
TcCLB.504103.20	TcCLB.504103.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 617,160 - 620,177 (+)	hypothetical protein, conserved	
TcCLB.504103.3	TcCLB.504103.3:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 623,048 - 623,659 (+)	hypothetical protein, conserved (fragment)	
TcCLB.504103.30	TcCLB.504103.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 612,660 - 616,163 (+)	myosin heavy chain, putative	
TcCLB.504103.40	TcCLB.504103.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 611,011 - 612,381 (+)	hypothetical protein, conserved	
TcCLB.504103.50	TcCLB.504103.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 609,514 - 610,713 (+)	hypothetical protein, conserved	
TcCLB.504103.6	TcCLB.504103.6:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 622,197 - 622,787 (+)	hypothetical protein, conserved	
TcCLB.504103.60	TcCLB.504103.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 608,499 - 608,990 (+)	hypothetical protein, conserved	
TcCLB.504103.70	TcCLB.504103.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 606,311 - 608,077 (+)	hypothetical protein, conserved	
TcCLB.504103.80	TcCLB.504103.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 604,638 - 605,816 (+)	hypothetical protein, conserved	
TcCLB.504103.90	TcCLB.504103.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 600,679 - 602,007 (+)	hypothetical protein, conserved	
TcCLB.504137.10	TcCLB.504137.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 430,098 - 430,565 (+)	isoleucyl-tRNA synthetase, putative	
TcCLB.504137.100	TcCLB.504137.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 450,360 - 451,046 (+)	hypothetical protein, conserved	
TcCLB.504137.110	TcCLB.504137.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 451,714 - 454,533 (+)	hypothetical protein, conserved	
TcCLB.504137.120	TcCLB.504137.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 455,115 - 456,275 (+)	hypothetical protein, conserved	
TcCLB.504137.130	TcCLB.504137.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 457,280 - 458,878 (+)	hypothetical protein, conserved	
TcCLB.504137.140	TcCLB.504137.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 459,204 - 460,136 (+)	hypothetical protein, conserved	
TcCLB.504137.150	TcCLB.504137.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 460,490 - 461,512 (+)	hypothetical protein, conserved	
TcCLB.504137.160	TcCLB.504137.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 462,311 - 463,291 (+)	hypothetical protein, conserved	
TcCLB.504137.20	TcCLB.504137.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 431,460 - 432,740 (+)	hypothetical protein, conserved	
TcCLB.504137.30	TcCLB.504137.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 433,111 - 434,898 (+)	hypothetical protein	
TcCLB.504137.40	TcCLB.504137.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 436,131 - 437,687 (+)	hypothetical protein, conserved	
TcCLB.504137.50	TcCLB.504137.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 438,029 - 438,598 (+)	hypothetical protein, conserved	
TcCLB.504137.60	TcCLB.504137.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 441,844 - 444,168 (+)	beta adaptin, putative	
TcCLB.504137.70	TcCLB.504137.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 444,842 - 445,903 (+)	hypothetical protein, conserved	
TcCLB.504137.80	TcCLB.504137.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 446,923 - 447,729 (+)	adenylyl cyclase-associated protein, putative	
TcCLB.504137.90	TcCLB.504137.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 448,770 - 449,726 (+)	hypothetical protein, conserved	
TcCLB.504147.10	TcCLB.504147.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 594,294 - 596,945 (+)	hypothetical protein, conserved	
TcCLB.504147.110	TcCLB.504147.110:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 577,113 - 578,276 (+)	asparaginase, putative	
TcCLB.504147.120	TcCLB.504147.120:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 576,376 - 576,768 (+)	60S ribosomal protein L22, putative	
TcCLB.504147.130	TcCLB.504147.130:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 575,390 - 575,917 (+)	hypothetical protein, conserved	
TcCLB.504147.140	TcCLB.504147.140:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 573,984 - 575,039 (+)	hypothetical protein	
TcCLB.504147.150	TcCLB.504147.150:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 570,910 - 573,510 (+)	ATP-dependent DEAD/H RNA helicase, putative	
TcCLB.504147.160	TcCLB.504147.160:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 569,583 - 570,122 (+)	ADP-ribosylation factor-like protein, putative	
TcCLB.504147.170	TcCLB.504147.170:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 566,955 - 569,252 (+)	gamma-tubulin complex component 2	
TcCLB.504147.180	TcCLB.504147.180:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 564,997 - 566,097 (+)	hypothetical protein, conserved	
TcCLB.504147.190	TcCLB.504147.190:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 557,732 - 563,275 (+)	hypothetical protein, conserved	
TcCLB.504147.20	TcCLB.504147.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 593,437 - 594,018 (+)	60S ribosomal protein L18, putative	
TcCLB.504147.200	TcCLB.504147.200:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 555,668 - 556,882 (+)	19S proteasome regulatory subunit	
TcCLB.504147.210	TcCLB.504147.210:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 553,855 - 554,814 (+)	hypothetical protein, conserved	
TcCLB.504147.224	TcCLB.504147.224:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 552,335 - 553,570 (+)	RNA-editing-associated protein 1, putative	
TcCLB.504147.240	TcCLB.504147.240:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 547,427 - 550,978 (+)	hypothetical protein, conserved	
TcCLB.504147.250	TcCLB.504147.250:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 540,995 - 546,517 (+)	hypothetical protein, conserved	
TcCLB.504147.260	TcCLB.504147.260:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 539,011 - 540,384 (+)	hypothetical protein, conserved	
TcCLB.504147.280	TcCLB.504147.280:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 536,415 - 538,415 (+)	trypanothione synthetase-like protein, putative	
TcCLB.504147.30	TcCLB.504147.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 592,265 - 593,062 (+)	hypothetical protein, conserved	
TcCLB.504147.310	TcCLB.504147.310:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 532,981 - 535,959 (+)	hypothetical protein, conserved	
TcCLB.504147.320	TcCLB.504147.320:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 530,256 - 532,562 (+)	hypothetical protein, conserved	
TcCLB.504147.330	TcCLB.504147.330:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 525,492 - 529,748 (+)	hypothetical protein, conserved	
TcCLB.504147.340	TcCLB.504147.340:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 523,785 - 524,792 (+)	hypothetical protein, conserved	
TcCLB.504147.40	TcCLB.504147.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 590,650 - 591,912 (+)	Mitochondrial N(5)-glutamine methyltransferase MTQ1, putative	
TcCLB.504147.50	TcCLB.504147.50:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 588,526 - 590,205 (+)	amino acid transporter (pseudogene), putative	
TcCLB.504147.60	TcCLB.504147.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 587,217 - 588,017 (+)	chaperone DNAJ protein, putative	
TcCLB.504147.70	TcCLB.504147.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 586,035 - 586,523 (+)	hypothetical protein, conserved	
TcCLB.504147.80	TcCLB.504147.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 583,510 - 585,558 (+)	mitochondrial intermediate peptidase, putative	
TcCLB.504147.90	TcCLB.504147.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 582,259 - 583,137 (+)	hypothetical protein, conserved	
TcCLB.504147.99	TcCLB.504147.99:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 579,306 - 580,967 (+)	hypothetical protein	
TcCLB.504167.14	TcCLB.504167.14:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 202,724 - 203,425 (+)	hypothetical protein	
TcCLB.504167.20	TcCLB.504167.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 200,954 - 201,475 (+)	mucin TcMUCI, putative	
TcCLB.504167.30	TcCLB.504167.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 198,300 - 199,358 (+)	protein kinase, putative	
TcCLB.504167.40	TcCLB.504167.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 197,359 - 197,922 (+)	ubiquitin fusion degradation protein, putative	
TcCLB.504167.7	TcCLB.504167.7:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 203,810 - 204,403 (+)	hypothetical protein, conserved	
TcCLB.504171.10	TcCLB.504171.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 390,558 - 391,166 (+)	hypothetical protein, conserved	
TcCLB.504171.20	TcCLB.504171.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 391,414 - 392,115 (+)	hypothetical protein, conserved	
TcCLB.504171.30	TcCLB.504171.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 392,411 - 393,820 (+)	hypothetical protein, conserved	
TcCLB.504171.40	TcCLB.504171.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 394,728 - 395,225 (+)	Mechanosensitive ion channel MscS, putative	
TcCLB.504171.50	TcCLB.504171.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 395,637 - 400,205 (+)	hypothetical protein, conserved	
TcCLB.504171.59	TcCLB.504171.59:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 400,434 - 401,666 (+)	pseudouridine synthase TruD, putative	
TcCLB.504179.100	TcCLB.504179.100:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 401,816 - 402,427 (+)	hypothetical protein, conserved	
TcCLB.504179.20	TcCLB.504179.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 416,040 - 416,753 (+)	hypothetical protein, conserved	
TcCLB.504179.30	TcCLB.504179.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 414,721 - 415,794 (+)	hypothetical protein, conserved	
TcCLB.504179.40	TcCLB.504179.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 412,253 - 414,493 (+)	hypothetical protein, conserved	
TcCLB.504179.50	TcCLB.504179.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 409,444 - 411,987 (+)	hypothetical protein	
TcCLB.504179.60	TcCLB.504179.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 407,954 - 408,733 (+)	hypothetical protein, conserved	
TcCLB.504179.69	TcCLB.504179.69:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 407,124 - 407,390 (+)	phosphoprotein lepp12, putative	
TcCLB.504179.80	TcCLB.504179.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 404,892 - 406,688 (+)	hypothetical protein, conserved	
TcCLB.504179.9	TcCLB.504179.9:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 417,437 - 418,020 (+)	pre-mRNA splicing factor ATP-dependent RNA helicase, putative	
TcCLB.504179.90	TcCLB.504179.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 403,056 - 404,636 (+)	hypothetical protein, conserved	
TcCLB.504507.10	TcCLB.504507.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 714,893 - 715,870 (-)	hypothetical protein, conserved	
TcCLB.504507.20	TcCLB.504507.20:pseudogenic_transcript	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 716,173 - 716,868 (-)	DNA replication licensing factor MCM8, putative	
TcCLB.504507.5	TcCLB.504507.5:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 713,392 - 714,555 (-)	trypanothione reductase, putative (fragment)	
TcCLB.504625.10	TcCLB.504625.10:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 741,063 - 742,127 (-)	trans-splicing factor, putative	
TcCLB.504625.20	TcCLB.504625.20:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 739,645 - 740,793 (-)	hypothetical protein, conserved	
TcCLB.504625.30	TcCLB.504625.30:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 737,892 - 739,253 (-)	hypothetical protein	
TcCLB.504625.40	TcCLB.504625.40:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 734,512 - 737,436 (-)	hypothetical protein, conserved	
TcCLB.504625.50	TcCLB.504625.50:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 732,804 - 733,520 (-)	dual specificity protein phosphatase or MAP kinase phosphatase, putative	
TcCLB.504625.60	TcCLB.504625.60:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 730,363 - 731,787 (-)	hydrogenase, putative	
TcCLB.504625.70	TcCLB.504625.70:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 726,282 - 729,635 (-)	kinetoplast DNA-associated protein, putative	
TcCLB.504625.74	TcCLB.504625.74:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 724,889 - 725,179 (-)	hypothetical protein, conserved	
TcCLB.504625.80	TcCLB.504625.80:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 723,873 - 724,628 (-)	hypothetical protein, conserved	
TcCLB.504625.90	TcCLB.504625.90:mRNA	Trypanosoma cruzi CL Brener Esmeraldo-like	TcChr37-S: 722,707 - 723,564 (-)	hypothetical protein, conserved	
