[Gene ID]	[source_id]	[Organism]	[Genomic Location(s)]	[Product Description]	
Tb11.NT.122	Tb11.NT.122:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,882,977 - 2,883,378 (+)	Noncoding RNA, putative	
Tb11.NT.146	Tb11.NT.146:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 3,248,664 - 3,248,881 (+)	Noncoding RNA, putative	
Tb11.NT.158	Tb11.NT.158:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 3,508,421 - 3,509,000 (-)	Noncoding RNA, putative	
Tb11.NT.176	Tb11.NT.176:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 3,745,830 - 3,746,452 (+)	Noncoding RNA, putative	
Tb11.NT.178	Tb11.NT.178:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 3,808,328 - 3,808,622 (+)	Noncoding RNA, putative	
Tb11.NT.179	Tb11.NT.179:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 3,830,137 - 3,830,407 (+)	Noncoding RNA, putative	
Tb11.NT.18	Tb11.NT.18:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 385,349 - 385,580 (+)	Noncoding RNA, putative	
Tb11.NT.185	Tb11.NT.185:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 3,952,678 - 3,952,945 (-)	Noncoding RNA, putative	
Tb11.NT.192	Tb11.NT.192:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 4,093,021 - 4,093,433 (-)	Noncoding RNA, putative	
Tb11.NT.208	Tb11.NT.208:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 4,352,865 - 4,353,094 (-)	Noncoding RNA, putative	
Tb11.NT.210	Tb11.NT.210:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 4,374,595 - 4,374,962 (-)	Noncoding RNA, putative	
Tb11.NT.26	Tb11.NT.26:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 621,027 - 621,496 (+)	Noncoding RNA, putative	
Tb11.NT.27	Tb11.NT.27:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 622,427 - 622,853 (+)	Noncoding RNA, putative	
Tb11.NT.31	Tb11.NT.31:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 826,735 - 827,844 (-)	Noncoding RNA, putative	
Tb11.NT.33	Tb11.NT.33:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 855,084 - 855,360 (-)	Noncoding RNA, putative	
Tb11.NT.40	Tb11.NT.40:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 971,815 - 972,199 (+)	Noncoding RNA, putative	
Tb11.NT.54	Tb11.NT.54:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 1,252,041 - 1,252,464 (-)	Noncoding RNA, putative	
Tb11.NT.60	Tb11.NT.60:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 1,380,923 - 1,381,378 (+)	Noncoding RNA, putative	
Tb11.NT.73	Tb11.NT.73:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 1,703,554 - 1,703,972 (-)	Noncoding RNA, putative	
Tb11.NT.81	Tb11.NT.81:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 1,797,819 - 1,798,168 (-)	Noncoding RNA, putative	
Tb11.NT.84	Tb11.NT.84:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 1,846,485 - 1,846,710 (-)	Noncoding RNA, putative	
Tb11.NT.94	Tb11.NT.94:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,108,645 - 2,108,854 (+)	Noncoding RNA, putative	
Tb11.NT.96	Tb11.NT.96:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,122,623 - 2,123,153 (-)	Noncoding RNA, putative	
Tb11.NT.97	Tb11.NT.97:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,124,146 - 2,124,339 (-)	Noncoding RNA, putative	
Tb11.NT.99	Tb11.NT.99:ncRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,258,899 - 2,259,520 (+)	Noncoding RNA, putative	
Tb927.11.100	Tb927.11.100:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,911 - 4,369 (-)	variant surface glycoprotein (VSG), putative	
Tb927.11.1000	Tb927.11.1000:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 257,981 - 258,656 (+)	kinetoplastid kinetochore protein 16	
Tb927.11.10000	Tb927.11.10000:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,692,709 - 2,694,262 (+)	Charged multivesicular body protein 3, putative	
Tb927.11.10010	Tb927.11.10010:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,694,373 - 2,696,196 (+)	vacuolar sorting-associated protein-like, putative	
Tb927.11.10020	Tb927.11.10020:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,696,555 - 2,697,582 (+)	short-chain dehydrogenase, putative	
Tb927.11.10025	Tb927.11.10025:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,697,733 - 2,698,137 (+)	60S ribosomal protein L29, putative	
Tb927.11.10030	Tb927.11.10030:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,698,338 - 2,698,575 (+)	60S ribosomal protein L29, putative	
Tb927.11.10040	Tb927.11.10040:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,698,827 - 2,699,700 (+)	hypothetical protein, conserved	
Tb927.11.10050	Tb927.11.10050:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,699,856 - 2,700,554 (+)	hypothetical protein, conserved	
Tb927.11.10060	Tb927.11.10060:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,700,663 - 2,702,067 (+)	Biotin--acetyl-CoA-carboxylase ligase, putative	
Tb927.11.10070	Tb927.11.10070:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,702,185 - 2,703,455 (+)	Bromodomain, putative	
Tb927.11.10075	Tb927.11.10075:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,703,551 - 2,704,043 (+)	hypothetical protein	
Tb927.11.10080	Tb927.11.10080:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,704,350 - 2,705,227 (+)	hypothetical protein, conserved	
Tb927.11.10090	Tb927.11.10090:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,705,352 - 2,706,803 (+)	hypothetical protein, conserved	
Tb927.11.1010	Tb927.11.1010:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 258,773 - 260,238 (+)	chaperone protein DnaJ, putative	
Tb927.11.10100	Tb927.11.10100:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,707,397 - 2,708,051 (+)	hypothetical protein, conserved	
Tb927.11.10110	Tb927.11.10110:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,708,707 - 2,709,897 (+)	actin-like protein, putative	
Tb927.11.10120	Tb927.11.10120:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,710,260 - 2,712,814 (+)	hypothetical protein, conserved	
Tb927.11.10130	Tb927.11.10130:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,713,448 - 2,714,477 (+)	hypothetical protein, conserved	
Tb927.11.10140	Tb927.11.10140:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,714,698 - 2,715,775 (+)	hypothetical protein, conserved	
Tb927.11.10150	Tb927.11.10150:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,716,095 - 2,720,097 (+)	Enoyl-CoA hydratase/isomerase family, putative	
Tb927.11.10160	Tb927.11.10160:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,720,489 - 2,721,015 (+)	60S ribosomal protein L22, putative	
Tb927.11.10170	Tb927.11.10170:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,721,200 - 2,722,142 (+)	hypothetical protein, conserved	
Tb927.11.10180	Tb927.11.10180:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,722,525 - 2,724,587 (+)	hypothetical protein, conserved	
Tb927.11.10190	Tb927.11.10190:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,724,712 - 2,728,712 (+)	telomerase reverse transcriptase	
Tb927.11.1020	Tb927.11.1020:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 260,420 - 262,681 (+)	ribokinase, putative	
Tb927.11.10200	Tb927.11.10200:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,728,613 - 2,730,841 (+)	hypothetical protein, conserved	
Tb927.11.10210	Tb927.11.10210:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,730,716 - 2,733,781 (+)	hypothetical protein, conserved	
Tb927.11.10220	Tb927.11.10220:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,734,413 - 2,735,209 (+)	hypothetical protein, conserved	
Tb927.11.10230	Tb927.11.10230:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,735,340 - 2,736,973 (+)	RNA polymerase-associated protein CDC73, putative	
Tb927.11.10240	Tb927.11.10240:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,737,103 - 2,738,822 (+)	ATP-dependent protease subunit HslV	
Tb927.11.10250	Tb927.11.10250:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,739,411 - 2,740,399 (+)	hypothetical protein, conserved	
Tb927.11.10260	Tb927.11.10260:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,740,537 - 2,742,218 (+)	hypothetical protein, conserved	
Tb927.11.10270	Tb927.11.10270:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,742,741 - 2,743,549 (+)	Golgi SNAP receptor complex member 1, putative	
Tb927.11.10280	Tb927.11.10280:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,744,274 - 2,748,583 (+)	metallo-peptidase, Clan MC, Family M14, putative	
Tb927.11.1030	Tb927.11.1030:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 262,983 - 265,867 (+)	kinetoplastid kinetochore protein 7	
Tb927.11.10300	Tb927.11.10300:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,749,508 - 2,751,035 (+)	hypothetical protein, conserved	
Tb927.11.10320	Tb927.11.10320:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,752,237 - 2,753,699 (+)	TatD related DNase, putative	
Tb927.11.10330	Tb927.11.10330:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,753,852 - 2,758,058 (+)	regulator of chromosome condensation 1-like protein	
Tb927.11.10340	Tb927.11.10340:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,757,604 - 2,759,664 (+)	Serine/threonine-protein phosphatase PGAM5, mitochondrial, putative	
Tb927.11.10350	Tb927.11.10350:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,760,638 - 2,761,676 (+)	hypothetical protein, conserved	
Tb927.11.10360	Tb927.11.10360:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,762,070 - 2,763,788 (+)	hypothetical protein, conserved	
Tb927.11.10370	Tb927.11.10370:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,764,437 - 2,767,791 (+)	glycosyl hydrolase-like protein	
Tb927.11.10380	Tb927.11.10380:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,769,530 - 2,771,377 (+)	hypothetical protein, conserved	
Tb927.11.10390	Tb927.11.10390:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,771,778 - 2,774,095 (+)	hypothetical protein, conserved	
Tb927.11.1040	Tb927.11.1040:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 267,264 - 269,253 (+)	hypothetical protein, conserved	
Tb927.11.10400	Tb927.11.10400:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,774,346 - 2,775,084 (+)	hypothetical protein, conserved	
Tb927.11.10410	Tb927.11.10410:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,775,384 - 2,776,120 (+)	Cornichon protein, putative	
Tb927.11.10420	Tb927.11.10420:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,776,997 - 2,777,529 (+)	DNA-directed RNA polymerase I subunit, putative	
Tb927.11.10430	Tb927.11.10430:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,777,983 - 2,779,873 (+)	hypothetical protein, conserved	
Tb927.11.10440	Tb927.11.10440:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,780,351 - 2,781,289 (+)	hypothetical protein, conserved	
Tb927.11.10450	Tb927.11.10450:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,781,451 - 2,783,294 (+)	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative	
Tb927.11.10460	Tb927.11.10460:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,783,414 - 2,784,610 (+)	dna replication complex gins protein psf2	
Tb927.11.10470	Tb927.11.10470:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,785,304 - 2,788,990 (+)	hypothetical protein, conserved	
Tb927.11.10480	Tb927.11.10480:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,789,105 - 2,792,492 (+)	PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative	
Tb927.11.10490	Tb927.11.10490:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,792,724 - 2,794,548 (+)	hypothetical protein, conserved	
Tb927.11.105	Tb927.11.105:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 6,559 - 12,246 (-)	hypothetical protein	
Tb927.11.1050	Tb927.11.1050:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 269,394 - 270,587 (+)	ribosome production factor 1, putative	
Tb927.11.10500	Tb927.11.10500:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,795,051 - 2,796,751 (+)	hypothetical protein, conserved	
Tb927.11.10510	Tb927.11.10510:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,797,062 - 2,798,110 (+)	ubiquinone biosynthesis methyltransferase, putative	
Tb927.11.10520	Tb927.11.10520:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,798,284 - 2,802,595 (+)	kinetoplastid kinetochore protein 2	
Tb927.11.10530	Tb927.11.10530:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,803,708 - 2,804,684 (+)	hypothetical protein, conserved	
Tb927.11.10540	Tb927.11.10540:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,804,834 - 2,807,764 (+)	hypothetical protein, conserved	
Tb927.11.10550	Tb927.11.10550:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,808,495 - 2,811,597 (+)	hypothetical protein, conserved	
Tb927.11.10560	Tb927.11.10560:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,811,707 - 2,816,151 (+)	eukaryotic translation initiation factor 4 gamma 4	
Tb927.11.10570	Tb927.11.10570:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,816,085 - 2,817,252 (+)	hypothetical protein, conserved	
Tb927.11.10580	Tb927.11.10580:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,817,578 - 2,820,298 (+)	COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative	
Tb927.11.10590	Tb927.11.10590:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,820,576 - 2,822,529 (+)	Glutathione S-transferase, C-terminal domain containing protein, putative	
Tb927.11.1060	Tb927.11.1060:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 271,067 - 273,512 (+)	Vasohibin, putative	
Tb927.11.10600	Tb927.11.10600:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,822,662 - 2,824,222 (+)	hypothetical protein, conserved	
Tb927.11.10610	Tb927.11.10610:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,824,357 - 2,827,611 (+)	hypothetical protein, conserved	
Tb927.11.10620	Tb927.11.10620:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,828,716 - 2,829,563 (+)	hypothetical protein, conserved	
Tb927.11.10630	Tb927.11.10630:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,830,632 - 2,833,349 (+)	hypothetical protein, conserved	
Tb927.11.10640	Tb927.11.10640:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,833,796 - 2,835,914 (+)	DNA-(apurinic or apyrimidinic site) lyase, putative	
Tb927.11.10650	Tb927.11.10650:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,836,046 - 2,839,364 (+)	Adaptor protein complex AP-3 subunit beta-3	
Tb927.11.10660	Tb927.11.10660:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,839,475 - 2,856,547 (+)	Basal body protein	
Tb927.11.10670	Tb927.11.10670:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,856,953 - 2,860,983 (+)	glycosyl hydrolase, putative	
Tb927.11.10690	Tb927.11.10690:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,862,180 - 2,863,602 (+)	hypothetical protein, conserved	
Tb927.11.1070	Tb927.11.1070:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 273,637 - 276,812 (+)	glycosomal transporter (GAT3), putative	
Tb927.11.10700	Tb927.11.10700:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,863,796 - 2,864,643 (+)	glucosidase II beta subunit-like protein, putative	
Tb927.11.10710	Tb927.11.10710:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,865,036 - 2,868,757 (+)	hypothetical protein, conserved	
Tb927.11.10720	Tb927.11.10720:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,868,865 - 2,871,956 (+)	hypothetical protein, conserved	
Tb927.11.10730	Tb927.11.10730:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,872,095 - 2,876,454 (+)	SWI/SNF-related helicase, putative	
Tb927.11.10740	Tb927.11.10740:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,876,620 - 2,877,361 (+)	vacuolar sorting-associated protein-like, putative	
Tb927.11.10750	Tb927.11.10750:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,877,598 - 2,879,780 (+)	pre-mRNA-splicing factor CWC22, putative	
Tb927.11.10760	Tb927.11.10760:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,879,710 - 2,882,414 (+)	kinesin-D	
Tb927.11.10770	Tb927.11.10770:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,883,486 - 2,885,270 (+)	VHS domain containing protein, putative	
Tb927.11.10780	Tb927.11.10780:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,885,482 - 2,886,456 (+)	hypothetical protein, conserved	
Tb927.11.10790	Tb927.11.10790:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,886,906 - 2,887,873 (+)	40S ribosomal protein SA, putative	
Tb927.11.1080	Tb927.11.1080:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 277,151 - 278,937 (+)	hypothetical protein, conserved	
Tb927.11.10800	Tb927.11.10800:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,888,010 - 2,889,024 (+)	Domain of unknown function (DUF4496), putative	
Tb927.11.10810	Tb927.11.10810:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,889,580 - 2,894,862 (+)	pumillio/PUF RNA binding protein 11	
Tb927.11.10820	Tb927.11.10820:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,894,691 - 2,896,073 (+)	Casein kinase II subunit beta, putative	
Tb927.11.10830	Tb927.11.10830:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,896,416 - 2,896,898 (+)	hypothetical protein	
Tb927.11.10840	Tb927.11.10840:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,897,046 - 2,898,691 (+)	hypothetical protein, conserved	
Tb927.11.10850	Tb927.11.10850:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,898,937 - 2,900,370 (+)	hypothetical protein, conserved	
Tb927.11.10860	Tb927.11.10860:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,900,723 - 2,902,058 (+)	Nin one binding (NOB1) Zn-ribbon like, putative	
Tb927.11.10870	Tb927.11.10870:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,902,519 - 2,903,281 (+)	32 kDa ER-associated protein	
Tb927.11.10880	Tb927.11.10880:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,904,399 - 2,906,449 (+)	hypothetical protein, conserved	
Tb927.11.10890	Tb927.11.10890:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,906,593 - 2,908,005 (+)	hypothetical protein, conserved	
Tb927.11.1090	Tb927.11.1090:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 279,062 - 296,707 (+)	calpain-like protein, putative	
Tb927.11.10900	Tb927.11.10900:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,908,311 - 2,910,932 (+)	MENG	
Tb927.11.10910	Tb927.11.10910:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,911,234 - 2,912,201 (+)	40S ribosomal protein SA, putative	
Tb927.11.10920	Tb927.11.10920:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,912,338 - 2,914,637 (+)	hypothetical protein, conserved	
Tb927.11.10930	Tb927.11.10930:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,914,966 - 2,916,714 (+)	tubulin delta chain	
Tb927.11.10940	Tb927.11.10940:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,917,155 - 2,920,535 (+)	hypothetical protein, conserved	
Tb927.11.10950	Tb927.11.10950:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,923,675 - 2,924,712 (+)	DnaJ domain containing protein, putative	
Tb927.11.10960	Tb927.11.10960:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,934,144 - 2,936,592 (+)	2OG-Fe(II) oxygenase superfamily, putative	
Tb927.11.10970	Tb927.11.10970:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,936,782 - 2,937,628 (+)	RWD domain/Uncharacterized protein family UPF0029, putative	
Tb927.11.10980	Tb927.11.10980:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,937,960 - 2,938,862 (+)	Got1/Sft2-like family, putative	
Tb927.11.10990	Tb927.11.10990:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,939,001 - 2,940,176 (+)	translation initiation factor 2 subunit, putative	
Tb927.11.110	Tb927.11.110:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 13,566 - 14,216 (-)	expression site-associated gene 9 (ESAG9) (pseudogene)	
Tb927.11.1100	Tb927.11.1100:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 296,736 - 300,026 (+)	cysteine peptidase, Clan CA, family C2, putative	
Tb927.11.11000	Tb927.11.11000:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,940,727 - 2,942,397 (+)	Calponin homology (CH) domain containing protein, putative	
Tb927.11.11010	Tb927.11.11010:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,943,397 - 2,945,184 (+)	hypothetical protein, conserved	
Tb927.11.11020	Tb927.11.11020:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,945,367 - 2,950,632 (+)	hypothetical protein, conserved	
Tb927.11.11030	Tb927.11.11030:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,951,203 - 2,952,047 (+)	exosome-associated protein 4	
Tb927.11.11040	Tb927.11.11040:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,952,148 - 2,953,199 (+)	hypothetical protein, conserved	
Tb927.11.11050	Tb927.11.11050:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,953,316 - 2,954,626 (+)	hypothetical protein, conserved	
Tb927.11.11060	Tb927.11.11060:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,954,820 - 2,957,251 (+)	hypothetical protein	
Tb927.11.11075	Tb927.11.11075:mRNA	T. brucei brucei TREU927	Tb927_11_v5.1: 2,966,152 - 2,966,548 (+)	hypothetical protein	
